,train_min_loss,train_min_acc,train_min_epoch,val_min_loss,val_min_acc,val_min_epoch,test_loss,test_acc,test_epoch,test_seed,test_type,model
39,0.00042850813842333396,1.0,10,0.00040585984522924543,1.0,10,0.0003602511789058409,1.0,10,37,configuration,resnext-saycam(S)-h
40,0.0004774472064786221,1.0,11,0.0005090107067819469,1.0,11,0.00041607112848035446,1.0,11,33,configuration,resnext-saycam(S)-v
41,0.0003834542906682553,1.0,13,0.0003249592647569863,1.0,13,0.0005292095591444411,1.0,13,34,configuration,resnext-saycam(S)-v
42,0.0002909520816784011,1.0,15,0.0004021912852924568,1.0,15,0.000539446289246645,1.0,15,35,configuration,resnext-saycam(S)-v
43,0.0002727721370759135,1.0,15,0.00035513096456550277,1.0,15,0.0005058645045441124,1.0,15,36,configuration,resnext-saycam(S)-v
44,0.0004884949769897001,1.0,11,0.00046715063721281837,1.0,11,0.0005272414340334575,1.0,11,37,configuration,resnext-saycam(S)-v
45,0.0005313664177233947,1.0,11,0.0005422427001086852,1.0,11,0.0005943945721983688,1.0,11,33,configuration,resnext-saycam(S)-hv
46,0.0004827305463487423,1.0,12,0.0004376546886095849,1.0,12,0.0008354478138951688,1.0,12,34,configuration,resnext-saycam(S)-hv
47,0.00039733683225394683,1.0,14,0.00048636843824239733,1.0,14,0.00048527903566407204,1.0,14,35,configuration,resnext-saycam(S)-hv
48,0.0003432695519473657,1.0,14,0.00037720438558608294,1.0,14,0.0005095143994352954,1.0,14,36,configuration,resnext-saycam(S)-hv
49,0.000391634226177522,1.0,14,0.00043732800147084234,1.0,14,0.0005717417970738588,1.0,14,37,configuration,resnext-saycam(S)-hv
50,0.00047361350911599183,1.0,16,0.0004910700965690642,1.0,16,0.0006301616024482803,1.0,16,33,configuration,resnext-DINO-S
51,0.00035495779380214336,1.0,18,0.00048029025268848415,1.0,18,0.0004481670925347966,1.0,18,34,configuration,resnext-DINO-S
52,0.0004957141584876306,1.0,17,0.0004981183335005951,1.0,17,0.0007730585532535481,1.0,17,35,configuration,resnext-DINO-S
53,0.00047379505467061195,1.0,15,0.0006340839150093066,1.0,15,0.0008973744354281937,1.0,15,36,configuration,resnext-DINO-S
54,0.0004431946241499551,1.0,17,0.0005644305537526424,1.0,17,0.0003972719299319636,1.0,17,37,configuration,resnext-DINO-S
55,0.0004704732388651384,1.0,17,0.0004571265274605069,1.0,17,0.0006892809103033321,1.0,17,33,configuration,resnext-DINO-ImageNet
56,0.00064725805268922,1.0,14,0.0007318959844549402,1.0,14,0.0006867322397103259,1.0,14,34,configuration,resnext-DINO-ImageNet
57,0.0006296022323834317,1.0,14,0.0010336447045959246,1.0,14,0.0010120204099202676,1.0,14,35,configuration,resnext-DINO-ImageNet
58,0.0003962761791250347,1.0,17,0.0004571311857524471,1.0,17,0.000670829767928115,1.0,17,36,configuration,resnext-DINO-ImageNet
59,0.00045487904120316923,1.0,16,0.0005714173194764254,1.0,16,0.0005637788221758369,1.0,16,37,configuration,resnext-DINO-ImageNet
