,train_min_loss,train_min_acc,train_min_epoch,val_min_loss,val_min_acc,val_min_epoch,test_loss,test_acc,test_epoch,test_target_object,test_type,model
38,0.00030298886010022983,1.0,12,0.00045058631414056957,1.0,12,0.07672147327102721,0.969140625,12,RubberDuck,target_object,resnext-imagenet
39,0.00028334394667728753,1.0,12,0.0004101882438720038,1.0,12,0.05533514020498842,0.975,12,Teddy,target_object,resnext-imagenet
40,0.763924866090179,0.6704545454545454,28,0.7459009758063725,0.6826936921903065,23,0.7348056942224502,0.697265625,23,BeachBall,target_object,resnext-random
41,0.8262111283102526,0.6325963438735178,15,0.816533625125885,0.6575460817132678,11,0.8510722696781159,0.601953125,11,Knight,target_object,resnext-random
42,0.6423694812379807,0.7470355731225297,64,0.6194057443312236,0.7675691246986389,59,0.7681491985917092,0.64375,59,Lego,target_object,resnext-random
43,0.7470045980257479,0.6760128458498024,31,0.7232755954776492,0.7183719745704106,26,0.7732314899563789,0.631640625,26,Pineapple,target_object,resnext-random
44,0.7217592988089611,0.6968255928853755,35,0.7104806644575936,0.7150597636188779,30,0.7249241307377815,0.699609375,30,PingPong,target_object,resnext-random
45,0.7291694926650156,0.6915143280632411,31,0.7214091888495854,0.7077872966017041,26,0.7949776068329811,0.627734375,26,Robot,target_object,resnext-random
46,0.8080085202639282,0.642292490118577,20,0.800802652324949,0.6597782245704106,19,0.7978993609547615,0.725390625,19,RubberDuck,target_object,resnext-random
47,0.8188548245920023,0.6403779644268774,19,0.8156558402947017,0.6179615493331637,14,0.8105749234557151,0.53203125,14,Teddy,target_object,resnext-random
48,0.0004607644882867584,1.0,11,0.0005670590783535902,1.0,11,0.03540554326027632,0.991015625,11,BeachBall,target_object,resnext-saycam(S)-s
49,0.00016365108985849335,1.0,15,0.0002236630575030826,1.0,15,0.0036657830149124495,0.999609375,15,Knight,target_object,resnext-saycam(S)-s
50,0.0004362408915824964,1.0,11,0.0005053369636048696,1.0,11,0.01110280969296582,0.998828125,11,Lego,target_object,resnext-saycam(S)-s
51,0.00022551635267137524,1.0,16,0.00027267958336908905,1.0,16,0.0006766675662220223,1.0,16,Pineapple,target_object,resnext-saycam(S)-s
52,0.00030795989047861593,1.0,12,0.0003395492042597782,1.0,12,0.21843306124210357,0.910546875,12,PingPong,target_object,resnext-saycam(S)-s
53,0.00035564134893936955,1.0,10,0.00037676220641255246,1.0,10,0.16514559532515705,0.934765625,10,Robot,target_object,resnext-saycam(S)-s
54,0.0004968368756610591,1.0,11,0.0005194920668145642,1.0,11,0.0018036477515124716,1.0,11,RubberDuck,target_object,resnext-saycam(S)-s
55,0.0003479405896351194,1.0,10,0.0003378472663046393,1.0,10,0.017900576128158718,0.9953125,10,Teddy,target_object,resnext-saycam(S)-s
56,0.0003235287183084481,1.0,10,0.00037521579880766306,1.0,10,0.02746415979927406,0.995703125,10,BeachBall,target_object,resnext-saycam(S)-h
57,0.00017299126051037328,1.0,15,0.00020536007650662214,1.0,15,0.0015427067359269132,1.0,15,Knight,target_object,resnext-saycam(S)-h
58,0.0002803690605274615,1.0,12,0.00029879761184149956,1.0,12,0.013821504503721372,0.99765625,12,Lego,target_object,resnext-saycam(S)-h
59,0.00019669807426023607,1.0,14,0.00019442451256119448,1.0,14,0.0007255494474520674,1.0,14,Pineapple,target_object,resnext-saycam(S)-h
60,0.00037562560343934524,1.0,11,0.00035859090556706566,1.0,11,0.013478082441724836,0.998046875,11,PingPong,target_object,resnext-saycam(S)-h
61,0.0003449571251744044,1.0,10,0.0003435902789143646,1.0,10,0.12382869953289628,0.9359375,10,Robot,target_object,resnext-saycam(S)-h
62,0.0003334186397335978,1.0,10,0.0003166803419714727,1.0,10,0.001288524707342731,1.0,10,RubberDuck,target_object,resnext-saycam(S)-h
63,0.0003235371210616958,1.0,10,0.0003277715186413843,1.0,10,0.018807155825197697,0.9953125,10,Teddy,target_object,resnext-saycam(S)-h
64,0.00039792128030277223,1.0,10,0.0003395142245738368,1.0,10,0.07702421392314136,0.969140625,10,BeachBall,target_object,resnext-saycam(S)-v
