,model,example_index,configuration_index,reference_object,target_object,containment_high_containment_cos,containment_behind_cos,containment_support_cos,high_containment_behind_cos,high_containment_support_cos,behind_support_cos
526,resnext-saycam(S),46,2,WoodenBasket,Teddy,0.6210672855377197,0.6805018782615662,0.5935864448547363,0.68635094165802,0.6826170682907104,0.8055899143218994
527,resnext-saycam(S),47,2,WoodenBasket,Truck,0.6147668361663818,0.6170480251312256,0.5644038915634155,0.8696338534355164,0.711534857749939,0.7242687344551086
528,resnext-saycam(S),48,3,Basket,BeachBall,0.626084566116333,0.6898874640464783,0.7045160531997681,0.8422422409057617,0.8422508835792542,0.9083970785140991
529,resnext-saycam(S),49,3,Basket,Knight,0.6633996963500977,0.701649010181427,0.6990542411804199,0.903933584690094,0.8491167426109314,0.9060564637184143
530,resnext-saycam(S),50,3,Basket,Lego,0.7297549843788147,0.7572154998779297,0.7279332876205444,0.9204115271568298,0.7867951393127441,0.9010929465293884
531,resnext-saycam(S),51,3,Basket,Pineapple,0.611987829208374,0.6422836780548096,0.6003479361534119,0.8534344434738159,0.7865862250328064,0.8867419362068176
532,resnext-saycam(S),52,3,Basket,Robot,0.650130569934845,0.633606493473053,0.6059545278549194,0.8389097452163696,0.7676764726638794,0.8226302862167358
533,resnext-saycam(S),53,3,Basket,RubberDuck,0.6273654103279114,0.6428991556167603,0.6059103608131409,0.8308185338973999,0.7262059450149536,0.8710261583328247
534,resnext-saycam(S),54,3,Basket,Teddy,0.6681491136550903,0.7295012474060059,0.6484882831573486,0.7777008414268494,0.760290265083313,0.8942067623138428
535,resnext-saycam(S),55,3,Basket,Truck,0.7075356841087341,0.733399510383606,0.5866492390632629,0.9082988500595093,0.7369827032089233,0.785700261592865
536,resnext-saycam(S),56,3,WoodenBasket,BeachBall,0.605010449886322,0.6795682311058044,0.6610949635505676,0.7976190447807312,0.8191726803779602,0.8527831435203552
537,resnext-saycam(S),57,3,WoodenBasket,Knight,0.6723777055740356,0.7096503973007202,0.6735352873802185,0.8791133165359497,0.8072935342788696,0.8514026999473572
538,resnext-saycam(S),58,3,WoodenBasket,Lego,0.7042708396911621,0.7251956462860107,0.6982354521751404,0.9046487212181091,0.7978998422622681,0.8409243822097778
539,resnext-saycam(S),59,3,WoodenBasket,Pineapple,0.6124265789985657,0.6367517709732056,0.5957770347595215,0.820301353931427,0.7658199667930603,0.8545923233032227
540,resnext-saycam(S),60,3,WoodenBasket,Robot,0.6297743916511536,0.6490960121154785,0.6107205152511597,0.8101835250854492,0.7187680006027222,0.7723671197891235
541,resnext-saycam(S),61,3,WoodenBasket,RubberDuck,0.6383647322654724,0.6684291362762451,0.5960277915000916,0.830411970615387,0.7365001440048218,0.8159259557723999
542,resnext-saycam(S),62,3,WoodenBasket,Teddy,0.6359283924102783,0.730166494846344,0.6114326119422913,0.7754647731781006,0.730260968208313,0.8327072262763977
543,resnext-saycam(S),63,3,WoodenBasket,Truck,0.6835872530937195,0.7134670615196228,0.5840895771980286,0.887783944606781,0.7159406542778015,0.7321884036064148
544,resnext-saycam(S),64,4,Basket,BeachBall,0.6249947547912598,0.6662693023681641,0.7173197269439697,0.7865477800369263,0.826012372970581,0.8918605446815491
545,resnext-saycam(S),65,4,Basket,Knight,0.6636354923248291,0.6834565997123718,0.6928262114524841,0.877148449420929,0.8277761936187744,0.9017329812049866
546,resnext-saycam(S),66,4,Basket,Lego,0.698042094707489,0.7200207710266113,0.7737844586372375,0.8837637305259705,0.7993035316467285,0.9037339687347412
547,resnext-saycam(S),67,4,Basket,Pineapple,0.6200908422470093,0.6533195376396179,0.6249600648880005,0.8332147598266602,0.7857282161712646,0.8839210271835327
548,resnext-saycam(S),68,4,Basket,Robot,0.6401321887969971,0.6284151077270508,0.6379819512367249,0.7877088189125061,0.7547698020935059,0.8297591805458069
549,resnext-saycam(S),69,4,Basket,RubberDuck,0.618205726146698,0.6309511065483093,0.6188299059867859,0.7867416739463806,0.7447256445884705,0.8538164496421814
550,resnext-saycam(S),70,4,Basket,Teddy,0.6645195484161377,0.7347747087478638,0.7049250602722168,0.7388122081756592,0.7455704808235168,0.8633337020874023
551,resnext-saycam(S),71,4,Basket,Truck,0.648191511631012,0.7023861408233643,0.595271110534668,0.8411787748336792,0.7546553015708923,0.7978214025497437
552,resnext-saycam(S),72,4,WoodenBasket,BeachBall,0.6058194041252136,0.6851143836975098,0.6757509112358093,0.7453914880752563,0.8146525621414185,0.8425990343093872
553,resnext-saycam(S),73,4,WoodenBasket,Knight,0.6585950255393982,0.6987251043319702,0.6649585366249084,0.8569990992546082,0.8067399859428406,0.8454253077507019
554,resnext-saycam(S),74,4,WoodenBasket,Lego,0.6866650581359863,0.6987536549568176,0.7441627383232117,0.8686591386795044,0.8180114030838013,0.8544957637786865
555,resnext-saycam(S),75,4,WoodenBasket,Pineapple,0.6004189252853394,0.663349449634552,0.6077643036842346,0.8073973655700684,0.7716239094734192,0.8461732268333435
556,resnext-saycam(S),76,4,WoodenBasket,Robot,0.6133694052696228,0.6630397439002991,0.6196060180664062,0.7690878510475159,0.709514856338501,0.7637915015220642
557,resnext-saycam(S),77,4,WoodenBasket,RubberDuck,0.6145554184913635,0.6801796555519104,0.5855497121810913,0.8009011149406433,0.7350901961326599,0.7899057269096375
558,resnext-saycam(S),78,4,WoodenBasket,Teddy,0.6466537117958069,0.756811797618866,0.6612637639045715,0.7649708390235901,0.7112938165664673,0.8197067975997925
559,resnext-saycam(S),79,4,WoodenBasket,Truck,0.6290519833564758,0.7004556059837341,0.567958652973175,0.8295308947563171,0.724853515625,0.727768063545227
560,resnext-saycam(S),80,5,Basket,BeachBall,0.6824121475219727,0.736404299736023,0.7555277943611145,0.8171176314353943,0.8345109224319458,0.9077615141868591
561,resnext-saycam(S),81,5,Basket,Knight,0.7427597045898438,0.7684925198554993,0.7684834599494934,0.9200423359870911,0.9045056700706482,0.9309310913085938
562,resnext-saycam(S),82,5,Basket,Lego,0.7503650784492493,0.7916028499603271,0.8146733045578003,0.8926336765289307,0.8167070150375366,0.9151710867881775
563,resnext-saycam(S),83,5,Basket,Pineapple,0.7071722745895386,0.7250763177871704,0.6888537406921387,0.8724318146705627,0.8505557775497437,0.9069454073905945
564,resnext-saycam(S),84,5,Basket,Robot,0.7189725637435913,0.7201286554336548,0.6973010301589966,0.836857795715332,0.8036636710166931,0.8443070650100708
565,resnext-saycam(S),85,5,Basket,RubberDuck,0.6744875907897949,0.7161657810211182,0.6698108911514282,0.8431551456451416,0.7765864133834839,0.8688396215438843
566,resnext-saycam(S),86,5,Basket,Teddy,0.748595118522644,0.7713196873664856,0.7367269396781921,0.8313035368919373,0.8196013569831848,0.9009919762611389
567,resnext-saycam(S),87,5,Basket,Truck,0.7458264231681824,0.7708844542503357,0.6467116475105286,0.9046687483787537,0.7928000688552856,0.7872859835624695
568,resnext-saycam(S),88,5,WoodenBasket,BeachBall,0.697583019733429,0.7248730063438416,0.7187963128089905,0.7878625392913818,0.8289450407028198,0.8685888648033142
569,resnext-saycam(S),89,5,WoodenBasket,Knight,0.7189673185348511,0.768585205078125,0.7419795989990234,0.9029155969619751,0.8895105719566345,0.9087833762168884
570,resnext-saycam(S),90,5,WoodenBasket,Lego,0.7475271224975586,0.794461727142334,0.8059282302856445,0.8951202034950256,0.8324358463287354,0.8895331621170044
571,resnext-saycam(S),91,5,WoodenBasket,Pineapple,0.6675419807434082,0.7204380631446838,0.6619114875793457,0.8496586084365845,0.8394634127616882,0.8978806138038635
572,resnext-saycam(S),92,5,WoodenBasket,Robot,0.6857869625091553,0.7361223101615906,0.6666399240493774,0.8035391569137573,0.7674527764320374,0.8055577874183655
573,resnext-saycam(S),93,5,WoodenBasket,RubberDuck,0.6752846240997314,0.7673579454421997,0.6534013748168945,0.8420708775520325,0.7622777223587036,0.8538644909858704
574,resnext-saycam(S),94,5,WoodenBasket,Teddy,0.7122702598571777,0.7801451086997986,0.7154076099395752,0.823936939239502,0.7767711877822876,0.8667586445808411
575,resnext-saycam(S),95,5,WoodenBasket,Truck,0.707528829574585,0.776712954044342,0.6360644698143005,0.8879448175430298,0.7893209457397461,0.7778249382972717
576,resnext-saycam(S),96,6,Basket,BeachBall,0.6515486836433411,0.7317006587982178,0.7215375900268555,0.8280552625656128,0.8286464810371399,0.9101247191429138
577,resnext-saycam(S),97,6,Basket,Knight,0.733372688293457,0.7679275870323181,0.7694845199584961,0.9244390726089478,0.8885324597358704,0.9300062656402588
578,resnext-saycam(S),98,6,Basket,Lego,0.7569816708564758,0.8018677830696106,0.8182022571563721,0.9000470042228699,0.80616295337677,0.9135302901268005
579,resnext-saycam(S),99,6,Basket,Pineapple,0.7053019404411316,0.7070685029029846,0.6654918193817139,0.8726720809936523,0.8280956745147705,0.9113165140151978
580,resnext-saycam(S),100,6,Basket,Robot,0.6848316192626953,0.7299106121063232,0.6709124445915222,0.8489777445793152,0.8010077476501465,0.8606533408164978
581,resnext-saycam(S),101,6,Basket,RubberDuck,0.6743252277374268,0.7233878970146179,0.6443232297897339,0.8553280830383301,0.7703930735588074,0.8835014700889587
582,resnext-saycam(S),102,6,Basket,Teddy,0.7442322373390198,0.8060710430145264,0.751593291759491,0.8364284634590149,0.8244144320487976,0.9043442010879517
583,resnext-saycam(S),103,6,Basket,Truck,0.7109768986701965,0.7588136196136475,0.6517618298530579,0.9034485816955566,0.7722539901733398,0.7990269064903259
584,resnext-saycam(S),104,6,WoodenBasket,BeachBall,0.6887627840042114,0.7086182832717896,0.6934676170349121,0.7809832692146301,0.8361651301383972,0.8518855571746826
585,resnext-saycam(S),105,6,WoodenBasket,Knight,0.7203704714775085,0.7662059664726257,0.7517130970954895,0.8821893930435181,0.8769521117210388,0.9043682813644409
586,resnext-saycam(S),106,6,WoodenBasket,Lego,0.7754844427108765,0.7964875102043152,0.8173407912254333,0.8994705677032471,0.8541582822799683,0.8850226998329163
587,resnext-saycam(S),107,6,WoodenBasket,Pineapple,0.6882261633872986,0.7137630581855774,0.6637048125267029,0.831345796585083,0.8283132314682007,0.8949043154716492
588,resnext-saycam(S),108,6,WoodenBasket,Robot,0.7102686762809753,0.7183424830436707,0.6628091335296631,0.7930629849433899,0.7748381495475769,0.8100401163101196
589,resnext-saycam(S),109,6,WoodenBasket,RubberDuck,0.7046893239021301,0.7680573463439941,0.6563555002212524,0.8384582996368408,0.799590528011322,0.8640454411506653
590,resnext-saycam(S),110,6,WoodenBasket,Teddy,0.710860550403595,0.7955417037010193,0.7153804302215576,0.8014625310897827,0.7787455320358276,0.8400661945343018
591,resnext-saycam(S),111,6,WoodenBasket,Truck,0.7109646201133728,0.772262454032898,0.6537209153175354,0.8809003233909607,0.7732298374176025,0.7750213146209717
592,resnext-saycam(S),112,7,Basket,BeachBall,0.6429696083068848,0.7307106852531433,0.726443886756897,0.8301736116409302,0.8264172673225403,0.9315809011459351
593,resnext-saycam(S),113,7,Basket,Knight,0.7049723267555237,0.7630810141563416,0.7336218953132629,0.9145877361297607,0.8845183253288269,0.9292665123939514
594,resnext-saycam(S),114,7,Basket,Lego,0.719887375831604,0.7811915278434753,0.7895991206169128,0.8923149108886719,0.7770563960075378,0.9043321013450623
595,resnext-saycam(S),115,7,Basket,Pineapple,0.6765549778938293,0.7097769379615784,0.6636921167373657,0.8824769258499146,0.8389213681221008,0.916028618812561
596,resnext-saycam(S),116,7,Basket,Robot,0.6864270567893982,0.7294764518737793,0.6627477407455444,0.8530410528182983,0.8102110624313354,0.8737236261367798
597,resnext-saycam(S),117,7,Basket,RubberDuck,0.659888744354248,0.7095561027526855,0.6465287804603577,0.8549891710281372,0.7634577751159668,0.8873436450958252
598,resnext-saycam(S),118,7,Basket,Teddy,0.7250821590423584,0.7924789786338806,0.7253782749176025,0.826835572719574,0.8190464377403259,0.9004551768302917
599,resnext-saycam(S),119,7,Basket,Truck,0.7064534425735474,0.7536631226539612,0.6520578265190125,0.9035133123397827,0.7991727590560913,0.8524988293647766
600,resnext-saycam(S),120,7,WoodenBasket,BeachBall,0.681340754032135,0.7058241367340088,0.6941202878952026,0.7875998020172119,0.8342950940132141,0.8948132991790771
601,resnext-saycam(S),121,7,WoodenBasket,Knight,0.7167748212814331,0.7581509351730347,0.722015917301178,0.893779456615448,0.8877793550491333,0.9104148745536804
602,resnext-saycam(S),122,7,WoodenBasket,Lego,0.7282148003578186,0.7622495889663696,0.8004673719406128,0.8662288188934326,0.8281080722808838,0.8907396197319031
603,resnext-saycam(S),123,7,WoodenBasket,Pineapple,0.7012254595756531,0.7078276872634888,0.6686931848526001,0.8534745573997498,0.8598107695579529,0.9066601395606995
604,resnext-saycam(S),124,7,WoodenBasket,Robot,0.7237987518310547,0.7157244086265564,0.6631981730461121,0.7954621315002441,0.7946729063987732,0.8489660024642944
605,resnext-saycam(S),125,7,WoodenBasket,RubberDuck,0.7145165205001831,0.7624261379241943,0.6680819988250732,0.827892005443573,0.7882524132728577,0.870299220085144
606,resnext-saycam(S),126,7,WoodenBasket,Teddy,0.7238926291465759,0.7826083898544312,0.7048183083534241,0.8068565726280212,0.8021060824394226,0.8563533425331116
607,resnext-saycam(S),127,7,WoodenBasket,Truck,0.7316950559616089,0.7594854831695557,0.661293625831604,0.8797639608383179,0.8129492998123169,0.8425182104110718
