,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,extra_diagonal_margin
66,resnext-saycam(S)-v,different_shapes,0.560546875,0.49632054567337036,0.015510017052292824,above_below,0,0,2,1,135,34,1024,0
67,resnext-saycam(S)-v,split_text,0.841796875,0.3649313449859619,0.01140410453081131,above_below,0,0,2,1,135,34,1024,0
68,resnext-saycam(S)-v,random_color,0.72265625,0.4476875960826874,0.01399023737758398,above_below,0,0,2,1,135,34,1024,0
69,resnext-saycam(S)-v,different_shapes,0.53515625,0.4987625181674957,0.015586328692734241,above_below,0,0,2,1,150,34,1024,0
70,resnext-saycam(S)-v,split_text,0.673828125,0.46881103515625,0.014650344848632812,above_below,0,0,2,1,150,34,1024,0
71,resnext-saycam(S)-v,random_color,0.591796875,0.4915010929107666,0.015359409153461456,above_below,0,0,2,1,150,34,1024,0
72,resnext-saycam(S)-v,different_shapes,0.4169921875,0.4930615723133087,0.015408174134790897,above_below,0,0,2,4,0,34,1024,0
73,resnext-saycam(S)-v,split_text,0.4462890625,0.49710676074028015,0.015534586273133755,above_below,0,0,2,4,0,34,1024,0
74,resnext-saycam(S)-v,random_color,0.2548828125,0.4357953369617462,0.01361860428005457,above_below,0,0,2,4,0,34,1024,0
75,resnext-saycam(S)-v,different_shapes,0.48828125,0.4998626410961151,0.015620707534253597,above_below,0,0,2,4,30,34,1024,0
76,resnext-saycam(S)-v,split_text,0.7138671875,0.4519522488117218,0.014123507775366306,above_below,0,0,2,4,30,34,1024,0
77,resnext-saycam(S)-v,random_color,0.5439453125,0.4980650544166565,0.015564532950520515,above_below,0,0,2,4,30,34,1024,0
78,resnext-saycam(S)-v,different_shapes,0.51171875,0.4998626410961151,0.015620707534253597,above_below,0,0,2,4,45,34,1024,0
79,resnext-saycam(S)-v,split_text,0.7490234375,0.4335750639438629,0.013549220748245716,above_below,0,0,2,4,45,34,1024,0
80,resnext-saycam(S)-v,random_color,0.7021484375,0.4573138952255249,0.014291059225797653,above_below,0,0,2,4,45,34,1024,0
81,resnext-saycam(S)-v,different_shapes,0.5322265625,0.49896037578582764,0.015592511743307114,above_below,0,0,2,4,60,34,1024,0
82,resnext-saycam(S)-v,split_text,0.7626953125,0.425430566072464,0.0132947051897645,above_below,0,0,2,4,60,34,1024,0
83,resnext-saycam(S)-v,random_color,0.7841796875,0.4113902151584625,0.012855944223701954,above_below,0,0,2,4,60,34,1024,0
84,resnext-saycam(S)-v,different_shapes,0.7294921875,0.44422218203544617,0.013881943188607693,above_below,0,0,2,4,90,34,1024,0
85,resnext-saycam(S)-v,split_text,0.9189453125,0.27291908860206604,0.008528721518814564,above_below,0,0,2,4,90,34,1024,0
86,resnext-saycam(S)-v,random_color,0.8916015625,0.31088295578956604,0.009715092368423939,above_below,0,0,2,4,90,34,1024,0
87,resnext-saycam(S)-v,different_shapes,0.56640625,0.4955706000328064,0.0154865812510252,above_below,0,0,2,4,120,34,1024,0
