,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,transpose_stimuli,n_habituation_stimuli,rotate_angle,seed,n_examples,extra_diagonal_margin
41,resnext-saycam(S),random_color,0.505859375,0.4999656677246094,0.015623927116394043,above_below,0,0,1,0,4,45,34,1024,5
42,mobilenet-saycam(S),different_shapes,0.3916015625,0.488108366727829,0.015253386460244656,above_below,0,0,1,0,4,60,34,1024,5
43,mobilenet-saycam(S),split_text,0.0458984375,0.2092648297548294,0.006539525929838419,above_below,0,0,1,0,4,60,34,1024,5
44,mobilenet-saycam(S),random_color,0.4716796875,0.4991973042488098,0.015599915757775307,above_below,0,0,1,0,4,60,34,1024,5
45,resnext-saycam(S),different_shapes,0.1689453125,0.37470361590385437,0.011709487996995449,above_below,0,0,1,0,4,60,34,1024,5
46,resnext-saycam(S),split_text,0.025390625,0.157308429479599,0.004915888421237469,above_below,0,0,1,0,4,60,34,1024,5
47,resnext-saycam(S),random_color,0.1591796875,0.3658435642719269,0.011432611383497715,above_below,0,0,1,0,4,60,34,1024,5
48,mobilenet-saycam(S),different_shapes,0.388671875,0.487448513507843,0.015232766047120094,above_below,0,0,1,1,1,,34,1024,5
49,mobilenet-saycam(S),split_text,0.0810546875,0.27291908860206604,0.008528721518814564,above_below,0,0,1,1,1,,34,1024,5
50,mobilenet-saycam(S),random_color,0.416015625,0.492896169424057,0.015403005294501781,above_below,0,0,1,1,1,,34,1024,5
51,resnext-saycam(S),different_shapes,0.1943359375,0.39568862318992615,0.012365269474685192,above_below,0,0,1,1,1,,34,1024,5
52,resnext-saycam(S),split_text,0.048828125,0.2155085653066635,0.006734642665833235,above_below,0,0,1,1,1,,34,1024,5
53,resnext-saycam(S),random_color,0.2021484375,0.4016023576259613,0.01255007367581129,above_below,0,0,1,1,1,,34,1024,5
54,mobilenet-saycam(S),different_shapes,0.396484375,0.48916715383529663,0.01528647355735302,above_below,0,0,1,1,1,30,34,1024,5
55,mobilenet-saycam(S),split_text,0.083984375,0.2773643732070923,0.008667636662721634,above_below,0,0,1,1,1,30,34,1024,5
56,mobilenet-saycam(S),random_color,0.4697265625,0.49908268451690674,0.015596333891153336,above_below,0,0,1,1,1,30,34,1024,5
57,resnext-saycam(S),different_shapes,0.2978515625,0.4573138952255249,0.014291059225797653,above_below,0,0,1,1,1,30,34,1024,5
58,resnext-saycam(S),split_text,0.048828125,0.2155085653066635,0.006734642665833235,above_below,0,0,1,1,1,30,34,1024,5
59,resnext-saycam(S),random_color,0.3076171875,0.4615071415901184,0.0144220981746912,above_below,0,0,1,1,1,30,34,1024,5
60,mobilenet-saycam(S),different_shapes,0.544921875,0.49797794222831726,0.015561810694634914,above_below,0,0,1,1,1,45,34,1024,5
61,mobilenet-saycam(S),split_text,0.099609375,0.2994784712791443,0.009358702227473259,above_below,0,0,1,1,1,45,34,1024,5
62,mobilenet-saycam(S),random_color,0.5771484375,0.4940122663974762,0.015437883324921131,above_below,0,0,1,1,1,45,34,1024,5
63,resnext-saycam(S),different_shapes,0.5556640625,0.4968918561935425,0.015527870506048203,above_below,0,0,1,1,1,45,34,1024,5
64,resnext-saycam(S),split_text,0.1220703125,0.32736700773239136,0.01023021899163723,above_below,0,0,1,1,1,45,34,1024,5
65,resnext-saycam(S),random_color,0.5126953125,0.49983879923820496,0.015619962476193905,above_below,0,0,1,1,1,45,34,1024,5
66,mobilenet-saycam(S),different_shapes,0.7978515625,0.4016023576259613,0.01255007367581129,above_below,0,0,1,1,1,60,34,1024,5
67,mobilenet-saycam(S),split_text,0.1298828125,0.33617445826530457,0.010505451820790768,above_below,0,0,1,1,1,60,34,1024,5
68,mobilenet-saycam(S),random_color,0.763671875,0.4248260259628296,0.013275813311338425,above_below,0,0,1,1,1,60,34,1024,5
69,resnext-saycam(S),different_shapes,0.8310546875,0.37470361590385437,0.011709487996995449,above_below,0,0,1,1,1,60,34,1024,5
70,resnext-saycam(S),split_text,0.1806640625,0.38473960757255554,0.01202311273664236,above_below,0,0,1,1,1,60,34,1024,5
71,resnext-saycam(S),random_color,0.826171875,0.37896162271499634,0.011842550709843636,above_below,0,0,1,1,1,60,34,1024,5
72,mobilenet-saycam(S),different_shapes,0.3115234375,0.4631161689758301,0.01447238028049469,above_below,0,0,1,1,4,,34,1024,5
73,mobilenet-saycam(S),split_text,0.0732421875,0.2605336308479309,0.008141675963997841,above_below,0,0,1,1,4,,34,1024,5
74,mobilenet-saycam(S),random_color,0.349609375,0.4768465757369995,0.014901455491781235,above_below,0,0,1,1,4,,34,1024,5
75,resnext-saycam(S),different_shapes,0.0927734375,0.2901146709918976,0.0090660834684968,above_below,0,0,1,1,4,,34,1024,5
76,resnext-saycam(S),split_text,0.015625,0.12401959300041199,0.0038756122812628746,above_below,0,0,1,1,4,,34,1024,5
77,resnext-saycam(S),random_color,0.0908203125,0.28735342621803284,0.008979794569313526,above_below,0,0,1,1,4,,34,1024,5
78,mobilenet-saycam(S),different_shapes,0.3369140625,0.4726552367210388,0.014770476147532463,above_below,0,0,1,1,4,30,34,1024,5
79,mobilenet-saycam(S),split_text,0.05859375,0.2348627746105194,0.0073394617065787315,above_below,0,0,1,1,4,30,34,1024,5
80,mobilenet-saycam(S),random_color,0.4140625,0.49255937337875366,0.015392480418086052,above_below,0,0,1,1,4,30,34,1024,5
81,resnext-saycam(S),different_shapes,0.1962890625,0.3971897065639496,0.012412178330123425,above_below,0,0,1,1,4,30,34,1024,5
82,resnext-saycam(S),split_text,0.0380859375,0.19140376150608063,0.00598136754706502,above_below,0,0,1,1,4,30,34,1024,5
83,resnext-saycam(S),random_color,0.1826171875,0.3863523602485657,0.012073511257767677,above_below,0,0,1,1,4,30,34,1024,5
