,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose
63,resnext-saycam(S)-s,different_shapes,0.9130859375,0.28170907497406006,0.008803408592939377,above_below,0,0,2,1,120,34,1024,True
64,resnext-saycam(S)-s,split_text,0.892578125,0.30964887142181396,0.009676527231931686,above_below,0,0,2,1,120,34,1024,True
65,resnext-saycam(S)-s,random_color,0.97265625,0.163083016872406,0.005096344277262688,above_below,0,0,2,1,120,34,1024,True
66,resnext-saycam(S)-s,different_shapes,0.921875,0.2683681845664978,0.008386505767703056,above_below,0,0,2,1,135,34,1024,True
67,resnext-saycam(S)-s,split_text,0.8076171875,0.39417213201522827,0.012317879125475883,above_below,0,0,2,1,135,34,1024,True
68,resnext-saycam(S)-s,random_color,0.9326171875,0.25068381428718567,0.007833869196474552,above_below,0,0,2,1,135,34,1024,True
69,resnext-saycam(S)-s,different_shapes,0.8798828125,0.32509851455688477,0.010159328579902649,above_below,0,0,2,1,150,34,1024,True
70,resnext-saycam(S)-s,split_text,0.67578125,0.4680822193622589,0.014627569355070591,above_below,0,0,2,1,150,34,1024,True
71,resnext-saycam(S)-s,random_color,0.8994140625,0.30077967047691345,0.009399364702403545,above_below,0,0,2,1,150,34,1024,True
72,resnext-saycam(S)-s,different_shapes,0.7392578125,0.43903952836990356,0.013719985261559486,above_below,0,0,2,4,0,34,1024,True
73,resnext-saycam(S)-s,split_text,0.84375,0.36309218406677246,0.01134663075208664,above_below,0,0,2,4,0,34,1024,True
74,resnext-saycam(S)-s,random_color,0.76171875,0.42603203654289246,0.01331350114196539,above_below,0,0,2,4,0,34,1024,True
75,resnext-saycam(S)-s,different_shapes,0.91015625,0.28595778346061707,0.008936180733144283,above_below,0,0,2,4,30,34,1024,True
76,resnext-saycam(S)-s,split_text,0.892578125,0.30964887142181396,0.009676527231931686,above_below,0,0,2,4,30,34,1024,True
77,resnext-saycam(S)-s,random_color,0.921875,0.2683681845664978,0.008386505767703056,above_below,0,0,2,4,30,34,1024,True
78,resnext-saycam(S)-s,different_shapes,0.9189453125,0.27291908860206604,0.008528721518814564,above_below,0,0,2,4,45,34,1024,True
79,resnext-saycam(S)-s,split_text,0.916015625,0.2773643732070923,0.008667636662721634,above_below,0,0,2,4,45,34,1024,True
80,resnext-saycam(S)-s,random_color,0.9091796875,0.28735342621803284,0.008979794569313526,above_below,0,0,2,4,45,34,1024,True
81,resnext-saycam(S)-s,different_shapes,0.966796875,0.17916661500930786,0.005598956719040871,above_below,0,0,2,4,60,34,1024,True
82,resnext-saycam(S)-s,split_text,0.9541015625,0.2092648297548294,0.006539525929838419,above_below,0,0,2,4,60,34,1024,True
83,resnext-saycam(S)-s,random_color,0.974609375,0.157308429479599,0.004915888421237469,above_below,0,0,2,4,60,34,1024,True
84,resnext-saycam(S)-s,different_shapes,0.9814453125,0.13494595885276794,0.004217061214148998,above_below,0,0,2,4,90,34,1024,True
85,resnext-saycam(S)-s,split_text,0.9892578125,0.10308633744716644,0.0032214480452239513,above_below,0,0,2,4,90,34,1024,True
86,resnext-saycam(S)-s,random_color,0.9931640625,0.08239664882421494,0.0025748952757567167,above_below,0,0,2,4,90,34,1024,True
87,resnext-saycam(S)-s,different_shapes,0.9091796875,0.28735342621803284,0.008979794569313526,above_below,0,0,2,4,120,34,1024,True
88,resnext-saycam(S)-s,split_text,0.919921875,0.2714141011238098,0.008481690660119057,above_below,0,0,2,4,120,34,1024,True
89,resnext-saycam(S)-s,random_color,0.9775390625,0.14817707240581512,0.004630533512681723,above_below,0,0,2,4,120,34,1024,True
90,resnext-saycam(S)-s,different_shapes,0.9013671875,0.2981683909893036,0.009317762218415737,above_below,0,0,2,4,135,34,1024,True
91,resnext-saycam(S)-s,split_text,0.7998046875,0.4001464247703552,0.0125045757740736,above_below,0,0,2,4,135,34,1024,True
92,resnext-saycam(S)-s,random_color,0.955078125,0.20713256299495697,0.006472892593592405,above_below,0,0,2,4,135,34,1024,True
93,resnext-saycam(S)-s,different_shapes,0.8876953125,0.3157409429550171,0.009866904467344284,above_below,0,0,2,4,150,34,1024,True
94,resnext-saycam(S)-s,split_text,0.6484375,0.4774581789970398,0.014920568093657494,above_below,0,0,2,4,150,34,1024,True
95,resnext-saycam(S)-s,random_color,0.8935546875,0.3084067106246948,0.009637709707021713,above_below,0,0,2,4,150,34,1024,True
96,resnext-saycam(S)-s,different_shapes,0.9296875,0.2556729316711426,0.007989779114723206,above_below,1,0,1,1,0,34,1024,True
97,resnext-saycam(S)-s,split_text,0.9052734375,0.29283687472343445,0.009151152335107327,above_below,1,0,1,1,0,34,1024,True
98,resnext-saycam(S)-s,random_color,0.8818359375,0.32280227541923523,0.010087571106851101,above_below,1,0,1,1,0,34,1024,True
99,resnext-saycam(S)-s,different_shapes,0.98046875,0.13838273286819458,0.004324460402131081,above_below,1,0,1,1,30,34,1024,True
100,resnext-saycam(S)-s,split_text,0.916015625,0.2773643732070923,0.008667636662721634,above_below,1,0,1,1,30,34,1024,True
101,resnext-saycam(S)-s,random_color,0.9482421875,0.22153767943382263,0.006923052482306957,above_below,1,0,1,1,30,34,1024,True
102,resnext-saycam(S)-s,different_shapes,0.990234375,0.09833747148513794,0.0030730459839105606,above_below,1,0,1,1,45,34,1024,True
103,resnext-saycam(S)-s,split_text,0.951171875,0.2155085653066635,0.006734642665833235,above_below,1,0,1,1,45,34,1024,True
104,resnext-saycam(S)-s,random_color,0.96875,0.17399263381958008,0.0054372698068618774,above_below,1,0,1,1,45,34,1024,True
105,resnext-saycam(S)-s,different_shapes,0.9931640625,0.08239664882421494,0.0025748952757567167,above_below,1,0,1,1,60,34,1024,True
106,resnext-saycam(S)-s,split_text,0.9755859375,0.15433086454868317,0.004822839517146349,above_below,1,0,1,1,60,34,1024,True
107,resnext-saycam(S)-s,random_color,0.9892578125,0.10308633744716644,0.0032214480452239513,above_below,1,0,1,1,60,34,1024,True
108,resnext-saycam(S)-s,different_shapes,0.9482421875,0.22153767943382263,0.006923052482306957,above_below,1,0,1,1,90,34,1024,True
109,resnext-saycam(S)-s,split_text,0.98828125,0.10761701315641403,0.0033630316611379385,above_below,1,0,1,1,90,34,1024,True
110,resnext-saycam(S)-s,random_color,0.98828125,0.10761701315641403,0.0033630316611379385,above_below,1,0,1,1,90,34,1024,True
111,resnext-saycam(S)-s,different_shapes,0.9306640625,0.25402453541755676,0.007938266731798649,above_below,1,0,1,1,120,34,1024,True
112,resnext-saycam(S)-s,split_text,0.9462890625,0.22544638812541962,0.007045199628919363,above_below,1,0,1,1,120,34,1024,True
113,resnext-saycam(S)-s,random_color,0.982421875,0.131412073969841,0.004106627311557531,above_below,1,0,1,1,120,34,1024,True
114,resnext-saycam(S)-s,different_shapes,0.9453125,0.2273692488670349,0.007105289027094841,above_below,1,0,1,1,135,34,1024,True
115,resnext-saycam(S)-s,split_text,0.875,0.33071890473365784,0.010334965772926807,above_below,1,0,1,1,135,34,1024,True
116,resnext-saycam(S)-s,random_color,0.982421875,0.131412073969841,0.004106627311557531,above_below,1,0,1,1,135,34,1024,True
117,resnext-saycam(S)-s,different_shapes,0.9248046875,0.263706237077713,0.008240819908678532,above_below,1,0,1,1,150,34,1024,True
118,resnext-saycam(S)-s,split_text,0.7666015625,0.42299363017082214,0.013218550942838192,above_below,1,0,1,1,150,34,1024,True
119,resnext-saycam(S)-s,random_color,0.958984375,0.19832634925842285,0.006197698414325714,above_below,1,0,1,1,150,34,1024,True
120,resnext-saycam(S)-s,different_shapes,0.904296875,0.2941836714744568,0.009193239733576775,above_below,1,0,1,4,0,34,1024,True
121,resnext-saycam(S)-s,split_text,0.869140625,0.33724650740623474,0.010538953356444836,above_below,1,0,1,4,0,34,1024,True
122,resnext-saycam(S)-s,random_color,0.8173828125,0.3863523602485657,0.012073511257767677,above_below,1,0,1,4,0,34,1024,True
123,resnext-saycam(S)-s,different_shapes,0.984375,0.12401959300041199,0.0038756122812628746,above_below,1,0,1,4,30,34,1024,True
124,resnext-saycam(S)-s,split_text,0.91015625,0.28595778346061707,0.008936180733144283,above_below,1,0,1,4,30,34,1024,True
125,resnext-saycam(S)-s,random_color,0.935546875,0.24555838108062744,0.0076736994087696075,above_below,1,0,1,4,30,34,1024,True
126,resnext-saycam(S)-s,different_shapes,0.9931640625,0.08239664882421494,0.0025748952757567167,above_below,1,0,1,4,45,34,1024,True
127,resnext-saycam(S)-s,split_text,0.9404296875,0.2366890162229538,0.007396531756967306,above_below,1,0,1,4,45,34,1024,True
128,resnext-saycam(S)-s,random_color,0.974609375,0.157308429479599,0.004915888421237469,above_below,1,0,1,4,45,34,1024,True
129,resnext-saycam(S)-s,different_shapes,0.9970703125,0.05404724180698395,0.0016889763064682484,above_below,1,0,1,4,60,34,1024,True
130,resnext-saycam(S)-s,split_text,0.974609375,0.157308429479599,0.004915888421237469,above_below,1,0,1,4,60,34,1024,True
131,resnext-saycam(S)-s,random_color,0.986328125,0.11612474173307419,0.0036288981791585684,above_below,1,0,1,4,60,34,1024,True
132,resnext-saycam(S)-s,different_shapes,0.939453125,0.2384972721338272,0.0074530397541821,above_below,1,0,1,4,90,34,1024,True
133,resnext-saycam(S)-s,split_text,0.9931640625,0.08239664882421494,0.0025748952757567167,above_below,1,0,1,4,90,34,1024,True
134,resnext-saycam(S)-s,random_color,0.984375,0.12401959300041199,0.0038756122812628746,above_below,1,0,1,4,90,34,1024,True
135,resnext-saycam(S)-s,different_shapes,0.9296875,0.2556729316711426,0.007989779114723206,above_below,1,0,1,4,120,34,1024,True
136,resnext-saycam(S)-s,split_text,0.951171875,0.2155085653066635,0.006734642665833235,above_below,1,0,1,4,120,34,1024,True
137,resnext-saycam(S)-s,random_color,0.9755859375,0.15433086454868317,0.004822839517146349,above_below,1,0,1,4,120,34,1024,True
138,resnext-saycam(S)-s,different_shapes,0.9208984375,0.2698972225189209,0.008434288203716278,above_below,1,0,1,4,135,34,1024,True
139,resnext-saycam(S)-s,split_text,0.873046875,0.33292046189308167,0.010403764434158802,above_below,1,0,1,4,135,34,1024,True
140,resnext-saycam(S)-s,random_color,0.978515625,0.144992396235466,0.004531012382358313,above_below,1,0,1,4,135,34,1024,True
141,resnext-saycam(S)-s,different_shapes,0.9208984375,0.2698972225189209,0.008434288203716278,above_below,1,0,1,4,150,34,1024,True
142,resnext-saycam(S)-s,split_text,0.7109375,0.4533270001411438,0.014166468754410744,above_below,1,0,1,4,150,34,1024,True
143,resnext-saycam(S)-s,random_color,0.9521484375,0.21345208585262299,0.006670377682894468,above_below,1,0,1,4,150,34,1024,True
144,resnext-saycam(S)-s,different_shapes,0.8828125,0.32164356112480164,0.010051361285150051,above_below,1,0,2,1,0,34,1024,True
145,resnext-saycam(S)-s,split_text,0.8486328125,0.3584064245223999,0.011200200766324997,above_below,1,0,2,1,0,34,1024,True
146,resnext-saycam(S)-s,random_color,0.8203125,0.38392695784568787,0.011997717432677746,above_below,1,0,2,1,0,34,1024,True
147,resnext-saycam(S)-s,different_shapes,0.9521484375,0.21345208585262299,0.006670377682894468,above_below,1,0,2,1,30,34,1024,True
148,resnext-saycam(S)-s,split_text,0.873046875,0.33292046189308167,0.010403764434158802,above_below,1,0,2,1,30,34,1024,True
149,resnext-saycam(S)-s,random_color,0.91015625,0.28595778346061707,0.008936180733144283,above_below,1,0,2,1,30,34,1024,True
150,resnext-saycam(S)-s,different_shapes,0.966796875,0.17916661500930786,0.005598956719040871,above_below,1,0,2,1,45,34,1024,True
151,resnext-saycam(S)-s,split_text,0.9296875,0.2556729316711426,0.007989779114723206,above_below,1,0,2,1,45,34,1024,True
152,resnext-saycam(S)-s,random_color,0.935546875,0.24555838108062744,0.0076736994087696075,above_below,1,0,2,1,45,34,1024,True
153,resnext-saycam(S)-s,different_shapes,0.9833984375,0.12777304649353027,0.003992907702922821,above_below,1,0,2,1,60,34,1024,True
154,resnext-saycam(S)-s,split_text,0.953125,0.21137107908725739,0.006605346221476793,above_below,1,0,2,1,60,34,1024,True
155,resnext-saycam(S)-s,random_color,0.9697265625,0.17133872210979462,0.005354335065931082,above_below,1,0,2,1,60,34,1024,True
156,resnext-saycam(S)-s,different_shapes,0.9580078125,0.20057129859924316,0.006267853081226349,above_below,1,0,2,1,90,34,1024,True
157,resnext-saycam(S)-s,split_text,0.9560546875,0.20497345924377441,0.0064054206013679504,above_below,1,0,2,1,90,34,1024,True
158,resnext-saycam(S)-s,random_color,0.98828125,0.10761701315641403,0.0033630316611379385,above_below,1,0,2,1,90,34,1024,True
159,resnext-saycam(S)-s,different_shapes,0.9404296875,0.2366890162229538,0.007396531756967306,above_below,1,0,2,1,120,34,1024,True
160,resnext-saycam(S)-s,split_text,0.9052734375,0.29283687472343445,0.009151152335107327,above_below,1,0,2,1,120,34,1024,True
161,resnext-saycam(S)-s,random_color,0.9697265625,0.17133872210979462,0.005354335065931082,above_below,1,0,2,1,120,34,1024,True
162,resnext-saycam(S)-s,different_shapes,0.92578125,0.26212653517723083,0.008191454224288464,above_below,1,0,2,1,135,34,1024,True
163,resnext-saycam(S)-s,split_text,0.81640625,0.3871525228023529,0.012098516337573528,above_below,1,0,2,1,135,34,1024,True
164,resnext-saycam(S)-s,random_color,0.927734375,0.25892722606658936,0.008091475814580917,above_below,1,0,2,1,135,34,1024,True
165,resnext-saycam(S)-s,different_shapes,0.8955078125,0.305897980928421,0.009559311904013157,above_below,1,0,2,1,150,34,1024,True
166,resnext-saycam(S)-s,split_text,0.6826171875,0.4654577970504761,0.014545556157827377,above_below,1,0,2,1,150,34,1024,True
167,resnext-saycam(S)-s,random_color,0.9033203125,0.2955211102962494,0.009235034696757793,above_below,1,0,2,1,150,34,1024,True
168,resnext-saycam(S)-s,different_shapes,0.8525390625,0.3545648157596588,0.011080150492489338,above_below,1,0,2,4,0,34,1024,True
169,resnext-saycam(S)-s,split_text,0.8369140625,0.3694440722465515,0.011545127257704735,above_below,1,0,2,4,0,34,1024,True
170,resnext-saycam(S)-s,random_color,0.765625,0.42360755801200867,0.01323773618787527,above_below,1,0,2,4,0,34,1024,True
171,resnext-saycam(S)-s,different_shapes,0.94140625,0.2348627746105194,0.0073394617065787315,above_below,1,0,2,4,30,34,1024,True
172,resnext-saycam(S)-s,split_text,0.8779296875,0.32736700773239136,0.01023021899163723,above_below,1,0,2,4,30,34,1024,True
173,resnext-saycam(S)-s,random_color,0.9033203125,0.2955211102962494,0.009235034696757793,above_below,1,0,2,4,30,34,1024,True
174,resnext-saycam(S)-s,different_shapes,0.970703125,0.16863738000392914,0.005269918125122786,above_below,1,0,2,4,45,34,1024,True
175,resnext-saycam(S)-s,split_text,0.9130859375,0.28170907497406006,0.008803408592939377,above_below,1,0,2,4,45,34,1024,True
176,resnext-saycam(S)-s,random_color,0.9443359375,0.22927182912826538,0.007164744660258293,above_below,1,0,2,4,45,34,1024,True
177,resnext-saycam(S)-s,different_shapes,0.986328125,0.11612474173307419,0.0036288981791585684,above_below,1,0,2,4,60,34,1024,True
178,resnext-saycam(S)-s,split_text,0.9619140625,0.19140376150608063,0.00598136754706502,above_below,1,0,2,4,60,34,1024,True
179,resnext-saycam(S)-s,random_color,0.9697265625,0.17133872210979462,0.005354335065931082,above_below,1,0,2,4,60,34,1024,True
180,resnext-saycam(S)-s,different_shapes,0.9423828125,0.23301813006401062,0.007281816564500332,above_below,1,0,2,4,90,34,1024,True
181,resnext-saycam(S)-s,split_text,0.9658203125,0.1816904991865158,0.005677828099578619,above_below,1,0,2,4,90,34,1024,True
182,resnext-saycam(S)-s,random_color,0.9775390625,0.14817707240581512,0.004630533512681723,above_below,1,0,2,4,90,34,1024,True
183,resnext-saycam(S)-s,different_shapes,0.916015625,0.2773643732070923,0.008667636662721634,above_below,1,0,2,4,120,34,1024,True
184,resnext-saycam(S)-s,split_text,0.892578125,0.30964887142181396,0.009676527231931686,above_below,1,0,2,4,120,34,1024,True
185,resnext-saycam(S)-s,random_color,0.9716796875,0.16588632762432098,0.005183947738260031,above_below,1,0,2,4,120,34,1024,True
186,resnext-saycam(S)-s,different_shapes,0.90625,0.2914806008338928,0.00910876877605915,above_below,1,0,2,4,135,34,1024,True
187,resnext-saycam(S)-s,split_text,0.7998046875,0.4001464247703552,0.0125045757740736,above_below,1,0,2,4,135,34,1024,True
188,resnext-saycam(S)-s,random_color,0.9423828125,0.23301813006401062,0.007281816564500332,above_below,1,0,2,4,135,34,1024,True
189,resnext-saycam(S)-s,different_shapes,0.8720703125,0.3340114951133728,0.0104378592222929,above_below,1,0,2,4,150,34,1024,True
190,resnext-saycam(S)-s,split_text,0.642578125,0.4792405366897583,0.014976266771554947,above_below,1,0,2,4,150,34,1024,True
191,resnext-saycam(S)-s,random_color,0.916015625,0.2773643732070923,0.008667636662721634,above_below,1,0,2,4,150,34,1024,True
192,resnext-saycam(S)-s,different_shapes,0.9248046875,0.263706237077713,0.008240819908678532,above_below,1,1,1,1,0,34,1024,True
193,resnext-saycam(S)-s,split_text,0.8525390625,0.3545648157596588,0.011080150492489338,above_below,1,1,1,1,0,34,1024,True
194,resnext-saycam(S)-s,random_color,0.8828125,0.32164356112480164,0.010051361285150051,above_below,1,1,1,1,0,34,1024,True
195,resnext-saycam(S)-s,different_shapes,0.9638671875,0.1866205632686615,0.005831892602145672,above_below,1,1,1,1,30,34,1024,True
196,resnext-saycam(S)-s,split_text,0.94921875,0.2195507138967514,0.006860959809273481,above_below,1,1,1,1,30,34,1024,True
197,resnext-saycam(S)-s,random_color,0.9443359375,0.22927182912826538,0.007164744660258293,above_below,1,1,1,1,30,34,1024,True
