,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,transpose_stimuli,n_habituation_stimuli,rotate_angle,seed,n_examples,extra_diagonal_margin
100,resnext-saycam(S)-v,split_text,0.0947265625,0.29283687472343445,0.009151152335107327,above_below,0,0,2,0,1,,34,1024,5
101,resnext-saycam(S)-v,random_color,0.3916015625,0.488108366727829,0.015253386460244656,above_below,0,0,2,0,1,,34,1024,5
102,resnext-saycam(S)-h,different_shapes,0.6962890625,0.45985934138298035,0.014370604418218136,above_below,0,0,2,0,1,30,34,1024,5
103,resnext-saycam(S)-h,split_text,0.095703125,0.2941836714744568,0.009193239733576775,above_below,0,0,2,0,1,30,34,1024,5
104,resnext-saycam(S)-h,random_color,0.693359375,0.461098849773407,0.014409339055418968,above_below,0,0,2,0,1,30,34,1024,5
105,resnext-saycam(S)-v,different_shapes,0.4072265625,0.4913177192211151,0.015353678725659847,above_below,0,0,2,0,1,30,34,1024,5
106,resnext-saycam(S)-v,split_text,0.09765625,0.2968493103981018,0.009276540949940681,above_below,0,0,2,0,1,30,34,1024,5
107,resnext-saycam(S)-v,random_color,0.4189453125,0.4933863878250122,0.015418324619531631,above_below,0,0,2,0,1,30,34,1024,5
108,resnext-saycam(S)-h,different_shapes,0.5166015625,0.49972429871559143,0.015616384334862232,above_below,0,0,2,0,1,45,34,1024,5
109,resnext-saycam(S)-h,split_text,0.1005859375,0.30077967047691345,0.009399364702403545,above_below,0,0,2,0,1,45,34,1024,5
110,resnext-saycam(S)-h,random_color,0.5283203125,0.4991973042488098,0.015599915757775307,above_below,0,0,2,0,1,45,34,1024,5
111,resnext-saycam(S)-v,different_shapes,0.560546875,0.49632054567337036,0.015510017052292824,above_below,0,0,2,0,1,45,34,1024,5
112,resnext-saycam(S)-v,split_text,0.103515625,0.30463114380836487,0.009519723244011402,above_below,0,0,2,0,1,45,34,1024,5
113,resnext-saycam(S)-v,random_color,0.5791015625,0.49370330572128296,0.015428228303790092,above_below,0,0,2,0,1,45,34,1024,5
114,resnext-saycam(S)-h,different_shapes,0.35546875,0.4786550998687744,0.0149579718708992,above_below,0,0,2,0,1,60,34,1024,5
115,resnext-saycam(S)-h,split_text,0.09765625,0.2968493103981018,0.009276540949940681,above_below,0,0,2,0,1,60,34,1024,5
116,resnext-saycam(S)-h,random_color,0.390625,0.48789048194885254,0.015246577560901642,above_below,0,0,2,0,1,60,34,1024,5
117,resnext-saycam(S)-v,different_shapes,0.767578125,0.4223765432834625,0.013199266977608204,above_below,0,0,2,0,1,60,34,1024,5
118,resnext-saycam(S)-v,split_text,0.10546875,0.3071564733982086,0.00959863979369402,above_below,0,0,2,0,1,60,34,1024,5
119,resnext-saycam(S)-v,random_color,0.7509765625,0.4324474036693573,0.013513981364667416,above_below,0,0,2,0,1,60,34,1024,5
120,resnext-saycam(S)-h,different_shapes,0.88671875,0.31693628430366516,0.009904258884489536,above_below,0,0,2,0,4,,34,1024,5
121,resnext-saycam(S)-h,split_text,0.1044921875,0.305897980928421,0.009559311904013157,above_below,0,0,2,0,4,,34,1024,5
122,resnext-saycam(S)-h,random_color,0.8720703125,0.3340114951133728,0.0104378592222929,above_below,0,0,2,0,4,,34,1024,5
123,resnext-saycam(S)-v,different_shapes,0.3388671875,0.47332465648651123,0.014791395515203476,above_below,0,0,2,0,4,,34,1024,5
124,resnext-saycam(S)-v,split_text,0.109375,0.3121091425418854,0.009753410704433918,above_below,0,0,2,0,4,,34,1024,5
125,resnext-saycam(S)-v,random_color,0.353515625,0.4780610203742981,0.014939406886696815,above_below,0,0,2,0,4,,34,1024,5
126,resnext-saycam(S)-h,different_shapes,0.7392578125,0.43903952836990356,0.013719985261559486,above_below,0,0,2,0,4,30,34,1024,5
127,resnext-saycam(S)-h,split_text,0.1083984375,0.31088295578956604,0.009715092368423939,above_below,0,0,2,0,4,30,34,1024,5
128,resnext-saycam(S)-h,random_color,0.7509765625,0.4324474036693573,0.013513981364667416,above_below,0,0,2,0,4,30,34,1024,5
129,resnext-saycam(S)-v,different_shapes,0.3505859375,0.477153480052948,0.014911046251654625,above_below,0,0,2,0,4,30,34,1024,5
130,resnext-saycam(S)-v,split_text,0.1083984375,0.31088295578956604,0.009715092368423939,above_below,0,0,2,0,4,30,34,1024,5
131,resnext-saycam(S)-v,random_color,0.35546875,0.4786550998687744,0.0149579718708992,above_below,0,0,2,0,4,30,34,1024,5
132,resnext-saycam(S)-h,different_shapes,0.46484375,0.4987625181674957,0.015586328692734241,above_below,0,0,2,0,4,45,34,1024,5
133,resnext-saycam(S)-h,split_text,0.111328125,0.31453803181648254,0.00982931349426508,above_below,0,0,2,0,4,45,34,1024,5
134,resnext-saycam(S)-h,random_color,0.5205078125,0.4995792508125305,0.015611851587891579,above_below,0,0,2,0,4,45,34,1024,5
135,resnext-saycam(S)-v,different_shapes,0.521484375,0.49953821301460266,0.015610569156706333,above_below,0,0,2,0,4,45,34,1024,5
136,resnext-saycam(S)-v,split_text,0.1083984375,0.31088295578956604,0.009715092368423939,above_below,0,0,2,0,4,45,34,1024,5
137,resnext-saycam(S)-v,random_color,0.505859375,0.4999656677246094,0.015623927116394043,above_below,0,0,2,0,4,45,34,1024,5
138,resnext-saycam(S)-h,different_shapes,0.2626953125,0.44009825587272644,0.013753070496022701,above_below,0,0,2,0,4,60,34,1024,5
139,resnext-saycam(S)-h,split_text,0.1083984375,0.31088295578956604,0.009715092368423939,above_below,0,0,2,0,4,60,34,1024,5
140,resnext-saycam(S)-h,random_color,0.31640625,0.46507346630096436,0.014533545821905136,above_below,0,0,2,0,4,60,34,1024,5
141,resnext-saycam(S)-v,different_shapes,0.7802734375,0.4140613377094269,0.01293941680341959,above_below,0,0,2,0,4,60,34,1024,5
142,resnext-saycam(S)-v,split_text,0.109375,0.3121091425418854,0.009753410704433918,above_below,0,0,2,0,4,60,34,1024,5
143,resnext-saycam(S)-v,random_color,0.7548828125,0.4301566481590271,0.013442395254969597,above_below,0,0,2,0,4,60,34,1024,5
144,resnext-saycam(S)-h,different_shapes,0.263671875,0.4406234323978424,0.013769482262432575,above_below,0,0,2,1,1,,34,1024,5
145,resnext-saycam(S)-h,split_text,0.091796875,0.28873899579048157,0.009023093618452549,above_below,0,0,2,1,1,,34,1024,5
146,resnext-saycam(S)-h,random_color,0.2685546875,0.443207710981369,0.013850240968167782,above_below,0,0,2,1,1,,34,1024,5
147,resnext-saycam(S)-v,different_shapes,0.8046875,0.3964410722255707,0.012388783507049084,above_below,0,0,2,1,1,,34,1024,5
148,resnext-saycam(S)-v,split_text,0.09765625,0.2968493103981018,0.009276540949940681,above_below,0,0,2,1,1,,34,1024,5
149,resnext-saycam(S)-v,random_color,0.7802734375,0.4140613377094269,0.01293941680341959,above_below,0,0,2,1,1,,34,1024,5
150,resnext-saycam(S)-h,different_shapes,0.341796875,0.474311888217926,0.014822246506810188,above_below,0,0,2,1,1,30,34,1024,5
151,resnext-saycam(S)-h,split_text,0.08984375,0.28595778346061707,0.008936180733144283,above_below,0,0,2,1,1,30,34,1024,5
152,resnext-saycam(S)-h,random_color,0.3759765625,0.4843740165233612,0.015136688016355038,above_below,0,0,2,1,1,30,34,1024,5
153,resnext-saycam(S)-v,different_shapes,0.6640625,0.4723171591758728,0.014759911224246025,above_below,0,0,2,1,1,30,34,1024,5
154,resnext-saycam(S)-v,split_text,0.09375,0.2914806008338928,0.00910876877605915,above_below,0,0,2,1,1,30,34,1024,5
155,resnext-saycam(S)-v,random_color,0.669921875,0.4702409505844116,0.014695029705762863,above_below,0,0,2,1,1,30,34,1024,5
156,resnext-saycam(S)-h,different_shapes,0.5302734375,0.49908268451690674,0.015596333891153336,above_below,0,0,2,1,1,45,34,1024,5
157,resnext-saycam(S)-h,split_text,0.0927734375,0.2901146709918976,0.0090660834684968,above_below,0,0,2,1,1,45,34,1024,5
158,resnext-saycam(S)-h,random_color,0.5498046875,0.4975133240222931,0.015547291375696659,above_below,0,0,2,1,1,45,34,1024,5
159,resnext-saycam(S)-v,different_shapes,0.537109375,0.49862098693847656,0.015581905841827393,above_below,0,0,2,1,1,45,34,1024,5
160,resnext-saycam(S)-v,split_text,0.1015625,0.30207210779190063,0.009439753368496895,above_below,0,0,2,1,1,45,34,1024,5
161,resnext-saycam(S)-v,random_color,0.5615234375,0.49620044231414795,0.015506263822317123,above_below,0,0,2,1,1,45,34,1024,5
162,resnext-saycam(S)-h,different_shapes,0.7470703125,0.4346909821033478,0.013584093190729618,above_below,0,0,2,1,1,60,34,1024,5
163,resnext-saycam(S)-h,split_text,0.0927734375,0.2901146709918976,0.0090660834684968,above_below,0,0,2,1,1,60,34,1024,5
164,resnext-saycam(S)-h,random_color,0.7646484375,0.4242183566093445,0.013256823644042015,above_below,0,0,2,1,1,60,34,1024,5
165,resnext-saycam(S)-v,different_shapes,0.4619140625,0.49854734539985657,0.015579604543745518,above_below,0,0,2,1,1,60,34,1024,5
166,resnext-saycam(S)-v,split_text,0.09375,0.2914806008338928,0.00910876877605915,above_below,0,0,2,1,1,60,34,1024,5
167,resnext-saycam(S)-v,random_color,0.4912109375,0.4999227523803711,0.015622586011886597,above_below,0,0,2,1,1,60,34,1024,5
168,resnext-saycam(S)-h,different_shapes,0.224609375,0.41732481122016907,0.013041400350630283,above_below,0,0,2,1,4,,34,1024,5
169,resnext-saycam(S)-h,split_text,0.109375,0.3121091425418854,0.009753410704433918,above_below,0,0,2,1,4,,34,1024,5
170,resnext-saycam(S)-h,random_color,0.2470703125,0.43130797147750854,0.013478374108672142,above_below,0,0,2,1,4,,34,1024,5
171,resnext-saycam(S)-v,different_shapes,0.84765625,0.35935378074645996,0.011229805648326874,above_below,0,0,2,1,4,,34,1024,5
172,resnext-saycam(S)-v,split_text,0.1083984375,0.31088295578956604,0.009715092368423939,above_below,0,0,2,1,4,,34,1024,5
173,resnext-saycam(S)-v,random_color,0.81640625,0.3871525228023529,0.012098516337573528,above_below,0,0,2,1,4,,34,1024,5
174,resnext-saycam(S)-h,different_shapes,0.3095703125,0.46231648325920105,0.014447390101850033,above_below,0,0,2,1,4,30,34,1024,5
175,resnext-saycam(S)-h,split_text,0.1025390625,0.3033559024333954,0.009479871951043606,above_below,0,0,2,1,4,30,34,1024,5
176,resnext-saycam(S)-h,random_color,0.3369140625,0.4726552367210388,0.014770476147532463,above_below,0,0,2,1,4,30,34,1024,5
177,resnext-saycam(S)-v,different_shapes,0.6982421875,0.459020733833313,0.014344397932291031,above_below,0,0,2,1,4,30,34,1024,5
178,resnext-saycam(S)-v,split_text,0.103515625,0.30463114380836487,0.009519723244011402,above_below,0,0,2,1,4,30,34,1024,5
179,resnext-saycam(S)-v,random_color,0.66015625,0.47365596890449524,0.014801749028265476,above_below,0,0,2,1,4,30,34,1024,5
180,resnext-saycam(S)-h,different_shapes,0.49609375,0.4999847412109375,0.015624523162841797,above_below,0,0,2,1,4,45,34,1024,5
181,resnext-saycam(S)-h,split_text,0.1005859375,0.30077967047691345,0.009399364702403545,above_below,0,0,2,1,4,45,34,1024,5
182,resnext-saycam(S)-h,random_color,0.5107421875,0.49988460540771484,0.015621393918991089,above_below,0,0,2,1,4,45,34,1024,5
183,resnext-saycam(S)-v,different_shapes,0.5234375,0.4994503855705261,0.015607824549078941,above_below,0,0,2,1,4,45,34,1024,5
184,resnext-saycam(S)-v,split_text,0.107421875,0.30964887142181396,0.009676527231931686,above_below,0,0,2,1,4,45,34,1024,5
185,resnext-saycam(S)-v,random_color,0.505859375,0.4999656677246094,0.015623927116394043,above_below,0,0,2,1,4,45,34,1024,5
186,resnext-saycam(S)-h,different_shapes,0.744140625,0.43634316325187683,0.013635723851621151,above_below,0,0,2,1,4,60,34,1024,5
187,resnext-saycam(S)-h,split_text,0.1083984375,0.31088295578956604,0.009715092368423939,above_below,0,0,2,1,4,60,34,1024,5
188,resnext-saycam(S)-h,random_color,0.728515625,0.44472530484199524,0.013897665776312351,above_below,0,0,2,1,4,60,34,1024,5
