,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose,same_relation_target_distance_ratio,unpooled_output
0,vitb14-DINO-ImageNet,different_shapes,0.9580078125,0.20057129859924316,0.006267853081226349,above_below,0,0,1,1,0,34,1024,False,1.3,False
1,vitb14-DINO-ImageNet,split_text,0.8564453125,0.35063761472702026,0.010957425460219383,above_below,0,0,1,1,0,34,1024,False,1.3,False
2,vitb14-DINO-ImageNet,random_color,0.9091796875,0.28735342621803284,0.008979794569313526,above_below,0,0,1,1,0,34,1024,False,1.3,False
3,vitb14-DINO-ImageNet,different_shapes,0.9345703125,0.24728251993656158,0.0077275787480175495,above_below,0,0,1,1,30,34,1024,False,1.3,False
4,vitb14-DINO-ImageNet,split_text,0.6708984375,0.4698869287967682,0.014683966524899006,above_below,0,0,1,1,30,34,1024,False,1.3,False
5,vitb14-DINO-ImageNet,random_color,0.9150390625,0.2788235545158386,0.008713236078619957,above_below,0,0,1,1,30,34,1024,False,1.3,False
6,vitb14-DINO-ImageNet,different_shapes,0.7861328125,0.4100341498851776,0.0128135671839118,above_below,0,0,1,1,45,34,1024,False,1.3,False
7,vitb14-DINO-ImageNet,split_text,0.630859375,0.482572078704834,0.015080377459526062,above_below,0,0,1,1,45,34,1024,False,1.3,False
8,vitb14-DINO-ImageNet,random_color,0.7939453125,0.40447020530700684,0.012639693915843964,above_below,0,0,1,1,45,34,1024,False,1.3,False
9,vitb14-DINO-ImageNet,different_shapes,0.6123046875,0.48722442984580994,0.01522576343268156,above_below,0,0,1,1,60,34,1024,False,1.3,False
10,vitb14-DINO-ImageNet,split_text,0.4716796875,0.4991973042488098,0.015599915757775307,above_below,0,0,1,1,60,34,1024,False,1.3,False
11,vitb14-DINO-ImageNet,random_color,0.59375,0.49113228917121887,0.01534788403660059,above_below,0,0,1,1,60,34,1024,False,1.3,False
