,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose,same_relation_target_distance_ratio
62,mobilenet-random,random_color,0.4990234375,0.4999990463256836,0.015624970197677612,above_below,0,0,1,1,60,34,1024,False,1.3
63,resnext-saycam(S),different_shapes,0.6943359375,0.46068811416625977,0.014396503567695618,above_below,0,0,1,1,60,34,1024,False,1.3
64,resnext-saycam(S),split_text,0.84765625,0.35935378074645996,0.011229805648326874,above_below,0,0,1,1,60,34,1024,False,1.3
65,resnext-saycam(S),random_color,0.6484375,0.4774581789970398,0.014920568093657494,above_below,0,0,1,1,60,34,1024,False,1.3
66,resnext-imagenet,different_shapes,0.1962890625,0.3971897065639496,0.012412178330123425,above_below,0,0,1,1,60,34,1024,False,1.3
67,resnext-imagenet,split_text,0.287109375,0.45241305232048035,0.01413790788501501,above_below,0,0,1,1,60,34,1024,False,1.3
68,resnext-imagenet,random_color,0.1953125,0.3964410722255707,0.012388783507049084,above_below,0,0,1,1,60,34,1024,False,1.3
69,resnext-random,different_shapes,0.6162109375,0.4863075315952301,0.01519711036235094,above_below,0,0,1,1,60,34,1024,False,1.3
70,resnext-random,split_text,0.63671875,0.4809448719024658,0.015029527246952057,above_below,0,0,1,1,60,34,1024,False,1.3
71,resnext-random,random_color,0.603515625,0.48916715383529663,0.01528647355735302,above_below,0,0,1,1,60,34,1024,False,1.3
72,mobilenet-saycam(S),different_shapes,0.443359375,0.49678146839141846,0.015524420887231827,above_below,0,0,1,1,90,34,1024,False,1.3
73,mobilenet-saycam(S),split_text,0.3876953125,0.48722442984580994,0.01522576343268156,above_below,0,0,1,1,90,34,1024,False,1.3
74,mobilenet-saycam(S),random_color,0.49609375,0.4999847412109375,0.015624523162841797,above_below,0,0,1,1,90,34,1024,False,1.3
75,mobilenet-imagenet,different_shapes,0.208984375,0.4065832197666168,0.012705725617706776,above_below,0,0,1,1,90,34,1024,False,1.3
76,mobilenet-imagenet,split_text,0.53125,0.4990224838256836,0.015594452619552612,above_below,0,0,1,1,90,34,1024,False,1.3
77,mobilenet-imagenet,random_color,0.26171875,0.4395703077316284,0.013736572116613388,above_below,0,0,1,1,90,34,1024,False,1.3
78,mobilenet-random,different_shapes,0.4755859375,0.49940359592437744,0.015606362372636795,above_below,0,0,1,1,90,34,1024,False,1.3
