,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose,same_relation_target_distance_ratio
65,resnext-saycam(S),random_color,0.689453125,0.46271753311157227,0.014459922909736633,above_below,0,0,1,1,60,34,1024,False,1.2
66,resnext-imagenet,different_shapes,0.2236328125,0.4166787564754486,0.013021211139857769,above_below,0,0,1,1,60,34,1024,False,1.2
67,resnext-imagenet,split_text,0.330078125,0.4702409505844116,0.014695029705762863,above_below,0,0,1,1,60,34,1024,False,1.2
68,resnext-imagenet,random_color,0.25390625,0.435244619846344,0.01360139437019825,above_below,0,0,1,1,60,34,1024,False,1.2
69,resnext-random,different_shapes,0.6103515625,0.48767051100730896,0.015239703468978405,above_below,0,0,1,1,60,34,1024,False,1.2
70,resnext-random,split_text,0.6103515625,0.48767051100730896,0.015239703468978405,above_below,0,0,1,1,60,34,1024,False,1.2
71,resnext-random,random_color,0.6005859375,0.48977798223495483,0.015305561944842339,above_below,0,0,1,1,60,34,1024,False,1.2
72,mobilenet-saycam(S),different_shapes,0.5244140625,0.49940359592437744,0.015606362372636795,above_below,0,0,1,1,90,34,1024,False,1.2
73,mobilenet-saycam(S),split_text,0.419921875,0.4935458302497864,0.015423307195305824,above_below,0,0,1,1,90,34,1024,False,1.2
74,mobilenet-saycam(S),random_color,0.544921875,0.49797794222831726,0.015561810694634914,above_below,0,0,1,1,90,34,1024,False,1.2
75,mobilenet-imagenet,different_shapes,0.2578125,0.4374302327632904,0.013669694773852825,above_below,0,0,1,1,90,34,1024,False,1.2
76,mobilenet-imagenet,split_text,0.55078125,0.49741458892822266,0.015544205904006958,above_below,0,0,1,1,90,34,1024,False,1.2
77,mobilenet-imagenet,random_color,0.2890625,0.4533270001411438,0.014166468754410744,above_below,0,0,1,1,90,34,1024,False,1.2
78,mobilenet-random,different_shapes,0.501953125,0.4999961853027344,0.01562488079071045,above_below,0,0,1,1,90,34,1024,False,1.2
79,mobilenet-random,split_text,0.529296875,0.4991409480571747,0.015598154626786709,above_below,0,0,1,1,90,34,1024,False,1.2
80,mobilenet-random,random_color,0.513671875,0.499813050031662,0.015619157813489437,above_below,0,0,1,1,90,34,1024,False,1.2
81,resnext-saycam(S),different_shapes,0.1708984375,0.37642019987106323,0.011763131245970726,above_below,0,0,1,1,90,34,1024,False,1.2
82,resnext-saycam(S),split_text,0.234375,0.42360755801200867,0.01323773618787527,above_below,0,0,1,1,90,34,1024,False,1.2
83,resnext-saycam(S),random_color,0.1513671875,0.3584064245223999,0.011200200766324997,above_below,0,0,1,1,90,34,1024,False,1.2
84,resnext-imagenet,different_shapes,0.123046875,0.3284910023212433,0.010265343822538853,above_below,0,0,1,1,90,34,1024,False,1.2
85,resnext-imagenet,split_text,0.521484375,0.49953821301460266,0.015610569156706333,above_below,0,0,1,1,90,34,1024,False,1.2
86,resnext-imagenet,random_color,0.228515625,0.41987645626068115,0.013121139258146286,above_below,0,0,1,1,90,34,1024,False,1.2
87,resnext-random,different_shapes,0.552734375,0.4972113072872162,0.015537853352725506,above_below,0,0,1,1,90,34,1024,False,1.2
88,resnext-random,split_text,0.4775390625,0.4994952380657196,0.015609226189553738,above_below,0,0,1,1,90,34,1024,False,1.2
89,resnext-random,random_color,0.486328125,0.499813050031662,0.015619157813489437,above_below,0,0,1,1,90,34,1024,False,1.2
90,mobilenet-saycam(S),different_shapes,0.8564453125,0.35063761472702026,0.010957425460219383,above_below,0,0,1,1,120,34,1024,False,1.2
91,mobilenet-saycam(S),split_text,0.8515625,0.3555331230163574,0.01111041009426117,above_below,0,0,1,1,120,34,1024,False,1.2
92,mobilenet-saycam(S),random_color,0.8896484375,0.31332746148109436,0.009791483171284199,above_below,0,0,1,1,120,34,1024,False,1.2
93,mobilenet-imagenet,different_shapes,0.541015625,0.49831488728523254,0.015572340227663517,above_below,0,0,1,1,120,34,1024,False,1.2
94,mobilenet-imagenet,split_text,0.6142578125,0.4867701232433319,0.015211566351354122,above_below,0,0,1,1,120,34,1024,False,1.2
95,mobilenet-imagenet,random_color,0.45703125,0.4981502592563629,0.015567195601761341,above_below,0,0,1,1,120,34,1024,False,1.2
96,mobilenet-random,different_shapes,0.50390625,0.4999847412109375,0.015624523162841797,above_below,0,0,1,1,120,34,1024,False,1.2
97,mobilenet-random,split_text,0.49609375,0.4999847412109375,0.015624523162841797,above_below,0,0,1,1,120,34,1024,False,1.2
98,mobilenet-random,random_color,0.5048828125,0.49997615814208984,0.015624254941940308,above_below,0,0,1,1,120,34,1024,False,1.2
99,resnext-saycam(S),different_shapes,0.6552734375,0.4752790331840515,0.01485246978700161,above_below,0,0,1,1,120,34,1024,False,1.2
100,resnext-saycam(S),split_text,0.8310546875,0.37470361590385437,0.011709487996995449,above_below,0,0,1,1,120,34,1024,False,1.2
101,resnext-saycam(S),random_color,0.6494140625,0.477153480052948,0.014911046251654625,above_below,0,0,1,1,120,34,1024,False,1.2
102,resnext-imagenet,different_shapes,0.1962890625,0.3971897065639496,0.012412178330123425,above_below,0,0,1,1,120,34,1024,False,1.2
103,resnext-imagenet,split_text,0.3095703125,0.46231648325920105,0.014447390101850033,above_below,0,0,1,1,120,34,1024,False,1.2
104,resnext-imagenet,random_color,0.2763671875,0.44720059633255005,0.013975018635392189,above_below,0,0,1,1,120,34,1024,False,1.2
105,resnext-random,different_shapes,0.5986328125,0.4901750385761261,0.01531796995550394,above_below,0,0,1,1,120,34,1024,False,1.2
106,resnext-random,split_text,0.564453125,0.49582839012145996,0.015494637191295624,above_below,0,0,1,1,120,34,1024,False,1.2
107,resnext-random,random_color,0.6611328125,0.47332465648651123,0.014791395515203476,above_below,0,0,1,1,120,34,1024,False,1.2
108,mobilenet-saycam(S),different_shapes,0.966796875,0.17916661500930786,0.005598956719040871,above_below,0,0,1,1,135,34,1024,False,1.2
109,mobilenet-saycam(S),split_text,0.962890625,0.18902981281280518,0.005907181650400162,above_below,0,0,1,1,135,34,1024,False,1.2
110,mobilenet-saycam(S),random_color,0.9462890625,0.22544638812541962,0.007045199628919363,above_below,0,0,1,1,135,34,1024,False,1.2
111,mobilenet-imagenet,different_shapes,0.6650390625,0.4719768166542053,0.014749275520443916,above_below,0,0,1,1,135,34,1024,False,1.2
112,mobilenet-imagenet,split_text,0.7490234375,0.4335750639438629,0.013549220748245716,above_below,0,0,1,1,135,34,1024,False,1.2
113,mobilenet-imagenet,random_color,0.5869140625,0.4923880100250244,0.015387125313282013,above_below,0,0,1,1,135,34,1024,False,1.2
114,mobilenet-random,different_shapes,0.5,0.5,0.015625,above_below,0,0,1,1,135,34,1024,False,1.2
115,mobilenet-random,split_text,0.4873046875,0.49983879923820496,0.015619962476193905,above_below,0,0,1,1,135,34,1024,False,1.2
116,mobilenet-random,random_color,0.49609375,0.4999847412109375,0.015624523162841797,above_below,0,0,1,1,135,34,1024,False,1.2
117,resnext-saycam(S),different_shapes,0.8984375,0.30207210779190063,0.009439753368496895,above_below,0,0,1,1,135,34,1024,False,1.2
118,resnext-saycam(S),split_text,0.9638671875,0.1866205632686615,0.005831892602145672,above_below,0,0,1,1,135,34,1024,False,1.2
119,resnext-saycam(S),random_color,0.9169921875,0.27589401602745056,0.00862168800085783,above_below,0,0,1,1,135,34,1024,False,1.2
120,resnext-imagenet,different_shapes,0.4765625,0.4994503855705261,0.015607824549078941,above_below,0,0,1,1,135,34,1024,False,1.2
121,resnext-imagenet,split_text,0.39453125,0.48874977231025696,0.01527343038469553,above_below,0,0,1,1,135,34,1024,False,1.2
122,resnext-imagenet,random_color,0.4638671875,0.49869272112846375,0.015584147535264492,above_below,0,0,1,1,135,34,1024,False,1.2
123,resnext-random,different_shapes,0.486328125,0.499813050031662,0.015619157813489437,above_below,0,0,1,1,135,34,1024,False,1.2
124,resnext-random,split_text,0.42578125,0.4944608807563782,0.015451902523636818,above_below,0,0,1,1,135,34,1024,False,1.2
125,resnext-random,random_color,0.4580078125,0.49823352694511414,0.015569797717034817,above_below,0,0,1,1,135,34,1024,False,1.2
126,mobilenet-saycam(S),different_shapes,0.998046875,0.04415099322795868,0.0013797185383737087,above_below,0,0,1,1,150,34,1024,False,1.2
127,mobilenet-saycam(S),split_text,0.9775390625,0.14817707240581512,0.004630533512681723,above_below,0,0,1,1,150,34,1024,False,1.2
128,mobilenet-saycam(S),random_color,0.9931640625,0.08239664882421494,0.0025748952757567167,above_below,0,0,1,1,150,34,1024,False,1.2
129,mobilenet-imagenet,different_shapes,0.8544921875,0.35261210799217224,0.011019128374755383,above_below,0,0,1,1,150,34,1024,False,1.2
130,mobilenet-imagenet,split_text,0.8349609375,0.3712157905101776,0.01160049345344305,above_below,0,0,1,1,150,34,1024,False,1.2
131,mobilenet-imagenet,random_color,0.7216796875,0.4481719732284546,0.014005374163389206,above_below,0,0,1,1,150,34,1024,False,1.2
132,mobilenet-random,different_shapes,0.5166015625,0.49972429871559143,0.015616384334862232,above_below,0,0,1,1,150,34,1024,False,1.2
133,mobilenet-random,split_text,0.517578125,0.4996909201145172,0.015615341253578663,above_below,0,0,1,1,150,34,1024,False,1.2
134,mobilenet-random,random_color,0.4921875,0.49993896484375,0.015623092651367188,above_below,0,0,1,1,150,34,1024,False,1.2
135,resnext-saycam(S),different_shapes,0.9775390625,0.14817707240581512,0.004630533512681723,above_below,0,0,1,1,150,34,1024,False,1.2
136,resnext-saycam(S),split_text,0.9921875,0.08804240077733994,0.002751325024291873,above_below,0,0,1,1,150,34,1024,False,1.2
137,resnext-saycam(S),random_color,0.96875,0.17399263381958008,0.0054372698068618774,above_below,0,0,1,1,150,34,1024,False,1.2
138,resnext-imagenet,different_shapes,0.6796875,0.4665966033935547,0.014581143856048584,above_below,0,0,1,1,150,34,1024,False,1.2
139,resnext-imagenet,split_text,0.603515625,0.48916715383529663,0.01528647355735302,above_below,0,0,1,1,150,34,1024,False,1.2
140,resnext-imagenet,random_color,0.5986328125,0.4901750385761261,0.01531796995550394,above_below,0,0,1,1,150,34,1024,False,1.2
141,resnext-random,different_shapes,0.580078125,0.4935458302497864,0.015423307195305824,above_below,0,0,1,1,150,34,1024,False,1.2
142,resnext-random,split_text,0.5966796875,0.4905639886856079,0.015330124646425247,above_below,0,0,1,1,150,34,1024,False,1.2
143,resnext-random,random_color,0.6181640625,0.4858366549015045,0.015182395465672016,above_below,0,0,1,1,150,34,1024,False,1.2
144,mobilenet-saycam(S),different_shapes,0.9951171875,0.06970632076263428,0.002178322523832321,above_below,0,0,1,4,0,34,1024,False,1.2
145,mobilenet-saycam(S),split_text,0.9921875,0.08804240077733994,0.002751325024291873,above_below,0,0,1,4,0,34,1024,False,1.2
146,mobilenet-saycam(S),random_color,0.998046875,0.04415099322795868,0.0013797185383737087,above_below,0,0,1,4,0,34,1024,False,1.2
147,mobilenet-imagenet,different_shapes,0.8349609375,0.3712157905101776,0.01160049345344305,above_below,0,0,1,4,0,34,1024,False,1.2
148,mobilenet-imagenet,split_text,0.916015625,0.2773643732070923,0.008667636662721634,above_below,0,0,1,4,0,34,1024,False,1.2
149,mobilenet-imagenet,random_color,0.759765625,0.4272257387638092,0.013350804336369038,above_below,0,0,1,4,0,34,1024,False,1.2
150,mobilenet-random,different_shapes,0.484375,0.4997557997703552,0.0156173687428236,above_below,0,0,1,4,0,34,1024,False,1.2
151,mobilenet-random,split_text,0.5048828125,0.49997615814208984,0.015624254941940308,above_below,0,0,1,4,0,34,1024,False,1.2
152,mobilenet-random,random_color,0.462890625,0.49862098693847656,0.015581905841827393,above_below,0,0,1,4,0,34,1024,False,1.2
153,resnext-saycam(S),different_shapes,1.0,0.0,0.0,above_below,0,0,1,4,0,34,1024,False,1.2
154,resnext-saycam(S),split_text,0.9951171875,0.06970632076263428,0.002178322523832321,above_below,0,0,1,4,0,34,1024,False,1.2
155,resnext-saycam(S),random_color,0.998046875,0.04415099322795868,0.0013797185383737087,above_below,0,0,1,4,0,34,1024,False,1.2
156,resnext-imagenet,different_shapes,0.8583984375,0.3486410081386566,0.01089503150433302,above_below,0,0,1,4,0,34,1024,False,1.2
157,resnext-imagenet,split_text,0.921875,0.2683681845664978,0.008386505767703056,above_below,0,0,1,4,0,34,1024,False,1.2
158,resnext-imagenet,random_color,0.8623046875,0.34457990527153015,0.010768122039735317,above_below,0,0,1,4,0,34,1024,False,1.2
159,resnext-random,different_shapes,0.541015625,0.49831488728523254,0.015572340227663517,above_below,0,0,1,4,0,34,1024,False,1.2
160,resnext-random,split_text,0.5166015625,0.49972429871559143,0.015616384334862232,above_below,0,0,1,4,0,34,1024,False,1.2
161,resnext-random,random_color,0.5,0.5,0.015625,above_below,0,0,1,4,0,34,1024,False,1.2
162,mobilenet-saycam(S),different_shapes,0.9892578125,0.10308633744716644,0.0032214480452239513,above_below,0,0,1,4,30,34,1024,False,1.2
163,mobilenet-saycam(S),split_text,0.994140625,0.07632196694612503,0.002385061467066407,above_below,0,0,1,4,30,34,1024,False,1.2
164,mobilenet-saycam(S),random_color,0.998046875,0.04415099322795868,0.0013797185383737087,above_below,0,0,1,4,30,34,1024,False,1.2
165,mobilenet-imagenet,different_shapes,0.859375,0.34763431549072266,0.010863572359085083,above_below,0,0,1,4,30,34,1024,False,1.2
166,mobilenet-imagenet,split_text,0.8564453125,0.35063761472702026,0.010957425460219383,above_below,0,0,1,4,30,34,1024,False,1.2
167,mobilenet-imagenet,random_color,0.7529296875,0.43130797147750854,0.013478374108672142,above_below,0,0,1,4,30,34,1024,False,1.2
168,mobilenet-random,different_shapes,0.501953125,0.4999961853027344,0.01562488079071045,above_below,0,0,1,4,30,34,1024,False,1.2
169,mobilenet-random,split_text,0.4794921875,0.4995792508125305,0.015611851587891579,above_below,0,0,1,4,30,34,1024,False,1.2
170,mobilenet-random,random_color,0.4990234375,0.4999990463256836,0.015624970197677612,above_below,0,0,1,4,30,34,1024,False,1.2
171,resnext-saycam(S),different_shapes,0.9677734375,0.17660127580165863,0.005518789868801832,above_below,0,0,1,4,30,34,1024,False,1.2
172,resnext-saycam(S),split_text,0.9970703125,0.05404724180698395,0.0016889763064682484,above_below,0,0,1,4,30,34,1024,False,1.2
173,resnext-saycam(S),random_color,0.9482421875,0.22153767943382263,0.006923052482306957,above_below,0,0,1,4,30,34,1024,False,1.2
174,resnext-imagenet,different_shapes,0.7041015625,0.456445574760437,0.014263924211263657,above_below,0,0,1,4,30,34,1024,False,1.2
175,resnext-imagenet,split_text,0.6083984375,0.488108366727829,0.015253386460244656,above_below,0,0,1,4,30,34,1024,False,1.2
176,resnext-imagenet,random_color,0.6181640625,0.4858366549015045,0.015182395465672016,above_below,0,0,1,4,30,34,1024,False,1.2
177,resnext-random,different_shapes,0.5341796875,0.4988303780555725,0.015588449314236641,above_below,0,0,1,4,30,34,1024,False,1.2
178,resnext-random,split_text,0.5146484375,0.4997853636741638,0.01561829261481762,above_below,0,0,1,4,30,34,1024,False,1.2
179,resnext-random,random_color,0.5087890625,0.4999227523803711,0.015622586011886597,above_below,0,0,1,4,30,34,1024,False,1.2
180,mobilenet-saycam(S),different_shapes,0.9853515625,0.12014100700616837,0.0037544064689427614,above_below,0,0,1,4,45,34,1024,False,1.2
181,mobilenet-saycam(S),split_text,0.9697265625,0.17133872210979462,0.005354335065931082,above_below,0,0,1,4,45,34,1024,False,1.2
182,mobilenet-saycam(S),random_color,0.9697265625,0.17133872210979462,0.005354335065931082,above_below,0,0,1,4,45,34,1024,False,1.2
183,mobilenet-imagenet,different_shapes,0.5791015625,0.49370330572128296,0.015428228303790092,above_below,0,0,1,4,45,34,1024,False,1.2
184,mobilenet-imagenet,split_text,0.732421875,0.44269636273384094,0.01383426133543253,above_below,0,0,1,4,45,34,1024,False,1.2
185,mobilenet-imagenet,random_color,0.5849609375,0.4927287697792053,0.015397774055600166,above_below,0,0,1,4,45,34,1024,False,1.2
186,mobilenet-random,different_shapes,0.5166015625,0.49972429871559143,0.015616384334862232,above_below,0,0,1,4,45,34,1024,False,1.2
187,mobilenet-random,split_text,0.5107421875,0.49988460540771484,0.015621393918991089,above_below,0,0,1,4,45,34,1024,False,1.2
188,mobilenet-random,random_color,0.5029296875,0.49999141693115234,0.01562473177909851,above_below,0,0,1,4,45,34,1024,False,1.2
189,resnext-saycam(S),different_shapes,0.90234375,0.2968493103981018,0.009276540949940681,above_below,0,0,1,4,45,34,1024,False,1.2
190,resnext-saycam(S),split_text,0.970703125,0.16863738000392914,0.005269918125122786,above_below,0,0,1,4,45,34,1024,False,1.2
191,resnext-saycam(S),random_color,0.880859375,0.32395389676094055,0.010123559273779392,above_below,0,0,1,4,45,34,1024,False,1.2
192,resnext-imagenet,different_shapes,0.4267578125,0.49460649490356445,0.01545645296573639,above_below,0,0,1,4,45,34,1024,False,1.2
193,resnext-imagenet,split_text,0.30078125,0.45859774947166443,0.014331179670989513,above_below,0,0,1,4,45,34,1024,False,1.2
194,resnext-imagenet,random_color,0.44140625,0.4965549111366272,0.0155173409730196,above_below,0,0,1,4,45,34,1024,False,1.2
195,resnext-random,different_shapes,0.513671875,0.499813050031662,0.015619157813489437,above_below,0,0,1,4,45,34,1024,False,1.2
196,resnext-random,split_text,0.4423828125,0.4966691732406616,0.015520911663770676,above_below,0,0,1,4,45,34,1024,False,1.2
197,resnext-random,random_color,0.494140625,0.4999656677246094,0.015623927116394043,above_below,0,0,1,4,45,34,1024,False,1.2
198,mobilenet-saycam(S),different_shapes,0.931640625,0.25236159563064575,0.00788629986345768,above_below,0,0,1,4,60,34,1024,False,1.2
199,mobilenet-saycam(S),split_text,0.8369140625,0.3694440722465515,0.011545127257704735,above_below,0,0,1,4,60,34,1024,False,1.2
200,mobilenet-saycam(S),random_color,0.8564453125,0.35063761472702026,0.010957425460219383,above_below,0,0,1,4,60,34,1024,False,1.2
201,mobilenet-imagenet,different_shapes,0.447265625,0.4972113072872162,0.015537853352725506,above_below,0,0,1,4,60,34,1024,False,1.2
202,mobilenet-imagenet,split_text,0.5947265625,0.49094489216804504,0.015342027880251408,above_below,0,0,1,4,60,34,1024,False,1.2
203,mobilenet-imagenet,random_color,0.4501953125,0.4975133240222931,0.015547291375696659,above_below,0,0,1,4,60,34,1024,False,1.2
204,mobilenet-random,different_shapes,0.5126953125,0.49983879923820496,0.015619962476193905,above_below,0,0,1,4,60,34,1024,False,1.2
205,mobilenet-random,split_text,0.529296875,0.4991409480571747,0.015598154626786709,above_below,0,0,1,4,60,34,1024,False,1.2
206,mobilenet-random,random_color,0.4814453125,0.4996556043624878,0.015614237636327744,above_below,0,0,1,4,60,34,1024,False,1.2
207,resnext-saycam(S),different_shapes,0.6875,0.4635123908519745,0.014484762214124203,above_below,0,0,1,4,60,34,1024,False,1.2
208,resnext-saycam(S),split_text,0.79296875,0.40517812967300415,0.01266181655228138,above_below,0,0,1,4,60,34,1024,False,1.2
209,resnext-saycam(S),random_color,0.6669921875,0.4712893068790436,0.014727790839970112,above_below,0,0,1,4,60,34,1024,False,1.2
210,resnext-imagenet,different_shapes,0.2177734375,0.4127325713634491,0.012897892855107784,above_below,0,0,1,4,60,34,1024,False,1.2
