,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose,same_relation_target_distance_ratio,unpooled_output
0,vitb14-DINO-S,different_shapes,0.9912109375,0.09333710372447968,0.00291678449138999,above_below,0,0,1,1,0,34,1024,False,1.3,False
1,vitb14-DINO-S,split_text,0.90234375,0.2968493103981018,0.009276540949940681,above_below,0,0,1,1,0,34,1024,False,1.3,False
2,vitb14-DINO-S,random_color,0.97265625,0.163083016872406,0.005096344277262688,above_below,0,0,1,1,0,34,1024,False,1.3,False
3,vitb14-DINO-S,different_shapes,0.9755859375,0.15433086454868317,0.004822839517146349,above_below,0,0,1,1,30,34,1024,False,1.3,False
4,vitb14-DINO-S,split_text,0.6923828125,0.4615071415901184,0.0144220981746912,above_below,0,0,1,1,30,34,1024,False,1.3,False
5,vitb14-DINO-S,random_color,0.94140625,0.2348627746105194,0.0073394617065787315,above_below,0,0,1,1,30,34,1024,False,1.3,False
6,vitb14-DINO-S,different_shapes,0.9091796875,0.28735342621803284,0.008979794569313526,above_below,0,0,1,1,45,34,1024,False,1.3,False
7,vitb14-DINO-S,split_text,0.65625,0.4749588668346405,0.014842464588582516,above_below,0,0,1,1,45,34,1024,False,1.3,False
8,vitb14-DINO-S,random_color,0.8125,0.3903123736381531,0.012197261676192284,above_below,0,0,1,1,45,34,1024,False,1.3,False
9,vitb14-DINO-S,different_shapes,0.6611328125,0.47332465648651123,0.014791395515203476,above_below,0,0,1,1,60,34,1024,False,1.3,False
10,vitb14-DINO-S,split_text,0.4755859375,0.49940359592437744,0.015606362372636795,above_below,0,0,1,1,60,34,1024,False,1.3,False
11,vitb14-DINO-S,random_color,0.6005859375,0.48977798223495483,0.015305561944842339,above_below,0,0,1,1,60,34,1024,False,1.3,False
12,vitb14-DINO-S,different_shapes,0.400390625,0.48997750878334045,0.01531179714947939,above_below,0,0,1,1,90,34,1024,False,1.3,False
13,vitb14-DINO-S,split_text,0.400390625,0.48997750878334045,0.01531179714947939,above_below,0,0,1,1,90,34,1024,False,1.3,False
14,vitb14-DINO-S,random_color,0.3330078125,0.4712893068790436,0.014727790839970112,above_below,0,0,1,1,90,34,1024,False,1.3,False
15,vitb14-DINO-S,different_shapes,0.62890625,0.48309749364852905,0.015096796676516533,above_below,0,0,1,1,120,34,1024,False,1.3,False
16,vitb14-DINO-S,split_text,0.4619140625,0.49854734539985657,0.015579604543745518,above_below,0,0,1,1,120,34,1024,False,1.3,False
17,vitb14-DINO-S,random_color,0.6044921875,0.48895949125289917,0.015279984101653099,above_below,0,0,1,1,120,34,1024,False,1.3,False
18,vitb14-DINO-S,different_shapes,0.90234375,0.2968493103981018,0.009276540949940681,above_below,0,0,1,1,135,34,1024,False,1.3,False
19,vitb14-DINO-S,split_text,0.6474609375,0.4777606725692749,0.01493002101778984,above_below,0,0,1,1,135,34,1024,False,1.3,False
20,vitb14-DINO-S,random_color,0.8740234375,0.3318229615688324,0.010369467549026012,above_below,0,0,1,1,135,34,1024,False,1.3,False
21,vitb14-DINO-S,different_shapes,0.966796875,0.17916661500930786,0.005598956719040871,above_below,0,0,1,1,150,34,1024,False,1.3,False
22,vitb14-DINO-S,split_text,0.71484375,0.45148882269859314,0.014109025709331036,above_below,0,0,1,1,150,34,1024,False,1.3,False
23,vitb14-DINO-S,random_color,0.9384765625,0.24028795957565308,0.007508998736739159,above_below,0,0,1,1,150,34,1024,False,1.3,False
24,vitb14-DINO-S,different_shapes,0.9853515625,0.12014100700616837,0.0037544064689427614,above_below,0,0,1,4,0,34,1024,False,1.3,False
25,vitb14-DINO-S,split_text,0.8505859375,0.3564961552619934,0.011140504851937294,above_below,0,0,1,4,0,34,1024,False,1.3,False
26,vitb14-DINO-S,random_color,0.97265625,0.163083016872406,0.005096344277262688,above_below,0,0,1,4,0,34,1024,False,1.3,False
27,vitb14-DINO-S,different_shapes,0.9892578125,0.10308633744716644,0.0032214480452239513,above_below,0,0,1,4,30,34,1024,False,1.3,False
28,vitb14-DINO-S,split_text,0.75,0.4330126941204071,0.013531646691262722,above_below,0,0,1,4,30,34,1024,False,1.3,False
29,vitb14-DINO-S,random_color,0.97265625,0.163083016872406,0.005096344277262688,above_below,0,0,1,4,30,34,1024,False,1.3,False
30,vitb14-DINO-S,different_shapes,0.927734375,0.25892722606658936,0.008091475814580917,above_below,0,0,1,4,45,34,1024,False,1.3,False
31,vitb14-DINO-S,split_text,0.609375,0.48789048194885254,0.015246577560901642,above_below,0,0,1,4,45,34,1024,False,1.3,False
32,vitb14-DINO-S,random_color,0.8779296875,0.32736700773239136,0.01023021899163723,above_below,0,0,1,4,45,34,1024,False,1.3,False
33,vitb14-DINO-S,different_shapes,0.673828125,0.46881103515625,0.014650344848632812,above_below,0,0,1,4,60,34,1024,False,1.3,False
34,vitb14-DINO-S,split_text,0.4619140625,0.49854734539985657,0.015579604543745518,above_below,0,0,1,4,60,34,1024,False,1.3,False
35,vitb14-DINO-S,random_color,0.591796875,0.4915010929107666,0.015359409153461456,above_below,0,0,1,4,60,34,1024,False,1.3,False
36,vitb14-DINO-S,different_shapes,0.3095703125,0.46231648325920105,0.014447390101850033,above_below,0,0,1,4,90,34,1024,False,1.3,False
37,vitb14-DINO-S,split_text,0.345703125,0.47559696435928345,0.014862405136227608,above_below,0,0,1,4,90,34,1024,False,1.3,False
38,vitb14-DINO-S,random_color,0.2490234375,0.4324474036693573,0.013513981364667416,above_below,0,0,1,4,90,34,1024,False,1.3,False
39,vitb14-DINO-S,different_shapes,0.6689453125,0.4705926775932312,0.014706021174788475,above_below,0,0,1,4,120,34,1024,False,1.3,False
40,vitb14-DINO-S,split_text,0.4873046875,0.49983879923820496,0.015619962476193905,above_below,0,0,1,4,120,34,1024,False,1.3,False
