,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose,same_relation_target_distance_ratio
45,resnext-DINO-ImageNet,different_shapes,0.794921875,0.403758704662323,0.012617459520697594,above_below,0,0,1,1,150,34,1024,False,1.2
46,resnext-DINO-ImageNet,split_text,0.8330078125,0.3729688823223114,0.011655277572572231,above_below,0,0,1,1,150,34,1024,False,1.2
47,resnext-DINO-ImageNet,random_color,0.6337890625,0.48176807165145874,0.015055252239108086,above_below,0,0,1,1,150,34,1024,False,1.2
48,resnext-DINO-S,different_shapes,0.9912109375,0.09333710372447968,0.00291678449138999,above_below,0,0,1,4,0,34,1024,False,1.2
49,resnext-DINO-S,split_text,0.984375,0.12401959300041199,0.0038756122812628746,above_below,0,0,1,4,0,34,1024,False,1.2
50,resnext-DINO-S,random_color,0.9833984375,0.12777304649353027,0.003992907702922821,above_below,0,0,1,4,0,34,1024,False,1.2
51,resnext-DINO-ImageNet,different_shapes,0.876953125,0.3284910023212433,0.010265343822538853,above_below,0,0,1,4,0,34,1024,False,1.2
52,resnext-DINO-ImageNet,split_text,0.9580078125,0.20057129859924316,0.006267853081226349,above_below,0,0,1,4,0,34,1024,False,1.2
53,resnext-DINO-ImageNet,random_color,0.8212890625,0.38311007618904114,0.011972189880907536,above_below,0,0,1,4,0,34,1024,False,1.2
54,resnext-DINO-S,different_shapes,0.9541015625,0.2092648297548294,0.006539525929838419,above_below,0,0,1,4,30,34,1024,False,1.2
55,resnext-DINO-S,split_text,0.974609375,0.157308429479599,0.004915888421237469,above_below,0,0,1,4,30,34,1024,False,1.2
56,resnext-DINO-S,random_color,0.9326171875,0.25068381428718567,0.007833869196474552,above_below,0,0,1,4,30,34,1024,False,1.2
57,resnext-DINO-ImageNet,different_shapes,0.80859375,0.39340806007385254,0.012294001877307892,above_below,0,0,1,4,30,34,1024,False,1.2
58,resnext-DINO-ImageNet,split_text,0.767578125,0.4223765432834625,0.013199266977608204,above_below,0,0,1,4,30,34,1024,False,1.2
59,resnext-DINO-ImageNet,random_color,0.6796875,0.4665966033935547,0.014581143856048584,above_below,0,0,1,4,30,34,1024,False,1.2
60,resnext-DINO-S,different_shapes,0.955078125,0.20713256299495697,0.006472892593592405,above_below,0,0,1,4,45,34,1024,False,1.2
61,resnext-DINO-S,split_text,0.9833984375,0.12777304649353027,0.003992907702922821,above_below,0,0,1,4,45,34,1024,False,1.2
62,resnext-DINO-S,random_color,0.8916015625,0.31088295578956604,0.009715092368423939,above_below,0,0,1,4,45,34,1024,False,1.2
63,resnext-DINO-ImageNet,different_shapes,0.7265625,0.4457235038280487,0.013928859494626522,above_below,0,0,1,4,45,34,1024,False,1.2
64,resnext-DINO-ImageNet,split_text,0.7822265625,0.4127325713634491,0.012897892855107784,above_below,0,0,1,4,45,34,1024,False,1.2
65,resnext-DINO-ImageNet,random_color,0.677734375,0.4673440754413605,0.014604502357542515,above_below,0,0,1,4,45,34,1024,False,1.2
66,resnext-DINO-S,different_shapes,0.9677734375,0.17660127580165863,0.005518789868801832,above_below,0,0,1,4,60,34,1024,False,1.2
67,resnext-DINO-S,split_text,0.9619140625,0.19140376150608063,0.00598136754706502,above_below,0,0,1,4,60,34,1024,False,1.2
68,resnext-DINO-S,random_color,0.9091796875,0.28735342621803284,0.008979794569313526,above_below,0,0,1,4,60,34,1024,False,1.2
69,resnext-DINO-ImageNet,different_shapes,0.68359375,0.46507346630096436,0.014533545821905136,above_below,0,0,1,4,60,34,1024,False,1.2
70,resnext-DINO-ImageNet,split_text,0.6923828125,0.4615071415901184,0.0144220981746912,above_below,0,0,1,4,60,34,1024,False,1.2
71,resnext-DINO-ImageNet,random_color,0.48046875,0.49961838126182556,0.015613074414432049,above_below,0,0,1,4,60,34,1024,False,1.2
72,resnext-DINO-S,different_shapes,0.916015625,0.2773643732070923,0.008667636662721634,above_below,0,0,1,4,90,34,1024,False,1.2
73,resnext-DINO-S,split_text,0.978515625,0.144992396235466,0.004531012382358313,above_below,0,0,1,4,90,34,1024,False,1.2
