,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose,same_relation_target_distance_ratio,unpooled_output
0,vitb14-DINO-S,different_shapes,0.9833984375,0.12777304649353027,0.003992907702922821,above_below,0,0,1,1,0,34,1024,False,1.2,False
1,vitb14-DINO-S,split_text,0.892578125,0.30964887142181396,0.009676527231931686,above_below,0,0,1,1,0,34,1024,False,1.2,False
2,vitb14-DINO-S,random_color,0.9609375,0.19374370574951172,0.006054490804672241,above_below,0,0,1,1,0,34,1024,False,1.2,False
3,vitb14-DINO-S,different_shapes,0.9736328125,0.16022472083568573,0.005007022526115179,above_below,0,0,1,1,30,34,1024,False,1.2,False
4,vitb14-DINO-S,split_text,0.6865234375,0.46390625834465027,0.014497070573270321,above_below,0,0,1,1,30,34,1024,False,1.2,False
5,vitb14-DINO-S,random_color,0.9345703125,0.24728251993656158,0.0077275787480175495,above_below,0,0,1,1,30,34,1024,False,1.2,False
6,vitb14-DINO-S,different_shapes,0.8935546875,0.3084067106246948,0.009637709707021713,above_below,0,0,1,1,45,34,1024,False,1.2,False
7,vitb14-DINO-S,split_text,0.6416015625,0.4795299768447876,0.014985311776399612,above_below,0,0,1,1,45,34,1024,False,1.2,False
8,vitb14-DINO-S,random_color,0.787109375,0.4093509614467621,0.012792217545211315,above_below,0,0,1,1,45,34,1024,False,1.2,False
9,vitb14-DINO-S,different_shapes,0.66015625,0.47365596890449524,0.014801749028265476,above_below,0,0,1,1,60,34,1024,False,1.2,False
10,vitb14-DINO-S,split_text,0.5029296875,0.49999141693115234,0.01562473177909851,above_below,0,0,1,1,60,34,1024,False,1.2,False
11,vitb14-DINO-S,random_color,0.59375,0.49113228917121887,0.01534788403660059,above_below,0,0,1,1,60,34,1024,False,1.2,False
12,vitb14-DINO-S,different_shapes,0.404296875,0.49075543880462646,0.015336107462644577,above_below,0,0,1,1,90,34,1024,False,1.2,False
13,vitb14-DINO-S,split_text,0.39453125,0.48874977231025696,0.01527343038469553,above_below,0,0,1,1,90,34,1024,False,1.2,False
14,vitb14-DINO-S,random_color,0.341796875,0.474311888217926,0.014822246506810188,above_below,0,0,1,1,90,34,1024,False,1.2,False
15,vitb14-DINO-S,different_shapes,0.654296875,0.47559696435928345,0.014862405136227608,above_below,0,0,1,1,120,34,1024,False,1.2,False
16,vitb14-DINO-S,split_text,0.486328125,0.499813050031662,0.015619157813489437,above_below,0,0,1,1,120,34,1024,False,1.2,False
17,vitb14-DINO-S,random_color,0.603515625,0.48916715383529663,0.01528647355735302,above_below,0,0,1,1,120,34,1024,False,1.2,False
18,vitb14-DINO-S,different_shapes,0.884765625,0.31930458545684814,0.009978268295526505,above_below,0,0,1,1,135,34,1024,False,1.2,False
19,vitb14-DINO-S,split_text,0.6357421875,0.48122143745422363,0.015038169920444489,above_below,0,0,1,1,135,34,1024,False,1.2,False
20,vitb14-DINO-S,random_color,0.8388671875,0.36765339970588684,0.011489168740808964,above_below,0,0,1,1,135,34,1024,False,1.2,False
21,vitb14-DINO-S,different_shapes,0.970703125,0.16863738000392914,0.005269918125122786,above_below,0,0,1,1,150,34,1024,False,1.2,False
22,vitb14-DINO-S,split_text,0.7021484375,0.4573138952255249,0.014291059225797653,above_below,0,0,1,1,150,34,1024,False,1.2,False
23,vitb14-DINO-S,random_color,0.9521484375,0.21345208585262299,0.006670377682894468,above_below,0,0,1,1,150,34,1024,False,1.2,False
24,vitb14-DINO-S,different_shapes,0.978515625,0.144992396235466,0.004531012382358313,above_below,0,0,1,4,0,34,1024,False,1.2,False
25,vitb14-DINO-S,split_text,0.8486328125,0.3584064245223999,0.011200200766324997,above_below,0,0,1,4,0,34,1024,False,1.2,False
26,vitb14-DINO-S,random_color,0.9716796875,0.16588632762432098,0.005183947738260031,above_below,0,0,1,4,0,34,1024,False,1.2,False
27,vitb14-DINO-S,different_shapes,0.990234375,0.09833747148513794,0.0030730459839105606,above_below,0,0,1,4,30,34,1024,False,1.2,False
28,vitb14-DINO-S,split_text,0.7685546875,0.4217562973499298,0.013179884292185307,above_below,0,0,1,4,30,34,1024,False,1.2,False
29,vitb14-DINO-S,random_color,0.974609375,0.157308429479599,0.004915888421237469,above_below,0,0,1,4,30,34,1024,False,1.2,False
30,vitb14-DINO-S,different_shapes,0.9287109375,0.2573070824146271,0.008040846325457096,above_below,0,0,1,4,45,34,1024,False,1.2,False
31,vitb14-DINO-S,split_text,0.6220703125,0.48486992716789246,0.01515218522399664,above_below,0,0,1,4,45,34,1024,False,1.2,False
32,vitb14-DINO-S,random_color,0.876953125,0.3284910023212433,0.010265343822538853,above_below,0,0,1,4,45,34,1024,False,1.2,False
33,vitb14-DINO-S,different_shapes,0.7041015625,0.456445574760437,0.014263924211263657,above_below,0,0,1,4,60,34,1024,False,1.2,False
34,vitb14-DINO-S,split_text,0.5234375,0.4994503855705261,0.015607824549078941,above_below,0,0,1,4,60,34,1024,False,1.2,False
35,vitb14-DINO-S,random_color,0.630859375,0.482572078704834,0.015080377459526062,above_below,0,0,1,4,60,34,1024,False,1.2,False
36,vitb14-DINO-S,different_shapes,0.3271484375,0.4691719710826874,0.01466162409633398,above_below,0,0,1,4,90,34,1024,False,1.2,False
37,vitb14-DINO-S,split_text,0.375,0.4841229319572449,0.015128841623663902,above_below,0,0,1,4,90,34,1024,False,1.2,False
38,vitb14-DINO-S,random_color,0.287109375,0.45241305232048035,0.01413790788501501,above_below,0,0,1,4,90,34,1024,False,1.2,False
39,vitb14-DINO-S,different_shapes,0.685546875,0.46429771184921265,0.014509303495287895,above_below,0,0,1,4,120,34,1024,False,1.2,False
40,vitb14-DINO-S,split_text,0.52734375,0.49925175309181213,0.01560161728411913,above_below,0,0,1,4,120,34,1024,False,1.2,False
41,vitb14-DINO-S,random_color,0.6611328125,0.47332465648651123,0.014791395515203476,above_below,0,0,1,4,120,34,1024,False,1.2,False
42,vitb14-DINO-S,different_shapes,0.9365234375,0.24381814897060394,0.007619317155331373,above_below,0,0,1,4,135,34,1024,False,1.2,False
43,vitb14-DINO-S,split_text,0.6572265625,0.4746364951133728,0.0148323904722929,above_below,0,0,1,4,135,34,1024,False,1.2,False
44,vitb14-DINO-S,random_color,0.91015625,0.28595778346061707,0.008936180733144283,above_below,0,0,1,4,135,34,1024,False,1.2,False
45,vitb14-DINO-S,different_shapes,0.9892578125,0.10308633744716644,0.0032214480452239513,above_below,0,0,1,4,150,34,1024,False,1.2,False
46,vitb14-DINO-S,split_text,0.76953125,0.421132892370224,0.0131604028865695,above_below,0,0,1,4,150,34,1024,False,1.2,False
47,vitb14-DINO-S,random_color,0.9794921875,0.141729474067688,0.00442904606461525,above_below,0,0,1,4,150,34,1024,False,1.2,False
48,vitb14-DINO-S,different_shapes,0.9326171875,0.25068381428718567,0.007833869196474552,above_below,0,0,2,1,0,34,1024,False,1.2,False
49,vitb14-DINO-S,split_text,0.7109375,0.4533270001411438,0.014166468754410744,above_below,0,0,2,1,0,34,1024,False,1.2,False
50,vitb14-DINO-S,random_color,0.91015625,0.28595778346061707,0.008936180733144283,above_below,0,0,2,1,0,34,1024,False,1.2,False
51,vitb14-DINO-S,different_shapes,0.8984375,0.30207210779190063,0.009439753368496895,above_below,0,0,2,1,30,34,1024,False,1.2,False
52,vitb14-DINO-S,split_text,0.615234375,0.4865398705005646,0.015204370953142643,above_below,0,0,2,1,30,34,1024,False,1.2,False
53,vitb14-DINO-S,random_color,0.857421875,0.3496420979499817,0.010926315560936928,above_below,0,0,2,1,30,34,1024,False,1.2,False
54,vitb14-DINO-S,different_shapes,0.7802734375,0.4140613377094269,0.01293941680341959,above_below,0,0,2,1,45,34,1024,False,1.2,False
55,vitb14-DINO-S,split_text,0.578125,0.49385878443717957,0.015433087013661861,above_below,0,0,2,1,45,34,1024,False,1.2,False
56,vitb14-DINO-S,random_color,0.740234375,0.4385059177875519,0.013703309930860996,above_below,0,0,2,1,45,34,1024,False,1.2,False
57,vitb14-DINO-S,different_shapes,0.5517578125,0.497313916683197,0.015541059896349907,above_below,0,0,2,1,60,34,1024,False,1.2,False
58,vitb14-DINO-S,split_text,0.5322265625,0.49896037578582764,0.015592511743307114,above_below,0,0,2,1,60,34,1024,False,1.2,False
59,vitb14-DINO-S,random_color,0.5693359375,0.49516919255256653,0.015474037267267704,above_below,0,0,2,1,60,34,1024,False,1.2,False
60,vitb14-DINO-S,different_shapes,0.3984375,0.48957639932632446,0.01529926247894764,above_below,0,0,2,1,90,34,1024,False,1.2,False
61,vitb14-DINO-S,split_text,0.419921875,0.4935458302497864,0.015423307195305824,above_below,0,0,2,1,90,34,1024,False,1.2,False
62,vitb14-DINO-S,random_color,0.3642578125,0.48122143745422363,0.015038169920444489,above_below,0,0,2,1,90,34,1024,False,1.2,False
63,vitb14-DINO-S,different_shapes,0.5400390625,0.49839428067207336,0.015574821271002293,above_below,0,0,2,1,120,34,1024,False,1.2,False
64,vitb14-DINO-S,split_text,0.4970703125,0.49999141693115234,0.01562473177909851,above_below,0,0,2,1,120,34,1024,False,1.2,False
65,vitb14-DINO-S,random_color,0.5791015625,0.49370330572128296,0.015428228303790092,above_below,0,0,2,1,120,34,1024,False,1.2,False
66,vitb14-DINO-S,different_shapes,0.7353515625,0.4411458373069763,0.01378580741584301,above_below,0,0,2,1,135,34,1024,False,1.2,False
67,vitb14-DINO-S,split_text,0.59765625,0.4903705418109894,0.015324079431593418,above_below,0,0,2,1,135,34,1024,False,1.2,False
68,vitb14-DINO-S,random_color,0.763671875,0.4248260259628296,0.013275813311338425,above_below,0,0,2,1,135,34,1024,False,1.2,False
69,vitb14-DINO-S,different_shapes,0.8505859375,0.3564961552619934,0.011140504851937294,above_below,0,0,2,1,150,34,1024,False,1.2,False
70,vitb14-DINO-S,split_text,0.611328125,0.487448513507843,0.015232766047120094,above_below,0,0,2,1,150,34,1024,False,1.2,False
71,vitb14-DINO-S,random_color,0.8525390625,0.3545648157596588,0.011080150492489338,above_below,0,0,2,1,150,34,1024,False,1.2,False
72,vitb14-DINO-S,different_shapes,0.9150390625,0.2788235545158386,0.008713236078619957,above_below,0,0,2,4,0,34,1024,False,1.2,False
73,vitb14-DINO-S,split_text,0.708984375,0.4542306959629059,0.014194709248840809,above_below,0,0,2,4,0,34,1024,False,1.2,False
74,vitb14-DINO-S,random_color,0.9140625,0.2802717387676239,0.008758491836488247,above_below,0,0,2,4,0,34,1024,False,1.2,False
75,vitb14-DINO-S,different_shapes,0.9111328125,0.2845519483089447,0.008892248384654522,above_below,0,0,2,4,30,34,1024,False,1.2,False
76,vitb14-DINO-S,split_text,0.703125,0.45688098669052124,0.014277530834078789,above_below,0,0,2,4,30,34,1024,False,1.2,False
77,vitb14-DINO-S,random_color,0.89453125,0.3071564733982086,0.00959863979369402,above_below,0,0,2,4,30,34,1024,False,1.2,False
78,vitb14-DINO-S,different_shapes,0.7294921875,0.44422218203544617,0.013881943188607693,above_below,0,0,2,4,45,34,1024,False,1.2,False
79,vitb14-DINO-S,split_text,0.6396484375,0.48010239005088806,0.015003199689090252,above_below,0,0,2,4,45,34,1024,False,1.2,False
80,vitb14-DINO-S,random_color,0.765625,0.42360755801200867,0.01323773618787527,above_below,0,0,2,4,45,34,1024,False,1.2,False
81,vitb14-DINO-S,different_shapes,0.5732421875,0.49460649490356445,0.01545645296573639,above_below,0,0,2,4,60,34,1024,False,1.2,False
82,vitb14-DINO-S,split_text,0.5361328125,0.49869272112846375,0.015584147535264492,above_below,0,0,2,4,60,34,1024,False,1.2,False
83,vitb14-DINO-S,random_color,0.5712890625,0.4948917627334595,0.015465367585420609,above_below,0,0,2,4,60,34,1024,False,1.2,False
84,vitb14-DINO-S,different_shapes,0.365234375,0.48149582743644714,0.015046744607388973,above_below,0,0,2,4,90,34,1024,False,1.2,False
85,vitb14-DINO-S,split_text,0.419921875,0.4935458302497864,0.015423307195305824,above_below,0,0,2,4,90,34,1024,False,1.2,False
86,vitb14-DINO-S,random_color,0.3642578125,0.48122143745422363,0.015038169920444489,above_below,0,0,2,4,90,34,1024,False,1.2,False
87,vitb14-DINO-S,different_shapes,0.533203125,0.4988963305950165,0.015590510331094265,above_below,0,0,2,4,120,34,1024,False,1.2,False
88,vitb14-DINO-S,split_text,0.54296875,0.4981502592563629,0.015567195601761341,above_below,0,0,2,4,120,34,1024,False,1.2,False
89,vitb14-DINO-S,random_color,0.5712890625,0.4948917627334595,0.015465367585420609,above_below,0,0,2,4,120,34,1024,False,1.2,False
90,vitb14-DINO-S,different_shapes,0.734375,0.4416654407978058,0.01380204502493143,above_below,0,0,2,4,135,34,1024,False,1.2,False
91,vitb14-DINO-S,split_text,0.5888671875,0.4920392632484436,0.015376226976513863,above_below,0,0,2,4,135,34,1024,False,1.2,False
92,vitb14-DINO-S,random_color,0.7900390625,0.40728041529655457,0.01272751297801733,above_below,0,0,2,4,135,34,1024,False,1.2,False
93,vitb14-DINO-S,different_shapes,0.8779296875,0.32736700773239136,0.01023021899163723,above_below,0,0,2,4,150,34,1024,False,1.2,False
94,vitb14-DINO-S,split_text,0.630859375,0.482572078704834,0.015080377459526062,above_below,0,0,2,4,150,34,1024,False,1.2,False
95,vitb14-DINO-S,random_color,0.9033203125,0.2955211102962494,0.009235034696757793,above_below,0,0,2,4,150,34,1024,False,1.2,False
96,vitb14-DINO-S,different_shapes,1.0,0.0,0.0,above_below,1,0,1,1,0,34,1024,False,1.2,False
97,vitb14-DINO-S,split_text,0.9580078125,0.20057129859924316,0.006267853081226349,above_below,1,0,1,1,0,34,1024,False,1.2,False
98,vitb14-DINO-S,random_color,0.994140625,0.07632196694612503,0.002385061467066407,above_below,1,0,1,1,0,34,1024,False,1.2,False
99,vitb14-DINO-S,different_shapes,0.998046875,0.04415099322795868,0.0013797185383737087,above_below,1,0,1,1,30,34,1024,False,1.2,False
100,vitb14-DINO-S,split_text,0.7763671875,0.4166787564754486,0.013021211139857769,above_below,1,0,1,1,30,34,1024,False,1.2,False
101,vitb14-DINO-S,random_color,0.98828125,0.10761701315641403,0.0033630316611379385,above_below,1,0,1,1,30,34,1024,False,1.2,False
102,vitb14-DINO-S,different_shapes,0.9775390625,0.14817707240581512,0.004630533512681723,above_below,1,0,1,1,45,34,1024,False,1.2,False
103,vitb14-DINO-S,split_text,0.734375,0.4416654407978058,0.01380204502493143,above_below,1,0,1,1,45,34,1024,False,1.2,False
104,vitb14-DINO-S,random_color,0.94140625,0.2348627746105194,0.0073394617065787315,above_below,1,0,1,1,45,34,1024,False,1.2,False
105,vitb14-DINO-S,different_shapes,0.6787109375,0.4669715166091919,0.014592859894037247,above_below,1,0,1,1,60,34,1024,False,1.2,False
106,vitb14-DINO-S,split_text,0.5244140625,0.49940359592437744,0.015606362372636795,above_below,1,0,1,1,60,34,1024,False,1.2,False
107,vitb14-DINO-S,random_color,0.6591796875,0.47398504614830017,0.01481203269213438,above_below,1,0,1,1,60,34,1024,False,1.2,False
108,vitb14-DINO-S,different_shapes,0.4462890625,0.49710676074028015,0.015534586273133755,above_below,1,0,1,1,90,34,1024,False,1.2,False
109,vitb14-DINO-S,split_text,0.36328125,0.4809448719024658,0.015029527246952057,above_below,1,0,1,1,90,34,1024,False,1.2,False
110,vitb14-DINO-S,random_color,0.2998046875,0.4581722915172577,0.014317884109914303,above_below,1,0,1,1,90,34,1024,False,1.2,False
111,vitb14-DINO-S,different_shapes,0.7060546875,0.4555671811103821,0.01423647440969944,above_below,1,0,1,1,120,34,1024,False,1.2,False
112,vitb14-DINO-S,split_text,0.505859375,0.4999656677246094,0.015623927116394043,above_below,1,0,1,1,120,34,1024,False,1.2,False
113,vitb14-DINO-S,random_color,0.669921875,0.4702409505844116,0.014695029705762863,above_below,1,0,1,1,120,34,1024,False,1.2,False
114,vitb14-DINO-S,different_shapes,0.9775390625,0.14817707240581512,0.004630533512681723,above_below,1,0,1,1,135,34,1024,False,1.2,False
115,vitb14-DINO-S,split_text,0.7109375,0.4533270001411438,0.014166468754410744,above_below,1,0,1,1,135,34,1024,False,1.2,False
116,vitb14-DINO-S,random_color,0.943359375,0.2311546355485916,0.007223582360893488,above_below,1,0,1,1,135,34,1024,False,1.2,False
117,vitb14-DINO-S,different_shapes,0.9951171875,0.06970632076263428,0.002178322523832321,above_below,1,0,1,1,150,34,1024,False,1.2,False
118,vitb14-DINO-S,split_text,0.763671875,0.4248260259628296,0.013275813311338425,above_below,1,0,1,1,150,34,1024,False,1.2,False
