,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,extra_diagonal_margin
52,mobilenet-random,split_text,0.4912109375,0.4999227523803711,0.015622586011886597,above_below,0,0,1,4,0,34,1024,0
53,mobilenet-random,random_color,0.4775390625,0.4994952380657196,0.015609226189553738,above_below,0,0,1,4,0,34,1024,0
54,resnext-random,different_shapes,0.51953125,0.49961838126182556,0.015613074414432049,above_below,0,0,1,4,30,34,1024,0
55,resnext-random,split_text,0.4814453125,0.4996556043624878,0.015614237636327744,above_below,0,0,1,4,30,34,1024,0
56,resnext-random,random_color,0.515625,0.4997557997703552,0.0156173687428236,above_below,0,0,1,4,30,34,1024,0
57,mobilenet-random,different_shapes,0.47265625,0.49925175309181213,0.01560161728411913,above_below,0,0,1,4,30,34,1024,0
58,mobilenet-random,split_text,0.4736328125,0.49930429458618164,0.015603259205818176,above_below,0,0,1,4,30,34,1024,0
59,mobilenet-random,random_color,0.4931640625,0.4999532699584961,0.015623539686203003,above_below,0,0,1,4,30,34,1024,0
60,resnext-random,different_shapes,0.533203125,0.4988963305950165,0.015590510331094265,above_below,0,0,1,4,45,34,1024,0
61,resnext-random,split_text,0.52734375,0.49925175309181213,0.01560161728411913,above_below,0,0,1,4,45,34,1024,0
62,resnext-random,random_color,0.54296875,0.4981502592563629,0.015567195601761341,above_below,0,0,1,4,45,34,1024,0
63,mobilenet-random,different_shapes,0.4951171875,0.49997615814208984,0.015624254941940308,above_below,0,0,1,4,45,34,1024,0
64,mobilenet-random,split_text,0.5263671875,0.49930429458618164,0.015603259205818176,above_below,0,0,1,4,45,34,1024,0
65,mobilenet-random,random_color,0.4609375,0.49847179651260376,0.015577243641018867,above_below,0,0,1,4,45,34,1024,0
66,resnext-random,different_shapes,0.48828125,0.4998626410961151,0.015620707534253597,above_below,0,0,1,4,60,34,1024,0
67,resnext-random,split_text,0.5205078125,0.4995792508125305,0.015611851587891579,above_below,0,0,1,4,60,34,1024,0
68,resnext-random,random_color,0.4794921875,0.4995792508125305,0.015611851587891579,above_below,0,0,1,4,60,34,1024,0
69,mobilenet-random,different_shapes,0.50390625,0.4999847412109375,0.015624523162841797,above_below,0,0,1,4,60,34,1024,0
70,mobilenet-random,split_text,0.50390625,0.4999847412109375,0.015624523162841797,above_below,0,0,1,4,60,34,1024,0
71,mobilenet-random,random_color,0.474609375,0.49935489892959595,0.015604840591549873,above_below,0,0,1,4,60,34,1024,0
72,resnext-random,different_shapes,0.51171875,0.4998626410961151,0.015620707534253597,above_below,0,0,1,4,90,34,1024,0
73,resnext-random,split_text,0.5283203125,0.4991973042488098,0.015599915757775307,above_below,0,0,1,4,90,34,1024,0
74,resnext-random,random_color,0.5126953125,0.49983879923820496,0.015619962476193905,above_below,0,0,1,4,90,34,1024,0
75,mobilenet-random,different_shapes,0.4970703125,0.49999141693115234,0.01562473177909851,above_below,0,0,1,4,90,34,1024,0
76,mobilenet-random,split_text,0.4716796875,0.4991973042488098,0.015599915757775307,above_below,0,0,1,4,90,34,1024,0
77,mobilenet-random,random_color,0.45703125,0.4981502592563629,0.015567195601761341,above_below,0,0,1,4,90,34,1024,0
78,resnext-random,different_shapes,0.490234375,0.4999046325683594,0.01562201976776123,above_below,0,0,1,4,120,34,1024,0
79,resnext-random,split_text,0.505859375,0.4999656677246094,0.015623927116394043,above_below,0,0,1,4,120,34,1024,0
80,resnext-random,random_color,0.4873046875,0.49983879923820496,0.015619962476193905,above_below,0,0,1,4,120,34,1024,0
81,mobilenet-random,different_shapes,0.5166015625,0.49972429871559143,0.015616384334862232,above_below,0,0,1,4,120,34,1024,0
82,mobilenet-random,split_text,0.4990234375,0.4999990463256836,0.015624970197677612,above_below,0,0,1,4,120,34,1024,0
83,mobilenet-random,random_color,0.505859375,0.4999656677246094,0.015623927116394043,above_below,0,0,1,4,120,34,1024,0
84,resnext-random,different_shapes,0.5576171875,0.4966691732406616,0.015520911663770676,above_below,0,0,1,4,135,34,1024,0
85,resnext-random,split_text,0.5166015625,0.49972429871559143,0.015616384334862232,above_below,0,0,1,4,135,34,1024,0
86,resnext-random,random_color,0.490234375,0.4999046325683594,0.01562201976776123,above_below,0,0,1,4,135,34,1024,0
87,mobilenet-random,different_shapes,0.509765625,0.4999046325683594,0.01562201976776123,above_below,0,0,1,4,135,34,1024,0
88,mobilenet-random,split_text,0.4873046875,0.49983879923820496,0.015619962476193905,above_below,0,0,1,4,135,34,1024,0
89,mobilenet-random,random_color,0.4970703125,0.49999141693115234,0.01562473177909851,above_below,0,0,1,4,135,34,1024,0
90,resnext-random,different_shapes,0.515625,0.4997557997703552,0.0156173687428236,above_below,0,0,1,4,150,34,1024,0
91,resnext-random,split_text,0.5205078125,0.4995792508125305,0.015611851587891579,above_below,0,0,1,4,150,34,1024,0
92,resnext-random,random_color,0.517578125,0.4996909201145172,0.015615341253578663,above_below,0,0,1,4,150,34,1024,0
93,mobilenet-random,different_shapes,0.5458984375,0.49788886308670044,0.015559026971459389,above_below,0,0,1,4,150,34,1024,0
94,mobilenet-random,split_text,0.5107421875,0.49988460540771484,0.015621393918991089,above_below,0,0,1,4,150,34,1024,0
95,mobilenet-random,random_color,0.50390625,0.4999847412109375,0.015624523162841797,above_below,0,0,1,4,150,34,1024,0
96,resnext-random,different_shapes,0.5576171875,0.4966691732406616,0.015520911663770676,above_below,0,0,2,1,0,34,1024,0
97,resnext-random,split_text,0.5869140625,0.4923880100250244,0.015387125313282013,above_below,0,0,2,1,0,34,1024,0
98,resnext-random,random_color,0.5439453125,0.4980650544166565,0.015564532950520515,above_below,0,0,2,1,0,34,1024,0
99,mobilenet-random,different_shapes,0.4892578125,0.49988460540771484,0.015621393918991089,above_below,0,0,2,1,0,34,1024,0
100,mobilenet-random,split_text,0.505859375,0.4999656677246094,0.015623927116394043,above_below,0,0,2,1,0,34,1024,0
101,mobilenet-random,random_color,0.51953125,0.49961838126182556,0.015613074414432049,above_below,0,0,2,1,0,34,1024,0
102,resnext-random,different_shapes,0.482421875,0.4996909201145172,0.015615341253578663,above_below,0,0,2,1,30,34,1024,0
103,resnext-random,split_text,0.5009765625,0.4999990463256836,0.015624970197677612,above_below,0,0,2,1,30,34,1024,0
104,resnext-random,random_color,0.484375,0.4997557997703552,0.0156173687428236,above_below,0,0,2,1,30,34,1024,0
105,mobilenet-random,different_shapes,0.513671875,0.499813050031662,0.015619157813489437,above_below,0,0,2,1,30,34,1024,0
106,mobilenet-random,split_text,0.5078125,0.49993896484375,0.015623092651367188,above_below,0,0,2,1,30,34,1024,0
107,mobilenet-random,random_color,0.49609375,0.4999847412109375,0.015624523162841797,above_below,0,0,2,1,30,34,1024,0
108,resnext-random,different_shapes,0.5146484375,0.4997853636741638,0.01561829261481762,above_below,0,0,2,1,45,34,1024,0
109,resnext-random,split_text,0.5166015625,0.49972429871559143,0.015616384334862232,above_below,0,0,2,1,45,34,1024,0
110,resnext-random,random_color,0.5283203125,0.4991973042488098,0.015599915757775307,above_below,0,0,2,1,45,34,1024,0
