,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose
41,resnext-saycam(S)-h,random_color,0.9892578125,0.10308633744716644,0.0032214480452239513,above_below,0,0,1,4,120,34,1024,True
42,resnext-saycam(S)-h,different_shapes,0.9443359375,0.22927182912826538,0.007164744660258293,above_below,0,0,1,4,135,34,1024,True
43,resnext-saycam(S)-h,split_text,0.8642578125,0.34251460433006287,0.010703581385314465,above_below,0,0,1,4,135,34,1024,True
44,resnext-saycam(S)-h,random_color,0.892578125,0.30964887142181396,0.009676527231931686,above_below,0,0,1,4,135,34,1024,True
45,resnext-saycam(S)-h,different_shapes,0.603515625,0.48916715383529663,0.01528647355735302,above_below,0,0,1,4,150,34,1024,True
46,resnext-saycam(S)-h,split_text,0.779296875,0.41472068428993225,0.012960021384060383,above_below,0,0,1,4,150,34,1024,True
47,resnext-saycam(S)-h,random_color,0.6318359375,0.48230621218681335,0.015072069130837917,above_below,0,0,1,4,150,34,1024,True
48,resnext-saycam(S)-h,different_shapes,0.2255859375,0.41796761751174927,0.013061488047242165,above_below,0,0,2,1,0,34,1024,True
49,resnext-saycam(S)-h,split_text,0.412109375,0.4922146201133728,0.0153817068785429,above_below,0,0,2,1,0,34,1024,True
50,resnext-saycam(S)-h,random_color,0.22265625,0.4160293936729431,0.013000918552279472,above_below,0,0,2,1,0,34,1024,True
51,resnext-saycam(S)-h,different_shapes,0.642578125,0.4792405366897583,0.014976266771554947,above_below,0,0,2,1,30,34,1024,True
52,resnext-saycam(S)-h,split_text,0.68359375,0.46507346630096436,0.014533545821905136,above_below,0,0,2,1,30,34,1024,True
53,resnext-saycam(S)-h,random_color,0.59765625,0.4903705418109894,0.015324079431593418,above_below,0,0,2,1,30,34,1024,True
54,resnext-saycam(S)-h,different_shapes,0.9013671875,0.2981683909893036,0.009317762218415737,above_below,0,0,2,1,45,34,1024,True
55,resnext-saycam(S)-h,split_text,0.7666015625,0.42299363017082214,0.013218550942838192,above_below,0,0,2,1,45,34,1024,True
56,resnext-saycam(S)-h,random_color,0.85546875,0.3516275882720947,0.01098836213350296,above_below,0,0,2,1,45,34,1024,True
57,resnext-saycam(S)-h,different_shapes,0.9599609375,0.19605085253715515,0.0061265891417860985,above_below,0,0,2,1,60,34,1024,True
58,resnext-saycam(S)-h,split_text,0.880859375,0.32395389676094055,0.010123559273779392,above_below,0,0,2,1,60,34,1024,True
59,resnext-saycam(S)-h,random_color,0.951171875,0.2155085653066635,0.006734642665833235,above_below,0,0,2,1,60,34,1024,True
60,resnext-saycam(S)-h,different_shapes,0.9912109375,0.09333710372447968,0.00291678449138999,above_below,0,0,2,1,90,34,1024,True
61,resnext-saycam(S)-h,split_text,0.9736328125,0.16022472083568573,0.005007022526115179,above_below,0,0,2,1,90,34,1024,True
62,resnext-saycam(S)-h,random_color,0.9921875,0.08804240077733994,0.002751325024291873,above_below,0,0,2,1,90,34,1024,True
63,resnext-saycam(S)-h,different_shapes,0.97265625,0.163083016872406,0.005096344277262688,above_below,0,0,2,1,120,34,1024,True
64,resnext-saycam(S)-h,split_text,0.806640625,0.3949322998523712,0.0123416343703866,above_below,0,0,2,1,120,34,1024,True
65,resnext-saycam(S)-h,random_color,0.96875,0.17399263381958008,0.0054372698068618774,above_below,0,0,2,1,120,34,1024,True
66,resnext-saycam(S)-h,different_shapes,0.9013671875,0.2981683909893036,0.009317762218415737,above_below,0,0,2,1,135,34,1024,True
67,resnext-saycam(S)-h,split_text,0.7080078125,0.4546787440776825,0.014208710752427578,above_below,0,0,2,1,135,34,1024,True
68,resnext-saycam(S)-h,random_color,0.8447265625,0.3621651530265808,0.01131766103208065,above_below,0,0,2,1,135,34,1024,True
69,resnext-saycam(S)-h,different_shapes,0.5732421875,0.49460649490356445,0.01545645296573639,above_below,0,0,2,1,150,34,1024,True
70,resnext-saycam(S)-h,split_text,0.693359375,0.461098849773407,0.014409339055418968,above_below,0,0,2,1,150,34,1024,True
71,resnext-saycam(S)-h,random_color,0.591796875,0.4915010929107666,0.015359409153461456,above_below,0,0,2,1,150,34,1024,True
72,resnext-saycam(S)-h,different_shapes,0.1435546875,0.35063761472702026,0.010957425460219383,above_below,0,0,2,4,0,34,1024,True
73,resnext-saycam(S)-h,split_text,0.3779296875,0.48486992716789246,0.01515218522399664,above_below,0,0,2,4,0,34,1024,True
74,resnext-saycam(S)-h,random_color,0.1533203125,0.36029598116874695,0.011259249411523342,above_below,0,0,2,4,0,34,1024,True
75,resnext-saycam(S)-h,different_shapes,0.6630859375,0.4726552367210388,0.014770476147532463,above_below,0,0,2,4,30,34,1024,True
76,resnext-saycam(S)-h,split_text,0.646484375,0.4780610203742981,0.014939406886696815,above_below,0,0,2,4,30,34,1024,True
77,resnext-saycam(S)-h,random_color,0.5947265625,0.49094489216804504,0.015342027880251408,above_below,0,0,2,4,30,34,1024,True
78,resnext-saycam(S)-h,different_shapes,0.9052734375,0.29283687472343445,0.009151152335107327,above_below,0,0,2,4,45,34,1024,True
79,resnext-saycam(S)-h,split_text,0.7880859375,0.4086642861366272,0.0127707589417696,above_below,0,0,2,4,45,34,1024,True
80,resnext-saycam(S)-h,random_color,0.8349609375,0.3712157905101776,0.01160049345344305,above_below,0,0,2,4,45,34,1024,True
81,resnext-saycam(S)-h,different_shapes,0.9560546875,0.20497345924377441,0.0064054206013679504,above_below,0,0,2,4,60,34,1024,True
82,resnext-saycam(S)-h,split_text,0.8935546875,0.3084067106246948,0.009637709707021713,above_below,0,0,2,4,60,34,1024,True
83,resnext-saycam(S)-h,random_color,0.9501953125,0.21754121780395508,0.006798163056373596,above_below,0,0,2,4,60,34,1024,True
84,resnext-saycam(S)-h,different_shapes,0.9931640625,0.08239664882421494,0.0025748952757567167,above_below,0,0,2,4,90,34,1024,True
85,resnext-saycam(S)-h,split_text,0.974609375,0.157308429479599,0.004915888421237469,above_below,0,0,2,4,90,34,1024,True
86,resnext-saycam(S)-h,random_color,0.986328125,0.11612474173307419,0.0036288981791585684,above_below,0,0,2,4,90,34,1024,True
87,resnext-saycam(S)-h,different_shapes,0.9775390625,0.14817707240581512,0.004630533512681723,above_below,0,0,2,4,120,34,1024,True
88,resnext-saycam(S)-h,split_text,0.8544921875,0.35261210799217224,0.011019128374755383,above_below,0,0,2,4,120,34,1024,True
89,resnext-saycam(S)-h,random_color,0.9716796875,0.16588632762432098,0.005183947738260031,above_below,0,0,2,4,120,34,1024,True
90,resnext-saycam(S)-h,different_shapes,0.9091796875,0.28735342621803284,0.008979794569313526,above_below,0,0,2,4,135,34,1024,True
91,resnext-saycam(S)-h,split_text,0.7509765625,0.4324474036693573,0.013513981364667416,above_below,0,0,2,4,135,34,1024,True
92,resnext-saycam(S)-h,random_color,0.8486328125,0.3584064245223999,0.011200200766324997,above_below,0,0,2,4,135,34,1024,True
93,resnext-saycam(S)-h,different_shapes,0.5966796875,0.4905639886856079,0.015330124646425247,above_below,0,0,2,4,150,34,1024,True
94,resnext-saycam(S)-h,split_text,0.685546875,0.46429771184921265,0.014509303495287895,above_below,0,0,2,4,150,34,1024,True
95,resnext-saycam(S)-h,random_color,0.580078125,0.4935458302497864,0.015423307195305824,above_below,0,0,2,4,150,34,1024,True
96,resnext-saycam(S)-h,different_shapes,0.12109375,0.32623618841171265,0.01019488088786602,above_below,1,0,1,1,0,34,1024,True
97,resnext-saycam(S)-h,split_text,0.44921875,0.49741458892822266,0.015544205904006958,above_below,1,0,1,1,0,34,1024,True
98,resnext-saycam(S)-h,random_color,0.1650390625,0.3712157905101776,0.01160049345344305,above_below,1,0,1,1,0,34,1024,True
99,resnext-saycam(S)-h,different_shapes,0.751953125,0.4318791627883911,0.013496223837137222,above_below,1,0,1,1,30,34,1024,True
100,resnext-saycam(S)-h,split_text,0.7509765625,0.4324474036693573,0.013513981364667416,above_below,1,0,1,1,30,34,1024,True
101,resnext-saycam(S)-h,random_color,0.7412109375,0.43796950578689575,0.013686547055840492,above_below,1,0,1,1,30,34,1024,True
102,resnext-saycam(S)-h,different_shapes,0.9609375,0.19374370574951172,0.006054490804672241,above_below,1,0,1,1,45,34,1024,True
103,resnext-saycam(S)-h,split_text,0.8515625,0.3555331230163574,0.01111041009426117,above_below,1,0,1,1,45,34,1024,True
104,resnext-saycam(S)-h,random_color,0.9345703125,0.24728251993656158,0.0077275787480175495,above_below,1,0,1,1,45,34,1024,True
105,resnext-saycam(S)-h,different_shapes,0.986328125,0.11612474173307419,0.0036288981791585684,above_below,1,0,1,1,60,34,1024,True
106,resnext-saycam(S)-h,split_text,0.9306640625,0.25402453541755676,0.007938266731798649,above_below,1,0,1,1,60,34,1024,True
107,resnext-saycam(S)-h,random_color,0.9814453125,0.13494595885276794,0.004217061214148998,above_below,1,0,1,1,60,34,1024,True
108,resnext-saycam(S)-h,different_shapes,0.9970703125,0.05404724180698395,0.0016889763064682484,above_below,1,0,1,1,90,34,1024,True
109,resnext-saycam(S)-h,split_text,0.9814453125,0.13494595885276794,0.004217061214148998,above_below,1,0,1,1,90,34,1024,True
110,resnext-saycam(S)-h,random_color,0.994140625,0.07632196694612503,0.002385061467066407,above_below,1,0,1,1,90,34,1024,True
111,resnext-saycam(S)-h,different_shapes,0.9970703125,0.05404724180698395,0.0016889763064682484,above_below,1,0,1,1,120,34,1024,True
112,resnext-saycam(S)-h,split_text,0.951171875,0.2155085653066635,0.006734642665833235,above_below,1,0,1,1,120,34,1024,True
113,resnext-saycam(S)-h,random_color,0.98046875,0.13838273286819458,0.004324460402131081,above_below,1,0,1,1,120,34,1024,True
114,resnext-saycam(S)-h,different_shapes,0.92578125,0.26212653517723083,0.008191454224288464,above_below,1,0,1,1,135,34,1024,True
115,resnext-saycam(S)-h,split_text,0.8681640625,0.3383123278617859,0.010572260245680809,above_below,1,0,1,1,135,34,1024,True
116,resnext-saycam(S)-h,random_color,0.908203125,0.28873899579048157,0.009023093618452549,above_below,1,0,1,1,135,34,1024,True
117,resnext-saycam(S)-h,different_shapes,0.580078125,0.4935458302497864,0.015423307195305824,above_below,1,0,1,1,150,34,1024,True
118,resnext-saycam(S)-h,split_text,0.748046875,0.43413448333740234,0.013566702604293823,above_below,1,0,1,1,150,34,1024,True
119,resnext-saycam(S)-h,random_color,0.7236328125,0.44720059633255005,0.013975018635392189,above_below,1,0,1,1,150,34,1024,True
120,resnext-saycam(S)-h,different_shapes,0.0625,0.24206146597862244,0.007564420811831951,above_below,1,0,1,4,0,34,1024,True
121,resnext-saycam(S)-h,split_text,0.3896484375,0.48767051100730896,0.015239703468978405,above_below,1,0,1,4,0,34,1024,True
122,resnext-saycam(S)-h,random_color,0.1015625,0.30207210779190063,0.009439753368496895,above_below,1,0,1,4,0,34,1024,True
123,resnext-saycam(S)-h,different_shapes,0.7421875,0.4374302327632904,0.013669694773852825,above_below,1,0,1,4,30,34,1024,True
124,resnext-saycam(S)-h,split_text,0.689453125,0.46271753311157227,0.014459922909736633,above_below,1,0,1,4,30,34,1024,True
125,resnext-saycam(S)-h,random_color,0.6611328125,0.47332465648651123,0.014791395515203476,above_below,1,0,1,4,30,34,1024,True
126,resnext-saycam(S)-h,different_shapes,0.9619140625,0.19140376150608063,0.00598136754706502,above_below,1,0,1,4,45,34,1024,True
127,resnext-saycam(S)-h,split_text,0.826171875,0.37896162271499634,0.011842550709843636,above_below,1,0,1,4,45,34,1024,True
128,resnext-saycam(S)-h,random_color,0.927734375,0.25892722606658936,0.008091475814580917,above_below,1,0,1,4,45,34,1024,True
129,resnext-saycam(S)-h,different_shapes,0.9931640625,0.08239664882421494,0.0025748952757567167,above_below,1,0,1,4,60,34,1024,True
130,resnext-saycam(S)-h,split_text,0.90625,0.2914806008338928,0.00910876877605915,above_below,1,0,1,4,60,34,1024,True
131,resnext-saycam(S)-h,random_color,0.9833984375,0.12777304649353027,0.003992907702922821,above_below,1,0,1,4,60,34,1024,True
132,resnext-saycam(S)-h,different_shapes,0.9951171875,0.06970632076263428,0.002178322523832321,above_below,1,0,1,4,90,34,1024,True
133,resnext-saycam(S)-h,split_text,0.9736328125,0.16022472083568573,0.005007022526115179,above_below,1,0,1,4,90,34,1024,True
134,resnext-saycam(S)-h,random_color,0.9892578125,0.10308633744716644,0.0032214480452239513,above_below,1,0,1,4,90,34,1024,True
135,resnext-saycam(S)-h,different_shapes,0.990234375,0.09833747148513794,0.0030730459839105606,above_below,1,0,1,4,120,34,1024,True
136,resnext-saycam(S)-h,split_text,0.9423828125,0.23301813006401062,0.007281816564500332,above_below,1,0,1,4,120,34,1024,True
137,resnext-saycam(S)-h,random_color,0.9609375,0.19374370574951172,0.006054490804672241,above_below,1,0,1,4,120,34,1024,True
138,resnext-saycam(S)-h,different_shapes,0.896484375,0.30463114380836487,0.009519723244011402,above_below,1,0,1,4,135,34,1024,True
139,resnext-saycam(S)-h,split_text,0.8388671875,0.36765339970588684,0.011489168740808964,above_below,1,0,1,4,135,34,1024,True
140,resnext-saycam(S)-h,random_color,0.876953125,0.3284910023212433,0.010265343822538853,above_below,1,0,1,4,135,34,1024,True
141,resnext-saycam(S)-h,different_shapes,0.462890625,0.49862098693847656,0.015581905841827393,above_below,1,0,1,4,150,34,1024,True
142,resnext-saycam(S)-h,split_text,0.708984375,0.4542306959629059,0.014194709248840809,above_below,1,0,1,4,150,34,1024,True
143,resnext-saycam(S)-h,random_color,0.564453125,0.49582839012145996,0.015494637191295624,above_below,1,0,1,4,150,34,1024,True
144,resnext-saycam(S)-h,different_shapes,0.1689453125,0.37470361590385437,0.011709487996995449,above_below,1,0,2,1,0,34,1024,True
145,resnext-saycam(S)-h,split_text,0.4326171875,0.49543875455856323,0.015482461079955101,above_below,1,0,2,1,0,34,1024,True
146,resnext-saycam(S)-h,random_color,0.1953125,0.3964410722255707,0.012388783507049084,above_below,1,0,2,1,0,34,1024,True
147,resnext-saycam(S)-h,different_shapes,0.6572265625,0.4746364951133728,0.0148323904722929,above_below,1,0,2,1,30,34,1024,True
148,resnext-saycam(S)-h,split_text,0.6669921875,0.4712893068790436,0.014727790839970112,above_below,1,0,2,1,30,34,1024,True
149,resnext-saycam(S)-h,random_color,0.662109375,0.47299107909202576,0.014780971221625805,above_below,1,0,2,1,30,34,1024,True
