,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose,same_relation_target_distance_ratio
31,resnext-saycam(S)-v,split_text,0.82421875,0.3806339502334595,0.011894810944795609,above_below,0,0,1,1,45,34,1024,False,1.2
32,resnext-saycam(S)-v,random_color,0.6142578125,0.4867701232433319,0.015211566351354122,above_below,0,0,1,1,45,34,1024,False,1.2
33,resnext-saycam(S)-hv,different_shapes,0.5869140625,0.4923880100250244,0.015387125313282013,above_below,0,0,1,1,45,34,1024,False,1.2
34,resnext-saycam(S)-hv,split_text,0.736328125,0.4406234323978424,0.013769482262432575,above_below,0,0,1,1,45,34,1024,False,1.2
35,resnext-saycam(S)-hv,random_color,0.5400390625,0.49839428067207336,0.015574821271002293,above_below,0,0,1,1,45,34,1024,False,1.2
36,resnext-saycam(S)-s,different_shapes,0.939453125,0.2384972721338272,0.0074530397541821,above_below,0,0,1,1,60,34,1024,False,1.2
37,resnext-saycam(S)-s,split_text,0.908203125,0.28873899579048157,0.009023093618452549,above_below,0,0,1,1,60,34,1024,False,1.2
38,resnext-saycam(S)-s,random_color,0.9345703125,0.24728251993656158,0.0077275787480175495,above_below,0,0,1,1,60,34,1024,False,1.2
39,resnext-saycam(S)-h,different_shapes,0.658203125,0.474311888217926,0.014822246506810188,above_below,0,0,1,1,60,34,1024,False,1.2
40,resnext-saycam(S)-h,split_text,0.77734375,0.4160293936729431,0.013000918552279472,above_below,0,0,1,1,60,34,1024,False,1.2
41,resnext-saycam(S)-h,random_color,0.517578125,0.4996909201145172,0.015615341253578663,above_below,0,0,1,1,60,34,1024,False,1.2
42,resnext-saycam(S)-v,different_shapes,0.7939453125,0.40447020530700684,0.012639693915843964,above_below,0,0,1,1,60,34,1024,False,1.2
43,resnext-saycam(S)-v,split_text,0.8017578125,0.3986755907535553,0.012458612211048603,above_below,0,0,1,1,60,34,1024,False,1.2
44,resnext-saycam(S)-v,random_color,0.7568359375,0.4289933443069458,0.013406042009592056,above_below,0,0,1,1,60,34,1024,False,1.2
45,resnext-saycam(S)-hv,different_shapes,0.6728515625,0.4691719710826874,0.01466162409633398,above_below,0,0,1,1,60,34,1024,False,1.2
46,resnext-saycam(S)-hv,split_text,0.7529296875,0.43130797147750854,0.013478374108672142,above_below,0,0,1,1,60,34,1024,False,1.2
47,resnext-saycam(S)-hv,random_color,0.5,0.5,0.015625,above_below,0,0,1,1,60,34,1024,False,1.2
48,resnext-saycam(S)-s,different_shapes,0.787109375,0.4093509614467621,0.012792217545211315,above_below,0,0,1,1,90,34,1024,False,1.2
49,resnext-saycam(S)-s,split_text,0.8271484375,0.3781189024448395,0.011816215701401234,above_below,0,0,1,1,90,34,1024,False,1.2
50,resnext-saycam(S)-s,random_color,0.767578125,0.4223765432834625,0.013199266977608204,above_below,0,0,1,1,90,34,1024,False,1.2
51,resnext-saycam(S)-h,different_shapes,0.20703125,0.40517812967300415,0.01266181655228138,above_below,0,0,1,1,90,34,1024,False,1.2
52,resnext-saycam(S)-h,split_text,0.359375,0.479817271232605,0.014994289726018906,above_below,0,0,1,1,90,34,1024,False,1.2
53,resnext-saycam(S)-h,random_color,0.123046875,0.3284910023212433,0.010265343822538853,above_below,0,0,1,1,90,34,1024,False,1.2
54,resnext-saycam(S)-v,different_shapes,0.955078125,0.20713256299495697,0.006472892593592405,above_below,0,0,1,1,90,34,1024,False,1.2
55,resnext-saycam(S)-v,split_text,0.9443359375,0.22927182912826538,0.007164744660258293,above_below,0,0,1,1,90,34,1024,False,1.2
56,resnext-saycam(S)-v,random_color,0.939453125,0.2384972721338272,0.0074530397541821,above_below,0,0,1,1,90,34,1024,False,1.2
57,resnext-saycam(S)-hv,different_shapes,0.6728515625,0.4691719710826874,0.01466162409633398,above_below,0,0,1,1,90,34,1024,False,1.2
58,resnext-saycam(S)-hv,split_text,0.66796875,0.4709421396255493,0.014716941863298416,above_below,0,0,1,1,90,34,1024,False,1.2
59,resnext-saycam(S)-hv,random_color,0.4833984375,0.49972429871559143,0.015616384334862232,above_below,0,0,1,1,90,34,1024,False,1.2
60,resnext-saycam(S)-s,different_shapes,0.876953125,0.3284910023212433,0.010265343822538853,above_below,0,0,1,1,120,34,1024,False,1.2
61,resnext-saycam(S)-s,split_text,0.7158203125,0.45102283358573914,0.014094463549554348,above_below,0,0,1,1,120,34,1024,False,1.2
62,resnext-saycam(S)-s,random_color,0.8603515625,0.34662190079689026,0.01083193439990282,above_below,0,0,1,1,120,34,1024,False,1.2
63,resnext-saycam(S)-h,different_shapes,0.572265625,0.49475011229515076,0.015460941009223461,above_below,0,0,1,1,120,34,1024,False,1.2
64,resnext-saycam(S)-h,split_text,0.787109375,0.4093509614467621,0.012792217545211315,above_below,0,0,1,1,120,34,1024,False,1.2
65,resnext-saycam(S)-h,random_color,0.50390625,0.4999847412109375,0.015624523162841797,above_below,0,0,1,1,120,34,1024,False,1.2
66,resnext-saycam(S)-v,different_shapes,0.7060546875,0.4555671811103821,0.01423647440969944,above_below,0,0,1,1,120,34,1024,False,1.2
67,resnext-saycam(S)-v,split_text,0.8662109375,0.3404255509376526,0.010638298466801643,above_below,0,0,1,1,120,34,1024,False,1.2
68,resnext-saycam(S)-v,random_color,0.73046875,0.44371628761291504,0.013866133987903595,above_below,0,0,1,1,120,34,1024,False,1.2
69,resnext-saycam(S)-hv,different_shapes,0.5302734375,0.49908268451690674,0.015596333891153336,above_below,0,0,1,1,120,34,1024,False,1.2
70,resnext-saycam(S)-hv,split_text,0.6201171875,0.48535746335983276,0.015167420729994774,above_below,0,0,1,1,120,34,1024,False,1.2
71,resnext-saycam(S)-hv,random_color,0.4140625,0.49255937337875366,0.015392480418086052,above_below,0,0,1,1,120,34,1024,False,1.2
72,resnext-saycam(S)-s,different_shapes,0.9228515625,0.2668268382549286,0.008338338695466518,above_below,0,0,1,1,135,34,1024,False,1.2
73,resnext-saycam(S)-s,split_text,0.8740234375,0.3318229615688324,0.010369467549026012,above_below,0,0,1,1,135,34,1024,False,1.2
74,resnext-saycam(S)-s,random_color,0.9296875,0.2556729316711426,0.007989779114723206,above_below,0,0,1,1,135,34,1024,False,1.2
75,resnext-saycam(S)-h,different_shapes,0.9287109375,0.2573070824146271,0.008040846325457096,above_below,0,0,1,1,135,34,1024,False,1.2
76,resnext-saycam(S)-h,split_text,0.8896484375,0.31332746148109436,0.009791483171284199,above_below,0,0,1,1,135,34,1024,False,1.2
77,resnext-saycam(S)-h,random_color,0.826171875,0.37896162271499634,0.011842550709843636,above_below,0,0,1,1,135,34,1024,False,1.2
78,resnext-saycam(S)-v,different_shapes,0.7587890625,0.4278179705142975,0.013369311578571796,above_below,0,0,1,1,135,34,1024,False,1.2
79,resnext-saycam(S)-v,split_text,0.873046875,0.33292046189308167,0.010403764434158802,above_below,0,0,1,1,135,34,1024,False,1.2
80,resnext-saycam(S)-v,random_color,0.7099609375,0.4537801146507263,0.014180628582835197,above_below,0,0,1,1,135,34,1024,False,1.2
81,resnext-saycam(S)-hv,different_shapes,0.5068359375,0.4999532699584961,0.015623539686203003,above_below,0,0,1,1,135,34,1024,False,1.2
82,resnext-saycam(S)-hv,split_text,0.5869140625,0.4923880100250244,0.015387125313282013,above_below,0,0,1,1,135,34,1024,False,1.2
83,resnext-saycam(S)-hv,random_color,0.3935546875,0.4885380268096924,0.015266813337802887,above_below,0,0,1,1,135,34,1024,False,1.2
84,resnext-saycam(S)-s,different_shapes,0.900390625,0.2994784712791443,0.009358702227473259,above_below,0,0,1,1,150,34,1024,False,1.2
85,resnext-saycam(S)-s,split_text,0.9423828125,0.23301813006401062,0.007281816564500332,above_below,0,0,1,1,150,34,1024,False,1.2
86,resnext-saycam(S)-s,random_color,0.9609375,0.19374370574951172,0.006054490804672241,above_below,0,0,1,1,150,34,1024,False,1.2
87,resnext-saycam(S)-h,different_shapes,0.96875,0.17399263381958008,0.0054372698068618774,above_below,0,0,1,1,150,34,1024,False,1.2
88,resnext-saycam(S)-h,split_text,0.904296875,0.2941836714744568,0.009193239733576775,above_below,0,0,1,1,150,34,1024,False,1.2
89,resnext-saycam(S)-h,random_color,0.96875,0.17399263381958008,0.0054372698068618774,above_below,0,0,1,1,150,34,1024,False,1.2
90,resnext-saycam(S)-v,different_shapes,0.6572265625,0.4746364951133728,0.0148323904722929,above_below,0,0,1,1,150,34,1024,False,1.2
91,resnext-saycam(S)-v,split_text,0.734375,0.4416654407978058,0.01380204502493143,above_below,0,0,1,1,150,34,1024,False,1.2
92,resnext-saycam(S)-v,random_color,0.61328125,0.4869983196258545,0.015218697488307953,above_below,0,0,1,1,150,34,1024,False,1.2
93,resnext-saycam(S)-hv,different_shapes,0.4873046875,0.49983879923820496,0.015619962476193905,above_below,0,0,1,1,150,34,1024,False,1.2
94,resnext-saycam(S)-hv,split_text,0.4892578125,0.49988460540771484,0.015621393918991089,above_below,0,0,1,1,150,34,1024,False,1.2
95,resnext-saycam(S)-hv,random_color,0.40625,0.49113228917121887,0.01534788403660059,above_below,0,0,1,1,150,34,1024,False,1.2
96,resnext-saycam(S)-s,different_shapes,0.982421875,0.131412073969841,0.004106627311557531,above_below,0,0,1,4,0,34,1024,False,1.2
97,resnext-saycam(S)-s,split_text,0.9892578125,0.10308633744716644,0.0032214480452239513,above_below,0,0,1,4,0,34,1024,False,1.2
98,resnext-saycam(S)-s,random_color,0.99609375,0.06237781047821045,0.0019493065774440765,above_below,0,0,1,4,0,34,1024,False,1.2
99,resnext-saycam(S)-h,different_shapes,0.9951171875,0.06970632076263428,0.002178322523832321,above_below,0,0,1,4,0,34,1024,False,1.2
100,resnext-saycam(S)-h,split_text,0.98828125,0.10761701315641403,0.0033630316611379385,above_below,0,0,1,4,0,34,1024,False,1.2
101,resnext-saycam(S)-h,random_color,0.990234375,0.09833747148513794,0.0030730459839105606,above_below,0,0,1,4,0,34,1024,False,1.2
102,resnext-saycam(S)-v,different_shapes,0.3544921875,0.4783591628074646,0.014948723837733269,above_below,0,0,1,4,0,34,1024,False,1.2
103,resnext-saycam(S)-v,split_text,0.37890625,0.485114723443985,0.01515983510762453,above_below,0,0,1,4,0,34,1024,False,1.2
104,resnext-saycam(S)-v,random_color,0.2958984375,0.456445574760437,0.014263924211263657,above_below,0,0,1,4,0,34,1024,False,1.2
105,resnext-saycam(S)-hv,different_shapes,0.6787109375,0.4669715166091919,0.014592859894037247,above_below,0,0,1,4,0,34,1024,False,1.2
106,resnext-saycam(S)-hv,split_text,0.5810546875,0.4933863878250122,0.015418324619531631,above_below,0,0,1,4,0,34,1024,False,1.2
107,resnext-saycam(S)-hv,random_color,0.6162109375,0.4863075315952301,0.01519711036235094,above_below,0,0,1,4,0,34,1024,False,1.2
108,resnext-saycam(S)-s,different_shapes,0.962890625,0.18902981281280518,0.005907181650400162,above_below,0,0,1,4,30,34,1024,False,1.2
109,resnext-saycam(S)-s,split_text,0.953125,0.21137107908725739,0.006605346221476793,above_below,0,0,1,4,30,34,1024,False,1.2
110,resnext-saycam(S)-s,random_color,0.9716796875,0.16588632762432098,0.005183947738260031,above_below,0,0,1,4,30,34,1024,False,1.2
111,resnext-saycam(S)-h,different_shapes,0.970703125,0.16863738000392914,0.005269918125122786,above_below,0,0,1,4,30,34,1024,False,1.2
112,resnext-saycam(S)-h,split_text,0.9326171875,0.25068381428718567,0.007833869196474552,above_below,0,0,1,4,30,34,1024,False,1.2
113,resnext-saycam(S)-h,random_color,0.9658203125,0.1816904991865158,0.005677828099578619,above_below,0,0,1,4,30,34,1024,False,1.2
114,resnext-saycam(S)-v,different_shapes,0.6591796875,0.47398504614830017,0.01481203269213438,above_below,0,0,1,4,30,34,1024,False,1.2
115,resnext-saycam(S)-v,split_text,0.7802734375,0.4140613377094269,0.01293941680341959,above_below,0,0,1,4,30,34,1024,False,1.2
116,resnext-saycam(S)-v,random_color,0.5302734375,0.49908268451690674,0.015596333891153336,above_below,0,0,1,4,30,34,1024,False,1.2
117,resnext-saycam(S)-hv,different_shapes,0.484375,0.4997557997703552,0.0156173687428236,above_below,0,0,1,4,30,34,1024,False,1.2
118,resnext-saycam(S)-hv,split_text,0.541015625,0.49831488728523254,0.015572340227663517,above_below,0,0,1,4,30,34,1024,False,1.2
119,resnext-saycam(S)-hv,random_color,0.4794921875,0.4995792508125305,0.015611851587891579,above_below,0,0,1,4,30,34,1024,False,1.2
120,resnext-saycam(S)-s,different_shapes,0.931640625,0.25236159563064575,0.00788629986345768,above_below,0,0,1,4,45,34,1024,False,1.2
121,resnext-saycam(S)-s,split_text,0.9111328125,0.2845519483089447,0.008892248384654522,above_below,0,0,1,4,45,34,1024,False,1.2
122,resnext-saycam(S)-s,random_color,0.927734375,0.25892722606658936,0.008091475814580917,above_below,0,0,1,4,45,34,1024,False,1.2
123,resnext-saycam(S)-h,different_shapes,0.919921875,0.2714141011238098,0.008481690660119057,above_below,0,0,1,4,45,34,1024,False,1.2
124,resnext-saycam(S)-h,split_text,0.849609375,0.3574538826942444,0.011170433834195137,above_below,0,0,1,4,45,34,1024,False,1.2
125,resnext-saycam(S)-h,random_color,0.8388671875,0.36765339970588684,0.011489168740808964,above_below,0,0,1,4,45,34,1024,False,1.2
126,resnext-saycam(S)-v,different_shapes,0.6953125,0.46027493476867676,0.014383591711521149,above_below,0,0,1,4,45,34,1024,False,1.2
127,resnext-saycam(S)-v,split_text,0.80859375,0.39340806007385254,0.012294001877307892,above_below,0,0,1,4,45,34,1024,False,1.2
128,resnext-saycam(S)-v,random_color,0.6259765625,0.483869731426239,0.01512092910706997,above_below,0,0,1,4,45,34,1024,False,1.2
129,resnext-saycam(S)-hv,different_shapes,0.5615234375,0.49620044231414795,0.015506263822317123,above_below,0,0,1,4,45,34,1024,False,1.2
130,resnext-saycam(S)-hv,split_text,0.7177734375,0.45008301734924316,0.014065094292163849,above_below,0,0,1,4,45,34,1024,False,1.2
131,resnext-saycam(S)-hv,random_color,0.5234375,0.4994503855705261,0.015607824549078941,above_below,0,0,1,4,45,34,1024,False,1.2
132,resnext-saycam(S)-s,different_shapes,0.9482421875,0.22153767943382263,0.006923052482306957,above_below,0,0,1,4,60,34,1024,False,1.2
133,resnext-saycam(S)-s,split_text,0.91015625,0.28595778346061707,0.008936180733144283,above_below,0,0,1,4,60,34,1024,False,1.2
134,resnext-saycam(S)-s,random_color,0.923828125,0.26527291536331177,0.008289778605103493,above_below,0,0,1,4,60,34,1024,False,1.2
135,resnext-saycam(S)-h,different_shapes,0.669921875,0.4702409505844116,0.014695029705762863,above_below,0,0,1,4,60,34,1024,False,1.2
136,resnext-saycam(S)-h,split_text,0.7041015625,0.456445574760437,0.014263924211263657,above_below,0,0,1,4,60,34,1024,False,1.2
137,resnext-saycam(S)-h,random_color,0.4755859375,0.49940359592437744,0.015606362372636795,above_below,0,0,1,4,60,34,1024,False,1.2
138,resnext-saycam(S)-v,different_shapes,0.8203125,0.38392695784568787,0.011997717432677746,above_below,0,0,1,4,60,34,1024,False,1.2
139,resnext-saycam(S)-v,split_text,0.8251953125,0.3797999620437622,0.011868748813867569,above_below,0,0,1,4,60,34,1024,False,1.2
140,resnext-saycam(S)-v,random_color,0.7607421875,0.4266304075717926,0.013332200236618519,above_below,0,0,1,4,60,34,1024,False,1.2
141,resnext-saycam(S)-hv,different_shapes,0.6455078125,0.4783591628074646,0.014948723837733269,above_below,0,0,1,4,60,34,1024,False,1.2
142,resnext-saycam(S)-hv,split_text,0.7412109375,0.43796950578689575,0.013686547055840492,above_below,0,0,1,4,60,34,1024,False,1.2
143,resnext-saycam(S)-hv,random_color,0.5068359375,0.4999532699584961,0.015623539686203003,above_below,0,0,1,4,60,34,1024,False,1.2
144,resnext-saycam(S)-s,different_shapes,0.75390625,0.4307337999343872,0.0134604312479496,above_below,0,0,1,4,90,34,1024,False,1.2
145,resnext-saycam(S)-s,split_text,0.779296875,0.41472068428993225,0.012960021384060383,above_below,0,0,1,4,90,34,1024,False,1.2
146,resnext-saycam(S)-s,random_color,0.7099609375,0.4537801146507263,0.014180628582835197,above_below,0,0,1,4,90,34,1024,False,1.2
147,resnext-saycam(S)-h,different_shapes,0.11328125,0.31693628430366516,0.009904258884489536,above_below,0,0,1,4,90,34,1024,False,1.2
148,resnext-saycam(S)-h,split_text,0.2958984375,0.456445574760437,0.014263924211263657,above_below,0,0,1,4,90,34,1024,False,1.2
149,resnext-saycam(S)-h,random_color,0.07421875,0.26212653517723083,0.008191454224288464,above_below,0,0,1,4,90,34,1024,False,1.2
150,resnext-saycam(S)-v,different_shapes,0.94921875,0.2195507138967514,0.006860959809273481,above_below,0,0,1,4,90,34,1024,False,1.2
151,resnext-saycam(S)-v,split_text,0.94140625,0.2348627746105194,0.0073394617065787315,above_below,0,0,1,4,90,34,1024,False,1.2
152,resnext-saycam(S)-v,random_color,0.9296875,0.2556729316711426,0.007989779114723206,above_below,0,0,1,4,90,34,1024,False,1.2
153,resnext-saycam(S)-hv,different_shapes,0.62890625,0.48309749364852905,0.015096796676516533,above_below,0,0,1,4,90,34,1024,False,1.2
154,resnext-saycam(S)-hv,split_text,0.6640625,0.4723171591758728,0.014759911224246025,above_below,0,0,1,4,90,34,1024,False,1.2
155,resnext-saycam(S)-hv,random_color,0.4453125,0.4970002770423889,0.015531258657574654,above_below,0,0,1,4,90,34,1024,False,1.2
156,resnext-saycam(S)-s,different_shapes,0.8779296875,0.32736700773239136,0.01023021899163723,above_below,0,0,1,4,120,34,1024,False,1.2
157,resnext-saycam(S)-s,split_text,0.693359375,0.461098849773407,0.014409339055418968,above_below,0,0,1,4,120,34,1024,False,1.2
158,resnext-saycam(S)-s,random_color,0.8330078125,0.3729688823223114,0.011655277572572231,above_below,0,0,1,4,120,34,1024,False,1.2
159,resnext-saycam(S)-h,different_shapes,0.5625,0.49607837200164795,0.015502449125051498,above_below,0,0,1,4,120,34,1024,False,1.2
160,resnext-saycam(S)-h,split_text,0.7763671875,0.4166787564754486,0.013021211139857769,above_below,0,0,1,4,120,34,1024,False,1.2
161,resnext-saycam(S)-h,random_color,0.4560546875,0.4980650544166565,0.015564532950520515,above_below,0,0,1,4,120,34,1024,False,1.2
162,resnext-saycam(S)-v,different_shapes,0.7138671875,0.4519522488117218,0.014123507775366306,above_below,0,0,1,4,120,34,1024,False,1.2
163,resnext-saycam(S)-v,split_text,0.8896484375,0.31332746148109436,0.009791483171284199,above_below,0,0,1,4,120,34,1024,False,1.2
164,resnext-saycam(S)-v,random_color,0.720703125,0.4486536979675293,0.01402042806148529,above_below,0,0,1,4,120,34,1024,False,1.2
165,resnext-saycam(S)-hv,different_shapes,0.525390625,0.49935489892959595,0.015604840591549873,above_below,0,0,1,4,120,34,1024,False,1.2
166,resnext-saycam(S)-hv,split_text,0.619140625,0.485598087310791,0.01517494022846222,above_below,0,0,1,4,120,34,1024,False,1.2
167,resnext-saycam(S)-hv,random_color,0.3935546875,0.4885380268096924,0.015266813337802887,above_below,0,0,1,4,120,34,1024,False,1.2
168,resnext-saycam(S)-s,different_shapes,0.9072265625,0.2901146709918976,0.0090660834684968,above_below,0,0,1,4,135,34,1024,False,1.2
169,resnext-saycam(S)-s,split_text,0.869140625,0.33724650740623474,0.010538953356444836,above_below,0,0,1,4,135,34,1024,False,1.2
170,resnext-saycam(S)-s,random_color,0.9248046875,0.263706237077713,0.008240819908678532,above_below,0,0,1,4,135,34,1024,False,1.2
171,resnext-saycam(S)-h,different_shapes,0.908203125,0.28873899579048157,0.009023093618452549,above_below,0,0,1,4,135,34,1024,False,1.2
172,resnext-saycam(S)-h,split_text,0.8671875,0.3393719792366028,0.010605374351143837,above_below,0,0,1,4,135,34,1024,False,1.2
173,resnext-saycam(S)-h,random_color,0.8447265625,0.3621651530265808,0.01131766103208065,above_below,0,0,1,4,135,34,1024,False,1.2
174,resnext-saycam(S)-v,different_shapes,0.7578125,0.4284071922302246,0.013387724757194519,above_below,0,0,1,4,135,34,1024,False,1.2
175,resnext-saycam(S)-v,split_text,0.86328125,0.3435502052307129,0.010735943913459778,above_below,0,0,1,4,135,34,1024,False,1.2
176,resnext-saycam(S)-v,random_color,0.6865234375,0.46390625834465027,0.014497070573270321,above_below,0,0,1,4,135,34,1024,False,1.2
177,resnext-saycam(S)-hv,different_shapes,0.4736328125,0.49930429458618164,0.015603259205818176,above_below,0,0,1,4,135,34,1024,False,1.2
178,resnext-saycam(S)-hv,split_text,0.5673828125,0.49543875455856323,0.015482461079955101,above_below,0,0,1,4,135,34,1024,False,1.2
179,resnext-saycam(S)-hv,random_color,0.34765625,0.47622618079185486,0.014882068149745464,above_below,0,0,1,4,135,34,1024,False,1.2
180,resnext-saycam(S)-s,different_shapes,0.916015625,0.2773643732070923,0.008667636662721634,above_below,0,0,1,4,150,34,1024,False,1.2
181,resnext-saycam(S)-s,split_text,0.9609375,0.19374370574951172,0.006054490804672241,above_below,0,0,1,4,150,34,1024,False,1.2
182,resnext-saycam(S)-s,random_color,0.95703125,0.20278668403625488,0.006337083876132965,above_below,0,0,1,4,150,34,1024,False,1.2
183,resnext-saycam(S)-h,different_shapes,0.9736328125,0.16022472083568573,0.005007022526115179,above_below,0,0,1,4,150,34,1024,False,1.2
184,resnext-saycam(S)-h,split_text,0.9130859375,0.28170907497406006,0.008803408592939377,above_below,0,0,1,4,150,34,1024,False,1.2
185,resnext-saycam(S)-h,random_color,0.9794921875,0.141729474067688,0.00442904606461525,above_below,0,0,1,4,150,34,1024,False,1.2
186,resnext-saycam(S)-v,different_shapes,0.62109375,0.485114723443985,0.01515983510762453,above_below,0,0,1,4,150,34,1024,False,1.2
187,resnext-saycam(S)-v,split_text,0.7080078125,0.4546787440776825,0.014208710752427578,above_below,0,0,1,4,150,34,1024,False,1.2
188,resnext-saycam(S)-v,random_color,0.6181640625,0.4858366549015045,0.015182395465672016,above_below,0,0,1,4,150,34,1024,False,1.2
189,resnext-saycam(S)-hv,different_shapes,0.458984375,0.49831488728523254,0.015572340227663517,above_below,0,0,1,4,150,34,1024,False,1.2
190,resnext-saycam(S)-hv,split_text,0.498046875,0.4999961853027344,0.01562488079071045,above_below,0,0,1,4,150,34,1024,False,1.2
191,resnext-saycam(S)-hv,random_color,0.400390625,0.48997750878334045,0.01531179714947939,above_below,0,0,1,4,150,34,1024,False,1.2
192,resnext-saycam(S)-s,different_shapes,0.9716796875,0.16588632762432098,0.005183947738260031,above_below,0,0,2,1,0,34,1024,False,1.2
193,resnext-saycam(S)-s,split_text,0.9765625,0.15128840506076813,0.004727762658149004,above_below,0,0,2,1,0,34,1024,False,1.2
194,resnext-saycam(S)-s,random_color,0.990234375,0.09833747148513794,0.0030730459839105606,above_below,0,0,2,1,0,34,1024,False,1.2
195,resnext-saycam(S)-h,different_shapes,0.9921875,0.08804240077733994,0.002751325024291873,above_below,0,0,2,1,0,34,1024,False,1.2
196,resnext-saycam(S)-h,split_text,0.96484375,0.18417461216449738,0.005755456630140543,above_below,0,0,2,1,0,34,1024,False,1.2
197,resnext-saycam(S)-h,random_color,0.98828125,0.10761701315641403,0.0033630316611379385,above_below,0,0,2,1,0,34,1024,False,1.2
198,resnext-saycam(S)-v,different_shapes,0.390625,0.48789048194885254,0.015246577560901642,above_below,0,0,2,1,0,34,1024,False,1.2
