,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,extra_diagonal_margin
41,resnext-saycam(S)-s,random_color,0.7470703125,0.4346909821033478,0.013584093190729618,above_below,0,0,1,4,120,34,1024,0
42,resnext-saycam(S)-s,different_shapes,0.90625,0.2914806008338928,0.00910876877605915,above_below,0,0,1,4,135,34,1024,0
43,resnext-saycam(S)-s,split_text,0.916015625,0.2773643732070923,0.008667636662721634,above_below,0,0,1,4,135,34,1024,0
44,resnext-saycam(S)-s,random_color,0.947265625,0.22350271046161652,0.006984459701925516,above_below,0,0,1,4,135,34,1024,0
45,resnext-saycam(S)-s,different_shapes,0.9580078125,0.20057129859924316,0.006267853081226349,above_below,0,0,1,4,150,34,1024,0
46,resnext-saycam(S)-s,split_text,0.9814453125,0.13494595885276794,0.004217061214148998,above_below,0,0,1,4,150,34,1024,0
47,resnext-saycam(S)-s,random_color,0.9873046875,0.11195597797632217,0.003498624311760068,above_below,0,0,1,4,150,34,1024,0
48,resnext-saycam(S)-s,different_shapes,0.830078125,0.3755641579627991,0.011736379936337471,above_below,0,0,2,1,0,34,1024,0
49,resnext-saycam(S)-s,split_text,0.9794921875,0.141729474067688,0.00442904606461525,above_below,0,0,2,1,0,34,1024,0
50,resnext-saycam(S)-s,random_color,0.9951171875,0.06970632076263428,0.002178322523832321,above_below,0,0,2,1,0,34,1024,0
51,resnext-saycam(S)-s,different_shapes,0.716796875,0.450554221868515,0.014079819433391094,above_below,0,0,2,1,30,34,1024,0
52,resnext-saycam(S)-s,split_text,0.8974609375,0.3033559024333954,0.009479871951043606,above_below,0,0,2,1,30,34,1024,0
53,resnext-saycam(S)-s,random_color,0.9130859375,0.28170907497406006,0.008803408592939377,above_below,0,0,2,1,30,34,1024,0
54,resnext-saycam(S)-s,different_shapes,0.6240234375,0.4843740165233612,0.015136688016355038,above_below,0,0,2,1,45,34,1024,0
55,resnext-saycam(S)-s,split_text,0.8681640625,0.3383123278617859,0.010572260245680809,above_below,0,0,2,1,45,34,1024,0
56,resnext-saycam(S)-s,random_color,0.8251953125,0.3797999620437622,0.011868748813867569,above_below,0,0,2,1,45,34,1024,0
57,resnext-saycam(S)-s,different_shapes,0.6494140625,0.477153480052948,0.014911046251654625,above_below,0,0,2,1,60,34,1024,0
58,resnext-saycam(S)-s,split_text,0.888671875,0.31453803181648254,0.00982931349426508,above_below,0,0,2,1,60,34,1024,0
59,resnext-saycam(S)-s,random_color,0.796875,0.4023247957229614,0.012572649866342545,above_below,0,0,2,1,60,34,1024,0
60,resnext-saycam(S)-s,different_shapes,0.5576171875,0.4966691732406616,0.015520911663770676,above_below,0,0,2,1,90,34,1024,0
61,resnext-saycam(S)-s,split_text,0.818359375,0.38554805517196655,0.012048376724123955,above_below,0,0,2,1,90,34,1024,0
62,resnext-saycam(S)-s,random_color,0.5576171875,0.4966691732406616,0.015520911663770676,above_below,0,0,2,1,90,34,1024,0
63,resnext-saycam(S)-s,different_shapes,0.5966796875,0.4905639886856079,0.015330124646425247,above_below,0,0,2,1,120,34,1024,0
64,resnext-saycam(S)-s,split_text,0.701171875,0.4577443301677704,0.014304510317742825,above_below,0,0,2,1,120,34,1024,0
65,resnext-saycam(S)-s,random_color,0.7119140625,0.45287132263183594,0.014152228832244873,above_below,0,0,2,1,120,34,1024,0
66,resnext-saycam(S)-s,different_shapes,0.6416015625,0.4795299768447876,0.014985311776399612,above_below,0,0,2,1,135,34,1024,0
67,resnext-saycam(S)-s,split_text,0.8154296875,0.387948602437973,0.012123393826186657,above_below,0,0,2,1,135,34,1024,0
68,resnext-saycam(S)-s,random_color,0.8759765625,0.329608291387558,0.010300259105861187,above_below,0,0,2,1,135,34,1024,0
69,resnext-saycam(S)-s,different_shapes,0.6962890625,0.45985934138298035,0.014370604418218136,above_below,0,0,2,1,150,34,1024,0
70,resnext-saycam(S)-s,split_text,0.90234375,0.2968493103981018,0.009276540949940681,above_below,0,0,2,1,150,34,1024,0
71,resnext-saycam(S)-s,random_color,0.96875,0.17399263381958008,0.0054372698068618774,above_below,0,0,2,1,150,34,1024,0
72,resnext-saycam(S)-s,different_shapes,0.7880859375,0.4086642861366272,0.0127707589417696,above_below,0,0,2,4,0,34,1024,0
73,resnext-saycam(S)-s,split_text,0.9873046875,0.11195597797632217,0.003498624311760068,above_below,0,0,2,4,0,34,1024,0
74,resnext-saycam(S)-s,random_color,0.9990234375,0.0312347374856472,0.000976085546426475,above_below,0,0,2,4,0,34,1024,0
75,resnext-saycam(S)-s,different_shapes,0.7001953125,0.4581722915172577,0.014317884109914303,above_below,0,0,2,4,30,34,1024,0
76,resnext-saycam(S)-s,split_text,0.923828125,0.26527291536331177,0.008289778605103493,above_below,0,0,2,4,30,34,1024,0
77,resnext-saycam(S)-s,random_color,0.97265625,0.163083016872406,0.005096344277262688,above_below,0,0,2,4,30,34,1024,0
78,resnext-saycam(S)-s,different_shapes,0.609375,0.48789048194885254,0.015246577560901642,above_below,0,0,2,4,45,34,1024,0
79,resnext-saycam(S)-s,split_text,0.8837890625,0.320477694272995,0.010014927946031094,above_below,0,0,2,4,45,34,1024,0
80,resnext-saycam(S)-s,random_color,0.8623046875,0.34457990527153015,0.010768122039735317,above_below,0,0,2,4,45,34,1024,0
81,resnext-saycam(S)-s,different_shapes,0.6005859375,0.48977798223495483,0.015305561944842339,above_below,0,0,2,4,60,34,1024,0
82,resnext-saycam(S)-s,split_text,0.8779296875,0.32736700773239136,0.01023021899163723,above_below,0,0,2,4,60,34,1024,0
83,resnext-saycam(S)-s,random_color,0.814453125,0.38874056935310364,0.012148142792284489,above_below,0,0,2,4,60,34,1024,0
84,resnext-saycam(S)-s,different_shapes,0.5322265625,0.49896037578582764,0.015592511743307114,above_below,0,0,2,4,90,34,1024,0
85,resnext-saycam(S)-s,split_text,0.794921875,0.403758704662323,0.012617459520697594,above_below,0,0,2,4,90,34,1024,0
86,resnext-saycam(S)-s,random_color,0.4970703125,0.49999141693115234,0.01562473177909851,above_below,0,0,2,4,90,34,1024,0
87,resnext-saycam(S)-s,different_shapes,0.599609375,0.48997750878334045,0.01531179714947939,above_below,0,0,2,4,120,34,1024,0
88,resnext-saycam(S)-s,split_text,0.70703125,0.45512422919273376,0.01422263216227293,above_below,0,0,2,4,120,34,1024,0
89,resnext-saycam(S)-s,random_color,0.7265625,0.4457235038280487,0.013928859494626522,above_below,0,0,2,4,120,34,1024,0
90,resnext-saycam(S)-s,different_shapes,0.666015625,0.471634179353714,0.014738568104803562,above_below,0,0,2,4,135,34,1024,0
91,resnext-saycam(S)-s,split_text,0.8173828125,0.3863523602485657,0.012073511257767677,above_below,0,0,2,4,135,34,1024,0
92,resnext-saycam(S)-s,random_color,0.9169921875,0.27589401602745056,0.00862168800085783,above_below,0,0,2,4,135,34,1024,0
93,resnext-saycam(S)-s,different_shapes,0.69921875,0.45859774947166443,0.014331179670989513,above_below,0,0,2,4,150,34,1024,0
94,resnext-saycam(S)-s,split_text,0.9453125,0.2273692488670349,0.007105289027094841,above_below,0,0,2,4,150,34,1024,0
95,resnext-saycam(S)-s,random_color,0.974609375,0.157308429479599,0.004915888421237469,above_below,0,0,2,4,150,34,1024,0
96,resnext-saycam(S)-s,different_shapes,0.986328125,0.11612474173307419,0.0036288981791585684,above_below,1,0,1,1,0,34,1024,0
97,resnext-saycam(S)-s,split_text,0.990234375,0.09833747148513794,0.0030730459839105606,above_below,1,0,1,1,0,34,1024,0
98,resnext-saycam(S)-s,random_color,0.9921875,0.08804240077733994,0.002751325024291873,above_below,1,0,1,1,0,34,1024,0
99,resnext-saycam(S)-s,different_shapes,0.9541015625,0.2092648297548294,0.006539525929838419,above_below,1,0,1,1,30,34,1024,0
100,resnext-saycam(S)-s,split_text,0.9638671875,0.1866205632686615,0.005831892602145672,above_below,1,0,1,1,30,34,1024,0
101,resnext-saycam(S)-s,random_color,0.9326171875,0.25068381428718567,0.007833869196474552,above_below,1,0,1,1,30,34,1024,0
102,resnext-saycam(S)-s,different_shapes,0.8857421875,0.3181241452693939,0.00994137953966856,above_below,1,0,1,1,45,34,1024,0
103,resnext-saycam(S)-s,split_text,0.9267578125,0.2605336308479309,0.008141675963997841,above_below,1,0,1,1,45,34,1024,0
104,resnext-saycam(S)-s,random_color,0.8544921875,0.35261210799217224,0.011019128374755383,above_below,1,0,1,1,45,34,1024,0
105,resnext-saycam(S)-s,different_shapes,0.71875,0.4496092200279236,0.014050288125872612,above_below,1,0,1,1,60,34,1024,0
106,resnext-saycam(S)-s,split_text,0.90625,0.2914806008338928,0.00910876877605915,above_below,1,0,1,1,60,34,1024,0
107,resnext-saycam(S)-s,random_color,0.7412109375,0.43796950578689575,0.013686547055840492,above_below,1,0,1,1,60,34,1024,0
108,resnext-saycam(S)-s,different_shapes,0.5791015625,0.49370330572128296,0.015428228303790092,above_below,1,0,1,1,90,34,1024,0
109,resnext-saycam(S)-s,split_text,0.85546875,0.3516275882720947,0.01098836213350296,above_below,1,0,1,1,90,34,1024,0
110,resnext-saycam(S)-s,random_color,0.5673828125,0.49543875455856323,0.015482461079955101,above_below,1,0,1,1,90,34,1024,0
111,resnext-saycam(S)-s,different_shapes,0.6845703125,0.464686781167984,0.0145214619114995,above_below,1,0,1,1,120,34,1024,0
112,resnext-saycam(S)-s,split_text,0.705078125,0.45600762963294983,0.014250238426029682,above_below,1,0,1,1,120,34,1024,0
113,resnext-saycam(S)-s,random_color,0.7861328125,0.4100341498851776,0.0128135671839118,above_below,1,0,1,1,120,34,1024,0
114,resnext-saycam(S)-s,different_shapes,0.8740234375,0.3318229615688324,0.010369467549026012,above_below,1,0,1,1,135,34,1024,0
115,resnext-saycam(S)-s,split_text,0.85546875,0.3516275882720947,0.01098836213350296,above_below,1,0,1,1,135,34,1024,0
116,resnext-saycam(S)-s,random_color,0.8828125,0.32164356112480164,0.010051361285150051,above_below,1,0,1,1,135,34,1024,0
117,resnext-saycam(S)-s,different_shapes,0.9248046875,0.263706237077713,0.008240819908678532,above_below,1,0,1,1,150,34,1024,0
118,resnext-saycam(S)-s,split_text,0.9306640625,0.25402453541755676,0.007938266731798649,above_below,1,0,1,1,150,34,1024,0
119,resnext-saycam(S)-s,random_color,0.9404296875,0.2366890162229538,0.007396531756967306,above_below,1,0,1,1,150,34,1024,0
120,resnext-saycam(S)-s,different_shapes,0.9853515625,0.12014100700616837,0.0037544064689427614,above_below,1,0,1,4,0,34,1024,0
121,resnext-saycam(S)-s,split_text,0.9892578125,0.10308633744716644,0.0032214480452239513,above_below,1,0,1,4,0,34,1024,0
122,resnext-saycam(S)-s,random_color,0.9921875,0.08804240077733994,0.002751325024291873,above_below,1,0,1,4,0,34,1024,0
123,resnext-saycam(S)-s,different_shapes,0.978515625,0.144992396235466,0.004531012382358313,above_below,1,0,1,4,30,34,1024,0
124,resnext-saycam(S)-s,split_text,0.9482421875,0.22153767943382263,0.006923052482306957,above_below,1,0,1,4,30,34,1024,0
125,resnext-saycam(S)-s,random_color,0.9697265625,0.17133872210979462,0.005354335065931082,above_below,1,0,1,4,30,34,1024,0
126,resnext-saycam(S)-s,different_shapes,0.84375,0.36309218406677246,0.01134663075208664,above_below,1,0,1,4,45,34,1024,0
127,resnext-saycam(S)-s,split_text,0.931640625,0.25236159563064575,0.00788629986345768,above_below,1,0,1,4,45,34,1024,0
128,resnext-saycam(S)-s,random_color,0.8466796875,0.36029598116874695,0.011259249411523342,above_below,1,0,1,4,45,34,1024,0
