,model,example_index,configuration_index,bowl_color,target_object,containment_high_containment_cos,containment_behind_cos,containment_support_cos,high_containment_behind_cos,high_containment_support_cos,behind_support_cos
35,resnext-DINO-S,35,4,brown,Pineapple,0.6517308950424194,0.6715686321258545,0.6630570292472839,0.9650145769119263,0.9420385360717773,0.9672039747238159
36,resnext-DINO-S,36,4,brown,Robot,0.6611195206642151,0.6667162179946899,0.6676524877548218,0.9516240358352661,0.9212483167648315,0.9572672247886658
37,resnext-DINO-S,37,4,brown,RubberDuck,0.6513855457305908,0.6672763824462891,0.6557922959327698,0.9632204174995422,0.9397958517074585,0.9686123728752136
38,resnext-DINO-S,38,4,brown,Teddy,0.6683458089828491,0.683236300945282,0.691347062587738,0.9518565535545349,0.9300539493560791,0.9662338495254517
39,resnext-DINO-S,39,4,brown,Truck,0.6444888114929199,0.6448618173599243,0.6486577391624451,0.9512338042259216,0.9310276508331299,0.9705575704574585
40,resnext-DINO-S,40,5,blue,BeachBall,0.7000163197517395,0.7128719687461853,0.7097251415252686,0.952421247959137,0.9326601624488831,0.972363293170929
41,resnext-DINO-S,41,5,blue,Knight,0.7206056714057922,0.7437742948532104,0.7464091181755066,0.9635388255119324,0.9324021935462952,0.963145911693573
42,resnext-DINO-S,42,5,blue,Lego,0.7202320098876953,0.7281513810157776,0.7383040189743042,0.9630168080329895,0.9244362711906433,0.9634712934494019
43,resnext-DINO-S,43,5,blue,Pineapple,0.6948506832122803,0.7193317413330078,0.7129791378974915,0.9481865763664246,0.9225341081619263,0.9642648100852966
44,resnext-DINO-S,44,5,blue,Robot,0.7092886567115784,0.7344940304756165,0.7387211322784424,0.9393242597579956,0.9127684235572815,0.9579809308052063
45,resnext-DINO-S,45,5,blue,RubberDuck,0.7077801823616028,0.7252150177955627,0.7304847240447998,0.9344132542610168,0.903530478477478,0.9575632810592651
46,resnext-DINO-S,46,5,blue,Teddy,0.7271208167076111,0.7341539263725281,0.7317842841148376,0.9334993362426758,0.9228477478027344,0.9579877853393555
47,resnext-DINO-S,47,5,blue,Truck,0.7095253467559814,0.7125884294509888,0.709656298160553,0.9386737942695618,0.9035295248031616,0.9639198780059814
48,resnext-DINO-S,48,6,purple,BeachBall,0.7301216721534729,0.7514110803604126,0.7485651969909668,0.9595530033111572,0.9304632544517517,0.9656635522842407
49,resnext-DINO-S,49,6,purple,Knight,0.7307870388031006,0.7608261704444885,0.759800374507904,0.9557077288627625,0.9321421384811401,0.9639413356781006
50,resnext-DINO-S,50,6,purple,Lego,0.7435488104820251,0.750550389289856,0.7414926886558533,0.9484929442405701,0.9197579622268677,0.9584850668907166
51,resnext-DINO-S,51,6,purple,Pineapple,0.7110556960105896,0.750406801700592,0.7476682662963867,0.9429539442062378,0.9072411060333252,0.9605502486228943
52,resnext-DINO-S,52,6,purple,Robot,0.7311888933181763,0.7388117909431458,0.7342221140861511,0.9212572574615479,0.8909637331962585,0.9606302380561829
53,resnext-DINO-S,53,6,purple,RubberDuck,0.7332689166069031,0.7510207295417786,0.7401534914970398,0.9415725469589233,0.9078119397163391,0.9608609080314636
54,resnext-DINO-S,54,6,purple,Teddy,0.7395512461662292,0.7407305836677551,0.7403697371482849,0.9376086592674255,0.9196732640266418,0.9607823491096497
55,resnext-DINO-S,55,6,purple,Truck,0.7283346652984619,0.7506718635559082,0.7400302886962891,0.9399805665016174,0.9055398106575012,0.965145468711853
56,resnext-DINO-S,56,7,green,BeachBall,0.7448708415031433,0.7753681540489197,0.7856966853141785,0.9377148747444153,0.9107477068901062,0.9567061066627502
57,resnext-DINO-S,57,7,green,Knight,0.733455240726471,0.7794848680496216,0.804694652557373,0.9500410556793213,0.8908383250236511,0.9448674917221069
58,resnext-DINO-S,58,7,green,Lego,0.7594362497329712,0.7623245716094971,0.7512548565864563,0.9567757248878479,0.9025099277496338,0.9427813291549683
59,resnext-DINO-S,59,7,green,Pineapple,0.7277358174324036,0.7715363502502441,0.7760933041572571,0.9484076499938965,0.8921815156936646,0.9466399550437927
60,resnext-DINO-S,60,7,green,Robot,0.73201584815979,0.7522527575492859,0.758877158164978,0.9428614377975464,0.8821343779563904,0.9439178705215454
61,resnext-DINO-S,61,7,green,RubberDuck,0.7495874166488647,0.7749321460723877,0.7828261256217957,0.9397210478782654,0.8935320377349854,0.956417977809906
62,resnext-DINO-S,62,7,green,Teddy,0.7706781029701233,0.7682867050170898,0.7745230793952942,0.9417573809623718,0.9063538312911987,0.952370822429657
63,resnext-DINO-S,63,7,green,Truck,0.7348877787590027,0.7525423169136047,0.7470219135284424,0.9360288381576538,0.8766481280326843,0.9383407831192017
64,resnext-DINO-S,64,8,brown,BeachBall,0.807630717754364,0.8068389296531677,0.8077865839004517,0.9582482576370239,0.9293422698974609,0.9571194648742676
65,resnext-DINO-S,65,8,brown,Knight,0.8200060725212097,0.8254144191741943,0.8301414251327515,0.9592867493629456,0.9277267456054688,0.9524049162864685
66,resnext-DINO-S,66,8,brown,Lego,0.7982950210571289,0.8003754615783691,0.7869678139686584,0.9463220834732056,0.9091190695762634,0.9482559561729431
67,resnext-DINO-S,67,8,brown,Pineapple,0.7998564839363098,0.8065442442893982,0.7983411550521851,0.9429320096969604,0.9204015731811523,0.9436707496643066
68,resnext-DINO-S,68,8,brown,Robot,0.8008720278739929,0.8020257353782654,0.7973411083221436,0.929266631603241,0.8903787136077881,0.9414891004562378
69,resnext-DINO-S,69,8,brown,RubberDuck,0.8057291507720947,0.8105548620223999,0.8150273561477661,0.9394227862358093,0.9055594205856323,0.9503567814826965
70,resnext-DINO-S,70,8,brown,Teddy,0.8262082934379578,0.8067207336425781,0.8079230785369873,0.9431712031364441,0.9093265533447266,0.9559183120727539
71,resnext-DINO-S,71,8,brown,Truck,0.7982607483863831,0.7926235198974609,0.7795745134353638,0.9322953224182129,0.8842400312423706,0.9466540217399597
72,resnext-DINO-S,72,9,blue,BeachBall,0.7566781044006348,0.7721323370933533,0.7763598561286926,0.9569046497344971,0.935763955116272,0.9660682678222656
73,resnext-DINO-S,73,9,blue,Knight,0.7574268579483032,0.7832321524620056,0.8017574548721313,0.9568969011306763,0.922164261341095,0.9646982550621033
74,resnext-DINO-S,74,9,blue,Lego,0.7605904340744019,0.7643017768859863,0.7573885321617126,0.9665100574493408,0.9308909177780151,0.9671862125396729
75,resnext-DINO-S,75,9,blue,Pineapple,0.7395385503768921,0.7764268517494202,0.7897724509239197,0.9448195695877075,0.9133948087692261,0.9598172307014465
76,resnext-DINO-S,76,9,blue,Robot,0.7428622245788574,0.7660906910896301,0.7783305048942566,0.929678738117218,0.8769977688789368,0.9480857253074646
77,resnext-DINO-S,77,9,blue,RubberDuck,0.7506882548332214,0.7575934529304504,0.7731471061706543,0.9403818845748901,0.9032902717590332,0.9581942558288574
78,resnext-DINO-S,78,9,blue,Teddy,0.7562630772590637,0.7556975483894348,0.7629793882369995,0.9385360479354858,0.909451961517334,0.9516658782958984
79,resnext-DINO-S,79,9,blue,Truck,0.7486205101013184,0.7470146417617798,0.7439143061637878,0.9428399801254272,0.9090442061424255,0.9674234390258789
80,resnext-DINO-S,80,10,purple,BeachBall,0.6784379482269287,0.68647700548172,0.7027000188827515,0.9423620700836182,0.9219039082527161,0.9534927010536194
81,resnext-DINO-S,81,10,purple,Knight,0.6569424867630005,0.6717958450317383,0.7125230431556702,0.9409080147743225,0.8980346918106079,0.9437083005905151
82,resnext-DINO-S,82,10,purple,Lego,0.7182148098945618,0.6902353763580322,0.6952226758003235,0.945560097694397,0.8759924173355103,0.9050624966621399
83,resnext-DINO-S,83,10,purple,Pineapple,0.6293861865997314,0.658277690410614,0.6904553174972534,0.9377956390380859,0.8955428004264832,0.9389876127243042
84,resnext-DINO-S,84,10,purple,Robot,0.6477051973342896,0.6596218347549438,0.6849099397659302,0.9300127029418945,0.8897002935409546,0.9303475618362427
85,resnext-DINO-S,85,10,purple,RubberDuck,0.6721348762512207,0.6742978692054749,0.6867383718490601,0.9359451532363892,0.9069090485572815,0.9470217823982239
86,resnext-DINO-S,86,10,purple,Teddy,0.6988841891288757,0.6805225014686584,0.6913709044456482,0.9399687647819519,0.9141901731491089,0.9336075186729431
87,resnext-DINO-S,87,10,purple,Truck,0.674971878528595,0.674468457698822,0.6754885911941528,0.9362316727638245,0.8739431500434875,0.9281643629074097
88,resnext-DINO-S,88,11,green,BeachBall,0.7934997081756592,0.7917916178703308,0.7749951481819153,0.9429196715354919,0.9241015911102295,0.9587363600730896
89,resnext-DINO-S,89,11,green,Knight,0.8073859810829163,0.8094639778137207,0.7893084287643433,0.9507918357849121,0.9216554164886475,0.9582566618919373
90,resnext-DINO-S,90,11,green,Lego,0.7955551147460938,0.7955490946769714,0.7797025442123413,0.9528532028198242,0.9129995107650757,0.9590528011322021
91,resnext-DINO-S,91,11,green,Pineapple,0.7885092496871948,0.7977743148803711,0.7832742929458618,0.9449161887168884,0.9130492210388184,0.9577168822288513
92,resnext-DINO-S,92,11,green,Robot,0.7810441255569458,0.7906893491744995,0.7691500782966614,0.917945384979248,0.8799006342887878,0.9450148344039917
93,resnext-DINO-S,93,11,green,RubberDuck,0.7992836236953735,0.7922804355621338,0.766183078289032,0.9319075345993042,0.9046773314476013,0.9552182555198669
94,resnext-DINO-S,94,11,green,Teddy,0.8003181219100952,0.7978589534759521,0.7849917411804199,0.9373784065246582,0.9265796542167664,0.9604691863059998
95,resnext-DINO-S,95,11,green,Truck,0.784238338470459,0.7820308208465576,0.7738558650016785,0.9250665307044983,0.8890137672424316,0.9647812843322754
96,resnext-DINO-S,96,12,brown,BeachBall,0.5725100040435791,0.6080365180969238,0.606513500213623,0.9567973017692566,0.9325278401374817,0.9619539380073547
97,resnext-DINO-S,97,12,brown,Knight,0.6129878163337708,0.646060049533844,0.6743890643119812,0.9661959409713745,0.9272464513778687,0.9628687500953674
98,resnext-DINO-S,98,12,brown,Lego,0.5764986872673035,0.604089617729187,0.6071317791938782,0.9460505247116089,0.9010462164878845,0.948327898979187
99,resnext-DINO-S,99,12,brown,Pineapple,0.5827029347419739,0.6332336664199829,0.6574809551239014,0.9491044282913208,0.9159795641899109,0.9593884348869324
100,resnext-DINO-S,100,12,brown,Robot,0.5842421054840088,0.6194506287574768,0.6350166201591492,0.9347862601280212,0.8860746622085571,0.9484128355979919
101,resnext-DINO-S,101,12,brown,RubberDuck,0.5714213848114014,0.6020480394363403,0.6199217438697815,0.9403508901596069,0.9022429585456848,0.9560121297836304
102,resnext-DINO-S,102,12,brown,Teddy,0.6062294840812683,0.6089649796485901,0.6181275248527527,0.9463030099868774,0.927574098110199,0.9629162549972534
103,resnext-DINO-S,103,12,brown,Truck,0.5626500844955444,0.5933088064193726,0.5977750420570374,0.9326253533363342,0.9018344283103943,0.9605274200439453
104,resnext-DINO-S,104,13,blue,BeachBall,0.7254476547241211,0.7452599406242371,0.7371572256088257,0.9434762001037598,0.9165664315223694,0.9646618366241455
105,resnext-DINO-S,105,13,blue,Knight,0.749028205871582,0.7712196111679077,0.7502120137214661,0.9464165568351746,0.9164553880691528,0.9619300365447998
106,resnext-DINO-S,106,13,blue,Lego,0.7406563758850098,0.7348713874816895,0.7324284911155701,0.9525290727615356,0.9112476706504822,0.9562956690788269
107,resnext-DINO-S,107,13,blue,Pineapple,0.734351396560669,0.7511518001556396,0.7312817573547363,0.9429776668548584,0.9133450388908386,0.9581530690193176
108,resnext-DINO-S,108,13,blue,Robot,0.730357825756073,0.7361481189727783,0.7246057987213135,0.912823498249054,0.8615629076957703,0.9441267251968384
109,resnext-DINO-S,109,13,blue,RubberDuck,0.7213330268859863,0.729790449142456,0.7155581712722778,0.9142006039619446,0.8729103803634644,0.951472818851471
110,resnext-DINO-S,110,13,blue,Teddy,0.7467270493507385,0.7345495223999023,0.7299824357032776,0.9194156527519226,0.9069710373878479,0.946630597114563
111,resnext-DINO-S,111,13,blue,Truck,0.721117377281189,0.7312948703765869,0.7130770087242126,0.9301164150238037,0.8884450197219849,0.9508456587791443
112,resnext-DINO-S,112,14,purple,BeachBall,0.6669860482215881,0.6906230449676514,0.6854694485664368,0.9494144320487976,0.925078272819519,0.9563327431678772
113,resnext-DINO-S,113,14,purple,Knight,0.6774758696556091,0.6922932863235474,0.6951614618301392,0.9456167221069336,0.9221135973930359,0.9532493352890015
114,resnext-DINO-S,114,14,purple,Lego,0.6809983253479004,0.6729878783226013,0.6835231184959412,0.954605758190155,0.9032548666000366,0.9426620602607727
115,resnext-DINO-S,115,14,purple,Pineapple,0.6461936831474304,0.6892409920692444,0.6859557032585144,0.9328773617744446,0.9208844900131226,0.9507968425750732
116,resnext-DINO-S,116,14,purple,Robot,0.6564925909042358,0.6876489520072937,0.6805052161216736,0.9142899513244629,0.8830004334449768,0.9446573853492737
117,resnext-DINO-S,117,14,purple,RubberDuck,0.6621859669685364,0.6816164255142212,0.6963420510292053,0.9313066601753235,0.9055184721946716,0.9524688124656677
118,resnext-DINO-S,118,14,purple,Teddy,0.6816214919090271,0.6957834362983704,0.7110754251480103,0.9385910034179688,0.9221749305725098,0.9503923058509827
119,resnext-DINO-S,119,14,purple,Truck,0.664065957069397,0.6806299686431885,0.6932708024978638,0.9334384202957153,0.8917451500892639,0.9546089172363281
120,resnext-DINO-S,120,15,green,BeachBall,0.7803605794906616,0.7766395807266235,0.773314893245697,0.9415294528007507,0.9236644506454468,0.9568599462509155
121,resnext-DINO-S,121,15,green,Knight,0.7965241074562073,0.7992553114891052,0.803508460521698,0.9480795860290527,0.9167734384536743,0.9393442273139954
122,resnext-DINO-S,122,15,green,Lego,0.7858257293701172,0.7941595315933228,0.7741726636886597,0.9452138543128967,0.8934268355369568,0.9395636320114136
123,resnext-DINO-S,123,15,green,Pineapple,0.7728776931762695,0.7965433597564697,0.7923725843429565,0.9410569667816162,0.9051640629768372,0.9431202411651611
124,resnext-DINO-S,124,15,green,Robot,0.7572629451751709,0.7740871906280518,0.7681689858436584,0.9027113318443298,0.8719191551208496,0.9439992904663086
125,resnext-DINO-S,125,15,green,RubberDuck,0.7831155061721802,0.7789167165756226,0.7658196091651917,0.9264807105064392,0.8984179496765137,0.9533708691596985
126,resnext-DINO-S,126,15,green,Teddy,0.7955208420753479,0.7977340817451477,0.7858871817588806,0.9408630132675171,0.9229159355163574,0.9476670026779175
127,resnext-DINO-S,127,15,green,Truck,0.7712470889091492,0.7738414406776428,0.7661604285240173,0.9194949865341187,0.8815319538116455,0.9482337832450867
128,resnext-DINO-S,128,16,brown,BeachBall,0.7323339581489563,0.7144248485565186,0.6950951218605042,0.9450141787528992,0.8997415900230408,0.9357908964157104
129,resnext-DINO-S,129,16,brown,Knight,0.7318360209465027,0.7195478081703186,0.7209937572479248,0.9344659447669983,0.8742791414260864,0.9289765357971191
130,resnext-DINO-S,130,16,brown,Lego,0.7197730541229248,0.7115739583969116,0.6889376640319824,0.9425317049026489,0.8818532824516296,0.9328333735466003
131,resnext-DINO-S,131,16,brown,Pineapple,0.7064912915229797,0.7150982022285461,0.6983240842819214,0.9383460283279419,0.8681164979934692,0.9301021695137024
132,resnext-DINO-S,132,16,brown,Robot,0.7058166861534119,0.7046984434127808,0.6846534609794617,0.9321434497833252,0.8664736747741699,0.9193390011787415
133,resnext-DINO-S,133,16,brown,RubberDuck,0.7277233600616455,0.7090375423431396,0.688555896282196,0.9373193979263306,0.8778332471847534,0.9364175796508789
134,resnext-DINO-S,134,16,brown,Teddy,0.7483500838279724,0.7121928334236145,0.6811385750770569,0.9327095746994019,0.8857507109642029,0.9348079562187195
135,resnext-DINO-S,135,16,brown,Truck,0.6962297558784485,0.6891278028488159,0.6700699925422668,0.9292895793914795,0.8574705719947815,0.9250701069831848
136,resnext-DINO-S,136,17,blue,BeachBall,0.7986437678337097,0.8138267397880554,0.8331608772277832,0.944320797920227,0.9200383424758911,0.958749532699585
137,resnext-DINO-S,137,17,blue,Knight,0.7790448069572449,0.8103439211845398,0.8396576642990112,0.9454647898674011,0.8976376056671143,0.9439475536346436
138,resnext-DINO-S,138,17,blue,Lego,0.8084214925765991,0.8000807762145996,0.7913464307785034,0.953458845615387,0.8847048878669739,0.9355112910270691
139,resnext-DINO-S,139,17,blue,Pineapple,0.7770478129386902,0.8018943667411804,0.8152517080307007,0.9417242407798767,0.9021879434585571,0.9465472102165222
140,resnext-DINO-S,140,17,blue,Robot,0.7864269018173218,0.8016617894172668,0.8133517503738403,0.9298423528671265,0.8890413641929626,0.9404398202896118
141,resnext-DINO-S,141,17,blue,RubberDuck,0.8031370639801025,0.7980661392211914,0.8129100203514099,0.9344455003738403,0.8821386694908142,0.9421756863594055
142,resnext-DINO-S,142,17,blue,Teddy,0.8208305835723877,0.7982608675956726,0.8060590028762817,0.9366658329963684,0.9128276705741882,0.9292121529579163
143,resnext-DINO-S,143,17,blue,Truck,0.7911040186882019,0.7945594191551208,0.7815937995910645,0.9399207830429077,0.8771082758903503,0.9319446086883545
144,resnext-DINO-S,144,18,purple,BeachBall,0.5883779525756836,0.5888110995292664,0.6047065258026123,0.9431630969047546,0.9083940982818604,0.9510002136230469
145,resnext-DINO-S,145,18,purple,Knight,0.5487689971923828,0.5815128684043884,0.5966700315475464,0.9356924295425415,0.8722718358039856,0.931840717792511
146,resnext-DINO-S,146,18,purple,Lego,0.6212195158004761,0.606526255607605,0.6086493730545044,0.9289156198501587,0.857670247554779,0.9183121919631958
147,resnext-DINO-S,147,18,purple,Pineapple,0.5285050868988037,0.553743302822113,0.5706623792648315,0.9259459972381592,0.8729986548423767,0.9366722702980042
148,resnext-DINO-S,148,18,purple,Robot,0.5541790723800659,0.5710847973823547,0.5779741406440735,0.9142830967903137,0.8696659207344055,0.9308553338050842
149,resnext-DINO-S,149,18,purple,RubberDuck,0.5692339539527893,0.5862247943878174,0.5703781843185425,0.914956271648407,0.8704653978347778,0.9300180673599243
150,resnext-DINO-S,150,18,purple,Teddy,0.6106906533241272,0.5962857604026794,0.5888504385948181,0.9302624464035034,0.900720477104187,0.913409411907196
151,resnext-DINO-S,151,18,purple,Truck,0.574073851108551,0.5907579064369202,0.5849767327308655,0.9218044281005859,0.8591472506523132,0.9203937649726868
152,resnext-DINO-S,152,19,green,BeachBall,0.8260183930397034,0.8228731155395508,0.8150700926780701,0.9469048380851746,0.9167817234992981,0.9526273608207703
153,resnext-DINO-S,153,19,green,Knight,0.8266153335571289,0.8338104486465454,0.8323038816452026,0.9509442448616028,0.9067459106445312,0.9430598020553589
154,resnext-DINO-S,154,19,green,Lego,0.82948237657547,0.8226739168167114,0.800082802772522,0.9471780061721802,0.8903906345367432,0.9380419254302979
155,resnext-DINO-S,155,19,green,Pineapple,0.8148175477981567,0.8302934169769287,0.8195947408676147,0.9522984623908997,0.9168626666069031,0.9438018798828125
156,resnext-DINO-S,156,19,green,Robot,0.8175645470619202,0.8134377598762512,0.8042798042297363,0.9237304329872131,0.8909776210784912,0.9443166255950928
157,resnext-DINO-S,157,19,green,RubberDuck,0.8311318159103394,0.8179374933242798,0.8110160827636719,0.9381866455078125,0.9038645625114441,0.9489902853965759
158,resnext-DINO-S,158,19,green,Teddy,0.8416262865066528,0.8324833512306213,0.8254888653755188,0.9436802864074707,0.9243764281272888,0.9513974189758301
159,resnext-DINO-S,159,19,green,Truck,0.817367434501648,0.8079637885093689,0.7892364263534546,0.9314660429954529,0.8682896494865417,0.9276772737503052
160,resnext-DINO-S,160,20,brown,BeachBall,0.7677473425865173,0.7749854922294617,0.7783492803573608,0.9579454064369202,0.9255574345588684,0.9532265663146973
161,resnext-DINO-S,161,20,brown,Knight,0.7852717041969299,0.7880250811576843,0.8109335899353027,0.9615635275840759,0.9156785607337952,0.9441884160041809
162,resnext-DINO-S,162,20,brown,Lego,0.7606961131095886,0.7704557776451111,0.7562787532806396,0.9625087976455688,0.914318859577179,0.9409081935882568
163,resnext-DINO-S,163,20,brown,Pineapple,0.7703495025634766,0.7847632169723511,0.7885605096817017,0.9579788446426392,0.9178774356842041,0.9395931959152222
164,resnext-DINO-S,164,20,brown,Robot,0.7672377824783325,0.7816030383110046,0.7801507711410522,0.951055645942688,0.9104794859886169,0.9380438923835754
165,resnext-DINO-S,165,20,brown,RubberDuck,0.767081081867218,0.7772169709205627,0.7861247658729553,0.9540030360221863,0.9135898351669312,0.9472672939300537
166,resnext-DINO-S,166,20,brown,Teddy,0.7886461615562439,0.7878639698028564,0.7910193800926208,0.9540184736251831,0.9194954037666321,0.9417324662208557
167,resnext-DINO-S,167,20,brown,Truck,0.7554425597190857,0.7668901681900024,0.7622021436691284,0.9432199001312256,0.8990224599838257,0.9492788910865784
168,resnext-DINO-S,168,21,blue,BeachBall,0.7608575820922852,0.7735301852226257,0.7646111845970154,0.9470731019973755,0.9290881156921387,0.9666897654533386
169,resnext-DINO-S,169,21,blue,Knight,0.7737882733345032,0.7946369051933289,0.7924134135246277,0.9406432509422302,0.9283407926559448,0.9607532024383545
170,resnext-DINO-S,170,21,blue,Lego,0.7720649242401123,0.7843338847160339,0.7725359201431274,0.9511513113975525,0.912365198135376,0.961066722869873
171,resnext-DINO-S,171,21,blue,Pineapple,0.7416412830352783,0.7729582190513611,0.7715672850608826,0.9313164353370667,0.9078376293182373,0.9641550779342651
172,resnext-DINO-S,172,21,blue,Robot,0.7434724569320679,0.762077271938324,0.7410280108451843,0.9041298031806946,0.8552996516227722,0.9449098110198975
173,resnext-DINO-S,173,21,blue,RubberDuck,0.7466610074043274,0.7674413323402405,0.7579110264778137,0.919702410697937,0.8964177370071411,0.9570783972740173
174,resnext-DINO-S,174,21,blue,Teddy,0.7683660984039307,0.7753140926361084,0.7777843475341797,0.9320303797721863,0.9111334085464478,0.9530383348464966
175,resnext-DINO-S,175,21,blue,Truck,0.7570610046386719,0.7697322964668274,0.7577833533287048,0.9271140694618225,0.8958972096443176,0.958091676235199
176,resnext-DINO-S,176,22,purple,BeachBall,0.5947704911231995,0.6304665803909302,0.6414024233818054,0.9590718746185303,0.9324072599411011,0.9655294418334961
177,resnext-DINO-S,177,22,purple,Knight,0.5919029116630554,0.6385092735290527,0.6372893452644348,0.958598256111145,0.9285958409309387,0.9583015441894531
178,resnext-DINO-S,178,22,purple,Lego,0.6299303770065308,0.6196990609169006,0.6226528882980347,0.9674200415611267,0.9287912845611572,0.9566555023193359
