train_min_loss,train_min_acc,train_min_epoch,val_min_loss,val_min_acc,val_min_epoch,test_loss,test_acc,test_epoch,test_target_object,test_reference_object,test_proportion,test_seed,test_type,model,global_seed,unpooled_output,full_model_name,training,flip,dino
0.0018332455523244,1.0,9,0.0018231488739777,1.0,9,0.0204451296828605,0.9974908759124088,9,Knight,ShortBoxNoFlaps,0.125,35,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0015460980738055,1.0,11,0.00129171331891,1.0,11,0.0267883437943991,0.9940693430656934,11,Knight,ShortBoxNoFlaps,0.125,36,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0021104588031667,1.0,8,0.001995781272662,1.0,8,0.0308601826354589,0.9928147810218978,8,Knight,ShortBoxNoFlaps,0.125,37,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0013492983379836,1.0,14,0.0012455512064901,1.0,14,0.0251426171553049,0.9925866788321168,14,Knight,WoodenBasket,0.125,33,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0027269657616396,1.0,10,0.0028909217829718,1.0,10,0.0193943023532085,0.9954379562043796,10,Knight,WoodenBasket,0.125,34,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0022568313270969,1.0,10,0.002540512157506,1.0,10,0.0266523906641578,0.9916742700729928,10,Knight,WoodenBasket,0.125,35,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0020877143924954,1.0,9,0.0016338440396602,1.0,9,0.0215080481508651,0.9942974452554744,9,Knight,WoodenBasket,0.125,36,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0025233139248188,1.0,10,0.0025170471513104,1.0,10,0.0239669943723766,0.9933850364963503,10,Knight,WoodenBasket,0.125,37,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0018352655631122,1.0,11,0.0017799759485856,1.0,10,0.1855560233145204,0.9210766423357664,10,Lego,Basket,0.125,33,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0021621050633607,1.0,10,0.0031183704697085,1.0,9,0.1624610197447981,0.9283759124087592,9,Lego,Basket,0.125,34,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0022585840325266,1.0,10,0.0024395049519003,1.0,10,0.1714220841748327,0.922559306569343,10,Lego,Basket,0.125,35,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0018841691493303,1.0,9,0.0017866125946104,1.0,9,0.1369587639170396,0.9380702554744526,9,Lego,Basket,0.125,36,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0016709288495595,1.0,11,0.0015943547018411,1.0,11,0.158488680709478,0.931911496350365,11,Lego,Basket,0.125,37,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.001491737684357,1.0,11,0.0013544487331895,1.0,11,0.0169191480037266,0.9956660583941606,11,Lego,CardboardBoxNoFlaps,0.125,33,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0010628972690992,1.0,12,0.0014678260424836,1.0,12,0.0155109078943868,0.9956660583941606,12,Lego,CardboardBoxNoFlaps,0.125,34,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.001401637671361,1.0,11,0.0013049873446825,1.0,11,0.014209178430589,0.9966925182481752,11,Lego,CardboardBoxNoFlaps,0.125,35,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0023907374959517,0.999905873493976,8,0.0024038978919729,1.0,8,0.0171312156310101,0.9963503649635036,8,Lego,CardboardBoxNoFlaps,0.125,36,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0016679816194866,1.0,11,0.0016181939013461,1.0,11,0.0148973431568643,0.9966925182481752,11,Lego,CardboardBoxNoFlaps,0.125,37,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.001272955192821,1.0,11,0.001218254526305,1.0,11,0.0239849565070577,0.995095802919708,11,Lego,ShortBoxNoFlaps,0.125,33,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0014359277155157,1.0,11,0.0016882187460157,1.0,11,0.0319077535425532,0.990647810218978,11,Lego,ShortBoxNoFlaps,0.125,34,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0018376490283204,1.0,9,0.0016066351151829,1.0,9,0.0378539892572936,0.9877965328467152,9,Lego,ShortBoxNoFlaps,0.125,35,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.001435688308283,1.0,10,0.0015599822570373,1.0,9,0.0315857903928203,0.9922445255474452,9,Lego,ShortBoxNoFlaps,0.125,36,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0019800391439867,1.0,11,0.0016427595577337,1.0,11,0.0297669600803714,0.9922445255474452,11,Lego,ShortBoxNoFlaps,0.125,37,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0023541675686993,1.0,10,0.0018823431210445,1.0,10,0.0353131654203264,0.9867700729927008,10,Lego,WoodenBasket,0.125,33,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0019056410405992,1.0,12,0.0020662596584052,1.0,12,0.0439447118164835,0.9831204379562044,12,Lego,WoodenBasket,0.125,34,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0024661542286714,1.0,10,0.0025698841138938,1.0,10,0.0346270134115088,0.9866560218978102,10,Lego,WoodenBasket,0.125,35,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0022764217816096,1.0,10,0.0022339163023341,1.0,9,0.0341357734499594,0.9873403284671532,9,Lego,WoodenBasket,0.125,36,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.002833552828973,1.0,10,0.0026001750696818,1.0,10,0.0371771392737087,0.9868841240875912,10,Lego,WoodenBasket,0.125,37,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0024554906795166,1.0,10,0.002325756882783,1.0,10,0.2269406011667999,0.8966697080291971,10,Pineapple,Basket,0.125,33,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0018773561680874,1.0,9,0.0018479482356556,1.0,9,0.2461118757727337,0.8915374087591241,9,Pineapple,Basket,0.125,34,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.001189786166581,1.0,12,0.0010298706091768,1.0,12,0.1932828948641005,0.9183394160583942,12,Pineapple,Basket,0.125,35,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0018522854665075,1.0,10,0.0025203646540543,1.0,10,0.2299825311298516,0.9016879562043796,10,Pineapple,Basket,0.125,36,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0020140128831536,1.0,11,0.0018452834537081,1.0,11,0.1997758301049743,0.9095574817518248,11,Pineapple,Basket,0.125,37,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0011110584884853,1.0,12,0.0011661114710334,1.0,12,0.0496659889641658,0.9817518248175182,12,Pineapple,CardboardBoxNoFlaps,0.125,33,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0018062485691934,1.0,10,0.0021173494843471,1.0,10,0.0474556042059623,0.9824361313868614,10,Pineapple,CardboardBoxNoFlaps,0.125,34,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0022364067319073,1.0,9,0.00184576616984,1.0,9,0.040966450114799,0.9844890510948904,9,Pineapple,CardboardBoxNoFlaps,0.125,35,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0015670343688605,1.0,9,0.0017136094454479,1.0,9,0.0459053482761331,0.9833485401459854,9,Pineapple,CardboardBoxNoFlaps,0.125,36,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0019720242536172,1.0,9,0.0016622568142146,1.0,9,0.0438891726629477,0.9827782846715328,9,Pineapple,CardboardBoxNoFlaps,0.125,37,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0015065862184617,1.0,9,0.0016806205293457,1.0,9,0.0231434125876513,0.9952098540145984,9,Pineapple,ShortBoxNoFlaps,0.125,33,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0014710433527628,1.0,11,0.0018688249646833,1.0,10,0.0239764275456697,0.9940693430656934,10,Pineapple,ShortBoxNoFlaps,0.125,34,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0018660687199437,1.0,9,0.0016222187366924,1.0,9,0.025231453109988,0.9942974452554744,9,Pineapple,ShortBoxNoFlaps,0.125,35,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0010500347593459,1.0,12,0.0009531213375004,1.0,12,0.0224822403325182,0.994867700729927,12,Pineapple,ShortBoxNoFlaps,0.125,36,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0013247046872821,1.0,11,0.0013432345034456,1.0,11,0.0198826449914719,0.9963503649635036,11,Pineapple,ShortBoxNoFlaps,0.125,37,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0019741967490156,1.0,10,0.0019998872288086,1.0,10,0.0582682375084901,0.97547901459854,10,Pineapple,WoodenBasket,0.125,33,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0015498930868883,1.0,11,0.0021274733329559,1.0,11,0.0397595066401298,0.983462591240876,11,Pineapple,WoodenBasket,0.125,34,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0022103551902151,1.0,9,0.002519326722617,1.0,9,0.0388566708990141,0.984603102189781,9,Pineapple,WoodenBasket,0.125,35,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0023210438438943,1.0,10,0.0019755590259783,1.0,10,0.043339376805187,0.9820939781021898,10,Pineapple,WoodenBasket,0.125,36,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0017197488260831,1.0,11,0.0019458418368901,1.0,11,0.0456232745536045,0.9809534671532848,11,Pineapple,WoodenBasket,0.125,37,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0023725330836633,1.0,10,0.0023841813365977,1.0,10,0.1841503881924126,0.9142335766423356,10,PingPong,Basket,0.125,33,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0019062388904325,1.0,10,0.0019304360704202,1.0,10,0.2031751256911967,0.906706204379562,10,PingPong,Basket,0.125,34,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0021431423819775,1.0,9,0.0021551474928855,1.0,9,0.1717294356088922,0.9222171532846716,9,PingPong,Basket,0.125,35,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0020172841119697,1.0,10,0.0026552410716632,1.0,10,0.1820667238997798,0.9173129562043796,10,PingPong,Basket,0.125,36,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0016458208365183,1.0,11,0.001485782298627,1.0,11,0.1840932791148496,0.9166286496350364,11,PingPong,Basket,0.125,37,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0018638707558885,1.0,9,0.0022887765540202,1.0,8,0.1570599101701357,0.9438868613138686,8,PingPong,CardboardBoxNoFlaps,0.125,33,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0015808285073046,1.0,10,0.0021834716501057,1.0,10,0.1574182299502792,0.9457116788321168,10,PingPong,CardboardBoxNoFlaps,0.125,34,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0020129278821853,1.0,10,0.001888604574273,1.0,10,0.174691385854661,0.9420620437956204,10,PingPong,CardboardBoxNoFlaps,0.125,35,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0014134892264271,1.0,11,0.002030084110294,1.0,11,0.1580624380930714,0.9446852189781022,11,PingPong,CardboardBoxNoFlaps,0.125,36,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0015972338368588,1.0,11,0.0013941409216433,1.0,11,0.1794667925522493,0.9420620437956204,11,PingPong,CardboardBoxNoFlaps,0.125,37,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.001464368767422,1.0,9,0.0022193894807347,1.0,8,0.1262831024852765,0.9507299270072992,8,PingPong,ShortBoxNoFlaps,0.125,33,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0014624938862159,1.0,9,0.0016787493200114,1.0,9,0.1324646467492528,0.9507299270072992,9,PingPong,ShortBoxNoFlaps,0.125,34,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0012739305957767,1.0,9,0.0011113099677267,1.0,9,0.1298917453212622,0.953353102189781,9,PingPong,ShortBoxNoFlaps,0.125,35,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0015594278508166,1.0,9,0.0013509033122222,1.0,9,0.1247689835931154,0.9523266423357664,9,PingPong,ShortBoxNoFlaps,0.125,36,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0021267146126686,1.0,8,0.0016433824126388,1.0,8,0.1258131519680584,0.9541514598540146,8,PingPong,ShortBoxNoFlaps,0.125,37,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0021516921304458,1.0,10,0.0025296284860049,1.0,9,0.2010368943948597,0.9450273722627736,9,PingPong,WoodenBasket,0.125,33,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.002553127631012,1.0,10,0.0026851475995499,1.0,10,0.1734735511080192,0.9483348540145984,10,PingPong,WoodenBasket,0.125,34,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0015009468344547,1.0,13,0.001410499264143,1.0,13,0.1930970649428693,0.947536496350365,13,PingPong,WoodenBasket,0.125,35,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0019039957730116,1.0,10,0.002087204260629,1.0,10,0.1973004395645247,0.9460538321167884,10,PingPong,WoodenBasket,0.125,36,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0026058818677199,1.0,10,0.0023678681571159,1.0,10,0.1984369792350071,0.9465100364963503,10,PingPong,WoodenBasket,0.125,37,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0020758192225342,1.0,10,0.0027294528217201,1.0,9,0.242172233994887,0.8972399635036497,9,Robot,Basket,0.125,33,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0019488478176217,1.0,10,0.002068342843191,1.0,10,0.212425331632695,0.9070483576642336,10,Robot,Basket,0.125,34,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0017769810526578,1.0,11,0.0020241432464804,1.0,11,0.2857315323934176,0.8872034671532847,11,Robot,Basket,0.125,35,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0020606501928407,1.0,10,0.0024811566323287,1.0,10,0.2391117954028457,0.8991788321167883,10,Robot,Basket,0.125,36,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0015214340554771,1.0,11,0.0015389688426359,1.0,11,0.209635454073657,0.9081888686131386,11,Robot,Basket,0.125,37,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0022833108343043,1.0,10,0.00273658152927,1.0,10,0.0734272084307659,0.966925182481752,10,Robot,CardboardBoxNoFlaps,0.125,33,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0014002972411507,1.0,11,0.0015909069992822,1.0,11,0.0827607592205809,0.9655565693430656,11,Robot,CardboardBoxNoFlaps,0.125,34,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0019572849069155,1.0,9,0.0019056306980354,1.0,9,0.08526634927975,0.964758211678832,9,Robot,CardboardBoxNoFlaps,0.125,35,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0015362783183318,1.0,9,0.0019938177184054,1.0,9,0.0714908961400416,0.969206204379562,9,Robot,CardboardBoxNoFlaps,0.125,36,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0017380322764854,1.0,9,0.001724942468603,1.0,9,0.0590170449492297,0.9749087591240876,9,Robot,CardboardBoxNoFlaps,0.125,37,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0013624266531958,1.0,11,0.0019544695969671,1.0,10,0.0734502162995075,0.9697764598540146,10,Robot,ShortBoxNoFlaps,0.125,33,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.002121080366715,1.0,10,0.0021441323731682,1.0,10,0.0809732801977708,0.9672673357664232,10,Robot,ShortBoxNoFlaps,0.125,34,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0015347368255361,1.0,11,0.0014530835400556,1.0,11,0.0788121552131798,0.966925182481752,11,Robot,ShortBoxNoFlaps,0.125,35,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0014499949006621,1.0,11,0.0014997714055138,1.0,11,0.0833060677931474,0.9660127737226276,11,Robot,ShortBoxNoFlaps,0.125,36,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0013167046470545,1.0,12,0.0014448083047203,1.0,12,0.0645837084777707,0.9719434306569344,12,Robot,ShortBoxNoFlaps,0.125,37,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
0.0020499078108766,1.0,10,0.0022798320676788,1.0,10,0.0857094812808544,0.9708029197080292,10,Robot,WoodenBasket,0.125,33,target_object_reference_object_configuration,resnext,33,False,resnext-saycam(S)-s,saycam(S)-flip,s,
